Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
6819.117,206.511,0
7694.267,304.3525,0
6836.633,228.1741,0
8040.49,242.4839,0
7834.422,93.11035,0
7934.677,242.9297,0
6322.129,216.1313,0
6996.764,288.4336,0
6570.795,106.1206,0
7739.549,299.2891,0
7809.438,143.7139,0
8018.69,213.792,0
8103.057,367.8821,0
6354.405,136.4863,0
8115.159,213.7747,0
7632.549,333.918,0
7023.822,97.46313,0
6192.811,277.1787,0
7699.263,372.8767,0
6065.944,262.8049,0
6289.234,218.2822,0
8215.026,322.2014,0
8424.604,205.6826,0
7871.843,233.0154,0
6252.017,308.8433,0
8220.85,200.6704,0
6519.756,150.4233,0
7726.708,287.1807,0
7715.423,442.03,0
8031.044,298.5713,0
8409.344,199.4961,0
7678.261,287.429,0
6276.179,222.1858,0
8229.059,322.8901,0
7534.585,162.6584,0
6802.848,205.1482,0
7766.901,407.6765,0
7107.875,227.1138,0
7678.102,113.2971,0
6441.393,180.448,0
6064.374,124.8997,0
6454.328,112.5706,0
6557.023,130.3147,0
7435.664,156.6887,0
7146.672,330.9937,0
8329.22,284.1094,0
6903.959,127.7776,0
6266.04,174.8826,0
6048.975,124.4739,0
6454.057,119.4111,0
7680.734,376.9487,0
7831.312,271.666,0
7738.264,182.1086,0
7769.02,387.9885,0
7692.378,234.8003,0
6720.703,173.2117,0
7992.21,297.9268,0
8099.322,298.8477,0
7079.447,270.0217,0
7930.839,371.3625,0
8240.881,279.7419,0
6996.841,192.5303,0
7185.331,253.1558,0
7897.646,186.1094,0
6245.147,22.71631,0
7444.797,285.4722,0
6466.48,180.7192,0
8233.694,286.1631,0
7385.211,245.4348,0
7754.704,274.9688,0
7529.001,351.6978,0
7558.229,311.5686,0
7815.561,337.5979,0
7741.807,285.2502,0
6497.516,111.3679,0
7481.389,177.1643,0
7059.31,304.6831,0
6437.203,208.1121,0
8055.447,167.3096,0
7993.008,359.9573,0
8085.856,184.9753,0
6791.958,222.2268,0
7144.434,261.3604,0
8101.786,224.0181,0
6738.713,277.9031,0
7679.595,164.8364,0
8209.308,256.7131,0
8223.222,248.2849,0
6778.604,161.8308,0
6231.27,270.6814,0
6328.003,187.1023,0
8025.407,390.9868,0
6908.295,108.0625,0
7842.596,527.0498,0
7904.314,243.0417,0
6365.363,153.1357,0
6323.783,141.814,0
7121.329,264.3511,0
7825.327,301.699,0
7651.017,268.1064,0
7844.783,302.0869,0
6372.015,174.5171,0
7628.695,305.9629,0
7824.044,409.9604,0
6358.488,224.748,0
6547.563,199.3733,0
7680.809,195.1826,0
7831.872,314.71,0
6437.823,181.7866,0
6767.703,239.2104,0
7489.929,387.8738,0
7724.996,259.9558,0
7335.796,187.9692,0
6892.236,120.6509,0
7772.721,305.0542,0
7836.253,197.2173,0
17772.2,751.5205,1
7929.179,243.864,0
6085.036,182.6233,0
7724.646,247.8569,0
8206.93,238.0911,0
8136.875,243.0593,0
7732.373,250.1943,0
6258.289,156.5181,0
7775.972,268.0852,0
6242.458,161.7114,0
7842.272,199.1768,0
6283.885,142.1699,0
7112.203,212.9639,0
7748.41,301.6433,0
6259.148,248.4973,0
6910.858,201.2439,0
8433.005,297.7002,0
7741.903,323.8716,0
7255.409,270.7993,0
8088.55,219.7568,0
7889.559,413.1746,0
8043.416,257.6123,0
7867.736,195.3752,0
6929.959,51.28564,0
7220.256,245.6851,0
8152.715,287.0862,0
7357.099,282.1804,0
6412.568,279.0078,0
6685.711,240.7329,0
8248.33,320.0667,0
6156.26,28.65356,0
7881.032,341.2686,0
6308.834,199.9121,0
8091.562,302.4351,0
7134.002,163.4658,0
8159.273,381.064,0
7747.549,421.4702,0
7710.46,386.3323,0
6046.633,180.092,0
8081.38,341.1074,0
7933.172,210.5042,0
7544.455,310.1641,0
7195.38,190.0168,0
6625.406,131.8772,0
6522.217,245.417,0
6189.254,139.7405,0
7706.043,249.5596,0
7970.315,375.9761,0
7992.132,376.2751,0
7708.463,313.2234,0
7852.392,258.2883,0
8007.97,120.8137,0
8220.198,252.8501,0
8254.148,207.8557,0
7661.115,248.1797,0
6605.303,163.8066,0
8202.923,163.0034,0
5942.223,181.0754,0
6617.494,234.3396,0
8091.128,327.595,0
7904.187,213.3887,0
6742.721,323.5845,0
6230.055,232.554,0
7956.729,365.4519,0
6187.391,94.28149,0
7748.63,217.2129,0
7590.557,248.6631,0
7030.97,202.7253,0
6908.048,190.5999,0
7791.427,264.3569,0
6727.494,29.81421,0
7779.292,266.2983,0
7125.873,198.251,0
8008.31,233.2866,0
6045.24,299.9126,0
7336.122,167.8079,0
6585.536,143.5281,0
6239.636,195.3467,0
7624.941,451.2878,0
7676.464,287.7698,0
6340.617,154.782,0
7908.673,308.0591,0
8034.393,276.509,0
8210.639,384.7075,0
8240.052,187.8,0
6156.095,207.9614,0
8271.298,233.7761,0
7742.576,224.6411,0
6166.151,289.3821,0
7793.676,303.772,0
7790.879,399.3655,0
7845.264,241.7227,0
6155.442,175.1543,0
8001.42,385.6628,0
6196.167,311.7922,0
7880.596,235.0442,0
6677.424,306.615,0
8231.264,332.2869,0
7575.299,251.0488,0
6936.628,129.3389,0
7249.524,239.658,0
7745.441,270.6663,0
7893.807,246.7891,0
6105.661,235.3833,0
7104.18,165.0657,0
8261.54,227.8645,0
8087.221,223.6138,0
8059.717,179.8081,0
8437.264,202.397,0
8158.613,264.0901,0
8140.497,216.6008,0
8140.96,278.6077,0
6721.079,166.5881,0
7984.403,212.7131,0
6799.668,177.6211,0
7812.061,308.3347,0
7749.026,224.2112,0
7794.24,286.0994,0
7999.994,488.4409,0
6413.462,167.6067,0
7315.211,271.5645,0
7386.493,289.1177,0
7357.772,367.1182,0
6784.619,222.6006,0
6623.592,105.9087,0
6125.156,276.334,0
8108.848,333.5225,0
7777.055,349.6836,0
6427.344,145.6646,0
6883.362,263.5422,0
19641.35,1062.964,1
7956.6,192.7107,0
6419.384,234.5564,0
7969.618,225.4229,0
7635.479,155.4888,0
7463.19,236.2334,0
7894.028,316.5696,0
6376.547,157.4321,0
7951.026,207.0713,0
8256.412,385.3567,0
6241.811,224.6902,0
7687.691,275.6433,0
7915.169,330.8772,0
7874.136,317.4285,0
7691.225,364.1682,0
7914.143,375.8318,0
8293.705,154.595,0
8148.814,90.36157,0
7655.201,160.7026,0
6708.335,222.9963,0
6493.193,180.1096,0
8058.311,279.2012,0
6783.23,232.3601,0
7907.795,270.6531,0
7276.552,201.1912,0
6342.641,122.3838,0
6858.795,208.8635,0
7861.923,190.3352,0
7914.994,356.072,0
7048.541,182.8064,0
7950.491,354.9014,0
6644.775,194.8704,0
7786.832,263.5869,0
7879.522,261.3503,0
7784.126,251.978,0
8314.459,229.6638,0
8117.514,286.2231,0
7980.602,268.2952,0
8232.48,189.8416,0
8356.573,158.8911,0
7615.788,211.459,0
7653.62,385.5698,0
8286.962,374.261,0
7088.277,180.2212,0
6307.586,364.0496,0
7926.583,153.137,0
7252.266,193.9338,0
7828.069,259.6287,0
7575.238,277.1768,0
8101.023,220.4133,0
7161.847,242.8269,0
8096.373,243.1985,0
6389.478,193.5571,0
7093.777,248.5852,0
6246.85,282.5076,0
8108.497,180.6343,0
6899.408,220.1707,0
6457.514,220.5837,0
6285.197,219.1924,0
8165.31,308.4514,0
7098.001,221.0073,0
6408.921,143.6768,0
7989.577,294.9495,0
7855.576,259.8425,0
6374.514,142.9878,0
8176.975,276.4241,0
7916.566,326.677,0
8042.081,306.1433,0
8118.794,223.2463,0
6347.4,184.2996,0
6816.341,227.7808,0
7571.008,318.5466,0
7846.473,115.0298,0
7688.304,266.6851,0
8388.473,349.2422,0
7931.832,308.4299,0
7664.656,314.2019,0
6252.887,198.333,0
7407.642,232.4653,0
6441.02,194.5652,0
6523.579,200.2295,0
7734.554,277.7371,0
7738.84,225.064,0
6118.618,190.2026,0
7324.65,311.5808,0
6320.243,210.5571,0
6965.412,189.375,0
8033.455,306.7002,0
7455.791,415.8892,0
8014.25,498.4387,0
6444.484,179.3374,0
8097.284,295.9207,0
7930.319,378.2209,0
7302.771,240.4063,0
19684.09,1085.517,1
7901.282,434.189,0
6381.14,127.4929,0
7248.394,298.0469,0
7772.376,81.62915,0
7064.33,307.1648,0
7742.963,210.3486,0
7695.237,192.0251,0
7829.948,242.1926,0
7886.95,368.8235,0
8153.305,252.6633,0
8253.924,283.5364,0
6312.577,202.1792,0
7754.082,456.563,0
7753.978,167.8784,0
6177.093,167.9636,0
7937.096,319.0032,0
6203.796,170.3469,0
7215.412,206.1113,0
7346.768,282.9546,0
8182.273,318.5002,0
7855.784,259.563,0
6589.994,207.4268,0
7843.113,258.5762,0
7835.337,223.5566,0
8053.629,221.8721,0
8057.721,195.0933,0
7898.441,357.0991,0
7398.317,190.3389,0
6125.815,160.3562,0
7882.317,302.7534,0
7979.121,300.3086,0
7214.304,304.0718,0
7788.043,508.8511,0
6534.38,219.491,0
7824.846,438.7646,0
8007.442,356.2856,0
7693.554,348.3269,0
7613.946,254.7668,0
7477.793,284.7722,0
7984.772,292.166,0
6615.593,269.3477,0
6290.264,164.2375,0
8211.973,271.7109,0
8187.532,231.3235,0
7958.395,397.2583,0
6799.004,268.9202,0
6115.866,130.0417,0
7668.814,225.3223,0
6692.148,170.1936,0
8214.682,445.6467,0
7859.099,206.4402,0
8070.677,276.8811,0
6113.155,278.3433,0
7787.502,227.3853,0
8089.236,296.6355,0
7839.495,264.5447,0
7731.277,303.0913,0
7842.309,265.0486,0
8212.258,318.4355,0
6539.716,170.7144,0
8171.655,325.6909,0
6403.432,199.46,0
6762.14,77.30591,0
7959.103,500.1274,0
7873.559,390.4038,0
6269.461,117.946,0
6367.789,163.4866,0
8143.065,263.9302,0
8112.175,244.6619,0
7708.683,285.5078,0
6425.081,135.1135,0
7653.216,280.135,0
6335.979,120.4492,0
6363.294,173.7961,0
8070.664,95.07959,0
8057.738,294.8711,0
6161.853,178.1487,0
8040.498,262.8711,0
7890.042,389.2336,0
6887.534,314.3274,0
6785.791,282.1106,0
7895.933,303.074,0
7116.214,119.7947,0
8131.005,145.8728,0
7613.055,167.9292,0
6861.837,300.3872,0
7408.976,257.0374,0
7277.575,284.8896,0
7847.775,248.8452,0
7301.915,267.5881,0
7446.249,425.1531,0
8064.126,382.4043,0
5780.403,111.3499,0
7644.201,379.7993,0
6204.976,114.8003,0
6749.256,77.21338,0
7969.818,327.6646,0
7517.873,262.0469,0
8047.529,167.3384,0
7982.685,399.6362,0
7891.302,248.3547,0
7967.512,269.8101,0
8092.04,407.9165,0
6759.339,134.3843,0
8302.717,159.031,0
7756.059,375.9058,0
7913.187,168.5007,0
7713.796,319.5293,0
8739.38,333.2871,0
7815.859,323.9792,0
7842.991,231.3674,0
6429.599,165.6658,0
7870.119,315.4963,0
