Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7555.567,320.8523,0
7278.23,246.5137,0
7583.615,212.374,0
7583.077,323.1279,0
7683.811,417.5891,0
7304.366,404.1917,0
7427.273,210.9272,0
7725.004,246.8413,0
7724.628,241.8154,0
7584.254,249.8745,0
7449.428,261.5874,0
7839.099,139.4756,0
7731.112,265.4851,0
7435.461,186.7112,0
7756.309,279.2622,0
7317.446,261.4495,0
7814.413,371.6497,0
7911.023,222.739,0
7690.112,217.8384,0
7374.219,128.5881,0
7527.612,296.3364,0
7608.774,395.7419,0
7579.678,249.6021,0
7617.921,267.5798,0
7766.127,192.2908,0
7789.038,162.9785,0
7429.348,387.3149,0
7407.291,315.3516,0
7667.951,249.7468,0
7478.164,376.6072,0
7618.576,183.9063,0
7309.984,381.7483,0
7590.294,301.0271,0
7745.374,254.429,0
7903.508,206.7974,0
7462.804,301.8123,0
7683.217,247.0244,0
7813.836,307.3176,0
7553.102,235.9661,0
7449.611,283.0464,0
7208.307,216.9373,0
7688.849,353.7527,0
7613.565,357.9495,0
7476.324,361.2671,0
7357.167,182.7209,0
7411.417,455.4231,0
7586.322,157.3311,0
7638.532,407.6702,0
7288.941,190.4192,0
7399.688,161.7214,0
7856.851,324.3154,0
7612.463,375.6377,0
7253.446,165.3923,0
7750.567,169.7197,0
7276.284,288.3428,0
7663.555,292.8003,0
7728.67,226.3806,0
7756.11,176.6282,0
7204.315,242.6121,0
7750.754,147.3096,0
7436.901,309.0798,0
7669.489,303.8879,0
7800.265,249.8425,0
7915.918,239.7053,0
7545.426,231.9775,0
7621.719,237.8152,0
7881.781,155.1997,0
7552.126,317.2307,0
7465.244,260.2896,0
7435.785,279.1201,0
7726.447,312.3477,0
7423.959,73.77319,0
7735.278,258.2607,0
7361.332,226.2114,0
7667.034,183.603,0
7255.794,368.6721,0
7609.266,167.6099,0
7908.626,161.071,0
7356.659,176.0691,0
7377.3,150.459,0
7615.308,278.0713,0
7544.229,227.2686,0
7777.745,118.6809,0
7500.967,186.4795,0
7664.527,129.1392,0
7601.718,215.7856,0
7609.49,160.1702,0
7463.458,244.843,0
7162.896,75.54077,0
7755.29,159.4248,0
7444.623,401.7683,0
8124.22,201.2388,0
7431.459,346.0574,0
7498.297,171.4055,0
7652.025,288.7126,0
7453.384,201.8833,0
7321.218,346.988,0
7320.772,320.3982,0
7565.409,133.5679,0
7790.032,206.4946,0
7711.925,227.26,0
7699.229,164.2834,0
7541.45,389.0942,0
7518.412,259.6577,0
7341.618,377.5007,0
7680.915,325.5283,0
7429.503,297.4978,0
7497.196,110.5769,0
7806.961,259.5986,0
7343.445,284.4819,0
7640.282,121.1362,0
7652.949,315.9026,0
7600.806,225.9407,0
7793.306,154.7957,0
7459.255,221.9343,0
7614.465,212.8953,0
7581.72,150.7188,0
7346.358,218.075,0
7635.667,216.5066,0
7216.572,235.1609,0
7643.231,183.3069,0
7814.266,243.2659,0
7291.245,304.2629,0
7551.863,237.9866,0
7755.512,324.1931,0
7534.976,147.0044,0
7401.892,266.981,0
7787.465,259.8838,0
7377.751,175.1482,0
7456.978,162.5188,0
7912.462,170.8167,0
7327.957,141.177,0
7651.906,461.5842,0
7381.783,321.1199,0
7574.255,233.4766,0
7674.814,286.6155,0
7794.215,229.448,0
7446.439,439.5142,0
7570.366,393.8635,0
7933.607,117.5803,0
7550.891,335.4856,0
7567.23,208.095,0
7569.545,196.3428,0
7466.036,223.626,0
7678.817,165.3069,0
7698.447,216.0664,0
7514.814,377.5474,0
7489.166,241.3198,0
7891.711,210.7412,0
7619.077,285.9014,0
7753.397,173.9946,0
7418.114,272.0574,0
7449.371,226.1309,0
7591.255,96.54321,0
7594.891,178.7395,0
7603.431,151.9316,0
7826.319,198.5645,0
7642.646,140.0737,0
7725.984,177.7759,0
7873.958,239.3489,0
7870.987,169.2275,0
7851.997,224.7759,0
7686.649,165.4128,0
7511.936,253.3267,0
7544.71,295.2595,0
7414.907,216.6482,0
