Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7316.355,206.6973,0
7734.018,244.6938,0
7318.999,214.8066,0
7214.31,271.502,0
7400.789,142.8384,0
7447.336,153.2131,0
7334.154,303.8008,0
7395.209,156.5332,0
7539.895,257.3401,0
7449.128,262.9893,0
7418.97,186.0481,0
7289.808,297.2903,0
7647.457,243.4097,0
7534.444,274.1326,0
7438.154,122.075,0
7177.135,174.7813,0
7612.6,208.5259,0
7347.047,282.6531,0
7675.407,156.9561,0
7167.279,214.7236,0
7209.827,287.6956,0
7246.028,269.2705,0
7550.768,336.7546,0
7446.596,247.6665,0
7480.878,312.7698,0
7540.289,333.4443,0
7384.37,248.2581,0
7510.729,142.9373,0
7359.64,209.1399,0
7178.317,252.7202,0
7390.449,223.9353,0
7382.415,461.4636,0
7459.351,201.1824,0
7265.857,292.9128,0
7328.841,374.6538,0
7736.983,114.8247,0
7393.296,274.2727,0
7654.956,378.6841,0
7213.689,306.8435,0
7210.303,252.9131,0
7440.331,247.8108,0
7336.468,148.6853,0
7441.727,165.4734,0
7516.606,256.7366,0
7460.113,371.842,0
7299.3,141.679,0
7559.728,392.2129,0
7482.457,352.1936,0
7285.991,210.48,0
7258.368,381.0688,0
7488.441,250.7549,0
7400.635,328.0303,0
7415.608,207.7925,0
7548.075,203.0381,0
7362.904,348.4519,0
7119.198,360.9907,0
7399.995,276.5232,0
7338.328,422.4763,0
7310.826,181.0852,0
7360.113,122.9219,0
7238.827,384.8669,0
7567.587,218.1714,0
7438.826,246.6946,0
7547.815,293.0723,0
7483.458,250.8818,0
7408.003,253.3589,0
7443.871,272.1812,0
7505.92,361.7229,0
7502.67,370.8506,0
7411.009,331.6763,0
7499.264,234.1396,0
7571.561,152.3489,0
7441.367,131.207,0
7486.284,269.2329,0
7372.776,124.2693,0
7266.586,262.4514,0
7750.523,132.5022,0
7577.029,270.8828,0
7547.327,194.0793,0
7541.842,370.3213,0
7204.8,204.2769,0
7171.038,281.6187,0
7141.578,249.7388,0
7538.342,270.9053,0
7228.206,324.2209,0
7307.792,162.2615,0
7619.832,237.2783,0
7566.364,423.2844,0
7506.522,77.80005,0
7345.688,362.655,0
7518.208,227.3701,0
7093.146,409.4294,0
7221.974,352.8904,0
7233.432,197.2803,0
7520.082,245.9695,0
7228.053,268.7671,0
7548.232,258.4297,0
7555.687,226.4873,0
7156.078,201.4622,0
7037.336,331.7087,0
7707.718,191.479,0
7587.715,314.9526,0
7739.834,186.6948,0
7579.123,48.4021,0
7506.945,339.344,0
7281.483,218.406,0
7192.135,206.6721,0
7289.408,242.7947,0
7448.344,73.16333,0
7205.779,222.4197,0
7528.102,199.636,0
7469.872,158.3604,0
7399.77,185.2908,0
7481.595,208.9063,0
7554.028,169.0237,0
7417.119,212.8489,0
7305.973,178.0891,0
7046.31,245.1182,0
7480.226,215.8906,0
7415.463,222.3508,0
7229.61,181.3999,0
7527.091,138.2749,0
7722.888,135.4407,0
7463.751,275.1648,0
7460.924,272.583,0
7384.924,318.5857,0
7406.143,292.4824,0
7425.128,157.4929,0
7406.667,118.3198,0
7345.752,190.1365,0
7408.719,315.5566,0
7430.838,231.5017,0
7437.359,235.9126,0
7609.099,358.7451,0
7729.98,259.4614,0
7411.499,300.2893,0
