Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7563.528,193.5134,0
6901.818,194.293,0
7558.673,246.8167,0
8145.571,229.5212,0
8065.063,222.6221,0
7518.7,122.7646,0
7719.881,131.4253,0
8369.713,143.8105,0
8120.465,234.7993,0
7425.471,173.6333,0
8068.396,187.9856,0
7292.138,227.1006,0
8519.035,388.2749,0
7366.931,134.0608,0
7606.621,296.0342,0
7172.879,440.855,0
6881.606,238.1133,0
7358.364,209.1475,0
7813.217,360.5706,0
7428.234,245.0623,0
7498.805,291.4436,0
7941.117,215.3975,0
8092.15,230.1855,0
7401.398,156.2542,0
7299.517,319.7529,0
7111.663,132.5728,0
7904.694,201.7473,0
7402.13,294.6387,0
8025.885,242.9319,0
7300.844,226.8682,0
7169.479,105.644,0
7298.147,246.6394,0
7662.206,79.6582,0
7266.3,237.0764,0
7988.011,387.626,0
7152.177,199.5449,0
7298.329,218.3181,0
7304.365,239.6267,0
7235.194,128.1682,0
7262.79,276.2253,0
7319.181,289.2732,0
7660.084,240.637,0
7615.661,332.647,0
7247.965,252.7986,0
8319.112,257.9194,0
8182.466,302.7454,0
7946.756,360.9822,0
6798.535,388.5813,0
7396.788,231.8474,0
7335.615,439.9905,0
7861.533,289.5911,0
7074.764,288.8196,0
7413.665,314.1863,0
7294.863,209.1653,0
7385.729,308.7783,0
8287.775,237.533,0
7367.44,174.4622,0
7079.347,349.2117,0
8285.738,356.9182,0
7463.352,157.3164,0
7271.854,273.3337,0
7025.187,229.8508,0
7344.264,266.0488,0
8269.05,360.0051,0
6986.958,217.8313,0
7442.14,271.896,0
7273.277,184.0503,0
7356.143,224.78,0
7428.496,314.1792,0
7277.802,289.0867,0
7951.76,330.4385,0
7562.02,289.7676,0
7737.383,254.2302,0
7509.167,132.0916,0
7358.431,214.8911,0
8106.046,426.0374,0
7299.784,257.8884,0
7368.936,294.7319,0
7757.992,135.9692,0
7666.351,151.4231,0
7046.428,271.7307,0
7512.522,235.0891,0
7337.796,369.6548,0
7354.138,300.4351,0
7537.725,184.1846,0
7736.389,309.8694,0
7614.251,190.4458,0
7677.41,352.5022,0
7288.682,149.7009,0
8015.332,251.5986,0
7470.419,350.0159,0
7179.581,151.4583,0
7192.169,303.3696,0
7391.352,208.1636,0
7685.854,335.7534,0
7455.669,293.0464,0
8198.262,181.7598,0
6802.174,261.3523,0
7199.774,281.3484,0
7479.271,259.981,0
8254.825,428.7502,0
7040.829,230.1511,0
7324.062,249.623,0
7378.98,214.4048,0
7522.154,209.3564,0
7046.759,295.4451,0
7238.491,397.9255,0
7749.639,210.5505,0
7522.813,343.0356,0
7328.729,182.4851,0
7094.629,283.1057,0
7580.301,204.4224,0
7731.48,242.7881,0
7441.301,131.3323,0
8068.576,275.9648,0
7342.019,195.6387,0
8267.065,237.7288,0
7439.799,283.0405,0
8128.972,319.3667,0
7101.378,117.3879,0
7327.278,207.2466,0
7318.575,298.2449,0
7953.749,265.3992,0
7059.803,235.5679,0
7361.275,415.0171,0
7280.037,302.2212,0
7607.882,177.6201,0
8024.274,405.2625,0
7374.997,311.8606,0
7531.664,358.3752,0
8251.392,411.4883,0
7083.711,228.4429,0
7321.335,405.7266,0
7048.976,190.0098,0
7082.591,233.4941,0
8226.545,322.1155,0
7389.878,227.4312,0
8159.724,331.8464,0
7513.667,171.5413,0
7602.47,427.6982,0
7464.459,276.8008,0
7030.253,265.6365,0
8331.006,332.5894,0
8002.369,317.7808,0
7064.002,158.0354,0
7396.3,205.3643,0
6043.723,323.7595,0
7556.47,238.8691,0
7994.305,475.7195,0
6895.143,371.5945,0
8256.632,250.8315,0
7582.431,220.584,0
7124.234,276.3635,0
8390.646,400.1294,0
7221.293,255.5593,0
7526.668,287.2742,0
7405.897,356.593,0
6779.095,393.6223,0
7465.042,170.9915,0
7067.825,185.3325,0
7613.035,52.229,0
6732.558,190.1843,0
7063.884,207.3557,0
6607.947,189.8711,0
7727.812,161.5164,0
7205.602,261.8767,0
7158.765,288.9141,0
7154.724,247.78,0
7322.833,299.9402,0
8516.481,290.2104,0
7359.34,166.4126,0
7343.974,199.3687,0
7232.51,322.3862,0
7192.872,132.8843,0
7386.42,258.5063,0
7398.045,351.7183,0
7373.435,326.4089,0
7382.64,216.8853,0
7120.553,288.8337,0
7193.628,368.6609,0
8058.848,279.9885,0
