Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7589.351,216.1265,0
7156.447,288.353,0
7601.251,245.0593,0
7546.995,263.0522,0
7524.359,212.3826,0
7521.795,201.7861,0
6717.946,93.09204,0
7620.94,176.665,0
7835.922,338.8074,0
7418.848,199.8149,0
7350.479,186.1162,0
6705.557,226.9526,0
7181.938,201.4421,0
7452.948,350.8096,0
7507.373,293.8711,0
7811.458,213.2834,0
7192.228,215.4929,0
7323.049,475.9233,0
7525.5,287.8188,0
7653.875,286.7114,0
7778.154,287.7634,0
7428.39,298.3098,0
6750.616,175.7517,0
7565.152,286.7905,0
7074.383,239.4026,0
7462.168,270.2334,0
7550.533,127.0454,0
7391.16,129.967,0
6926.458,143.52,0
6715.623,191.8406,0
7472.602,212.0989,0
7506.741,150.6658,0
7138.957,346.9553,0
7603.182,274.2356,0
7063.703,248.1047,0
7076.909,257.3367,0
7445.893,436.4207,0
7495.457,238.126,0
7412.46,297.4053,0
7262.965,307.1206,0
7855.167,113.7085,0
7144.652,189.1389,0
6716.925,177.7029,0
7541.044,261.8923,0
7113.917,240.3789,0
7741.121,192.3286,0
7653.05,206.4075,0
7684.81,223.1724,0
7126.729,304.2607,0
7553.46,362.0269,0
7667.815,213.4482,0
7331.646,231.2827,0
7781.337,209.1582,0
6972.054,167.5706,0
7719.473,187.6091,0
7662.354,163.7068,0
7458.419,324.5874,0
7649.836,217.5986,0
7297.2,133.1743,0
7070.106,346.2375,0
7411.351,305.8333,0
7338.618,237.9614,0
7612.939,235.4658,0
7701.703,97.8147,0
7700.931,199.3757,0
7651.859,312.8884,0
7501.173,180.2053,0
7197.371,166.9888,0
7683.211,269.6611,0
7562.218,353.1582,0
7715.595,398.8821,0
7490.121,394.1982,0
7484.727,288.1172,0
7344.801,389.9204,0
7302.146,206.5215,0
7449.614,211.1409,0
7714.708,301.4863,0
7841.07,189.6975,0
7476.415,311.7285,0
7101.969,169.0471,0
7713.739,170.2341,0
7130.881,200.9893,0
7468.552,248.3696,0
7465.545,170.3669,0
7340.104,288.6169,0
7263.244,221.8433,0
7392.936,249.0439,0
7005.48,204.084,0
6947.935,15.0415,0
7550.362,340.8452,0
7624.225,305.3706,0
7443.242,93.14795,0
7446.262,214.6079,0
7218.52,283.0496,0
7410.225,230.8508,0
7481.574,392.0955,0
7544.444,304.6824,0
7822.75,296.4717,0
7162.364,54.62329,0
7734.059,172.7036,0
7653.499,182.2961,0
7550.563,308.6907,0
7494.399,236.3186,0
7109.125,246.2061,0
7384.849,210.9019,0
7226.794,190.813,0
7344.353,175.3555,0
7490.774,384.3403,0
7380.171,237.9702,0
7417.086,273.877,0
7629.595,252.2976,0
7815.257,193.9575,0
7529.668,257.4387,0
7676.888,136.4192,0
6837.392,147.1685,0
7346.529,177.1797,0
6501.498,89.40015,0
6824.301,206.1189,0
7716.254,225.9937,0
7314.294,336.6069,0
7505.746,254.0259,0
7459.694,356.0698,0
7526.03,252.9553,0
7500.937,351.4551,0
7881.532,292.7261,0
7812.432,348.2522,0
7893.642,169.0625,0
7420.847,297.9014,0
7718.469,246.2031,0
7195.272,301.2942,0
7693.186,346.0698,0
7525.557,252.7722,0
7622.913,305.1904,0
7607.756,186.1116,0
7622.877,278.283,0
7200.146,156.8616,0
7536.691,180.9819,0
7703.339,225.2583,0
7545.678,288.0659,0
7864.329,227.3018,0
7739.916,248.0244,0
7740.924,221.7163,0
7584.887,284.5708,0
7357.825,214.5173,0
7296.29,133.8501,0
7729.059,216.2769,0
7374.768,240.2571,0
7089.479,233.5156,0
7327.543,208.0085,0
7675.095,298.5784,0
7117.489,153.5566,0
7884.783,130.5828,0
7793.655,135.9348,0
7435.334,246.1157,0
7776.733,180.8215,0
7653.996,284.416,0
7772.177,212.3188,0
7471.321,304.95,0
6798.33,166.3086,0
7735.044,219.9363,0
6957.397,221.9043,0
7929.357,164.459,0
6702.544,252.28,0
6763.807,105.3589,0
7591.193,261.8855,0
7344.08,82.75952,0
7406.208,139.8005,0
7606.744,277.9448,0
7539.257,189.2874,0
7413.153,249.2917,0
7517.16,198.9597,0
7537.768,196.7749,0
7678.986,296.2349,0
7393.663,121.4558,0
7289.504,210.761,0
6680.179,245.175,0
7424.467,318.9749,0
7423.049,245.9758,0
7302.875,293.304,0
7468.029,313.699,0
7670.494,157.6848,0
7823.439,259.731,0
7187.274,172.1782,0
7059.904,217.1833,0
7670.712,79.79736,0
7882.276,168.0994,0
6928.01,227.0085,0
7045.907,294.6882,0
7322.292,302.5918,0
7592.929,95.05103,0
7061.766,219.9443,0
6777.729,135.4485,0
7338.415,284.6353,0
7561.698,200.3137,0
7363.022,170.1753,0
7437.22,176.3503,0
7741.054,200.6616,0
7651.897,255.9114,0
7722.657,231.8696,0
7524.473,173.4744,0
7705.787,248.7563,0
7308.613,244.178,0
6934.729,201.2971,0
7582.454,272.9956,0
7621.67,180.8723,0
7349.141,176.6233,0
7584.799,113.2136,0
7567.64,196.8601,0
7382.466,253.8906,0
7476.382,158.8352,0
7108.533,108.1245,0
7340.436,326.03,0
7736.825,256.1729,0
7421.958,188.7737,0
7263.893,81.96802,0
7214.887,180.5549,0
7490.857,279.3672,0
6701.583,275.0488,0
7608.648,181.7014,0
7336.448,285.9656,0
7363.017,178.2791,0
7197.164,288.2329,0
7643.027,308.5159,0
7807.978,171.2471,0
7585.064,275.3975,0
7215.862,292.7632,0
7446.889,351.124,0
6986.834,83.80518,0
7189.983,191.385,0
7087.762,310.4963,0
7384.459,271.9338,0
7581.402,243.6577,0
7675.763,243.8711,0
7229.186,244.5112,0
7189.209,121.2639,0
7699.088,207.0786,0
7248.727,312.2617,0
7549.136,301.2515,0
7249.088,206.0981,0
7603.056,128.2961,0
7073.413,99.58618,0
7867.647,119.9517,0
7878.364,210.9949,0
7485.904,216.9985,0
7506.192,301.5024,0
7522.056,213.4568,0
7427.342,212.9785,0
7599.347,292.6882,0
7021.099,362.95,0
7453.802,366.6699,0
7165.883,303.6519,0
7529.343,209.3518,0
