Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4180.912,273.3213,0
4163.335,285.772,0
4110.314,252.2111,0
4043.063,311.7968,0
3950.322,313.1776,0
4088.825,228.2114,0
4259.285,288.7639,0
4251.185,270.1526,0
4070.481,325.8477,0
4256.622,248.0964,0
4190.853,227.676,0
4073.459,304.0376,0
4016.468,205.4435,0
3894.632,283.3704,0
3898.695,377.3988,0
3966.783,325.5862,0
4073.756,323.8937,0
4100.716,316.043,0
4028.778,271.0667,0
3975.137,385.7183,0
3973.22,268.5011,0
4241.965,259.8916,0
4229.405,245.7864,0
3947.255,304.1741,0
3973.169,276.998,0
4045.878,287.5508,0
4273.251,346.6201,0
4062.94,374.9788,0
4171.319,313.3525,0
4087.252,373.1902,0
4304.757,276.4851,0
3889.139,284.1458,0
4038.212,293.6117,0
4026.479,386.4587,0
4137.449,401.9031,0
4050.802,285.3394,0
4189.815,243.2192,0
3964.358,342.99,0
4087.491,278.4236,0
3947.635,350.3403,0
4090.21,279.0109,0
4173.483,274.3547,0
4001.867,317.1216,0
4089.426,331.0126,0
4144.435,228.3594,0
4180.129,295.7063,0
4096.259,298.7604,0
4237.836,278.5105,0
4239.053,260.3789,0
4088.986,301.7559,0
4029.983,266.511,0
4059.488,332.0979,0
4280.211,267.5869,0
4199.446,256.4836,0
4062.4,314.4645,0
4069.082,301.5442,0
4198.162,308.4883,0
4279.57,220.6423,0
4096.912,300.777,0
4017.943,315.1477,0
4189.981,281.4675,0
4157.309,263.5869,0
4130.916,341.4482,0
4242.161,314.3257,0
4016.211,200.7098,0
4028.029,311.3289,0
4132.551,244.1947,0
4233.76,239.2356,0
4097.402,336.2734,0
3984.8,318.776,0
4179.48,340.0427,0
3965.021,357.42,0
4025.711,394.3542,0
4028.479,343.9924,0
4099.45,322.589,0
4197.872,342.6812,0
4123.374,200.4382,0
4076.035,330.9556,0
4128.216,377.1609,0
4177.881,288.4563,0
4462.954,305.1047,0
4133.818,241.6527,0
4248.344,183.3738,0
4230.956,201.8933,0
3844.989,374.7681,0
4284.006,175.8059,0
4079.127,361.5388,0
4239.126,276.7371,0
4132.923,295.8772,0
3951.531,373.7205,0
4156.909,312.4766,0
4172.701,303.4031,0
4193.646,269.9028,0
4125.439,288.4358,0
3899.635,401.0931,0
4214.34,327.6045,0
4126.071,264.457,0
4016.254,283.6658,0
4115.993,331.6665,0
4028.591,314.6855,0
4098.872,300.4054,0
