Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4136.758,339.043,0
4382.442,355.2893,0
4233.38,446.1948,0
4335.028,345.9619,0
4308.043,340.761,0
4350.184,312.1362,0
4266.004,291.7307,0
4242.429,353.9619,0
4158.156,342.0356,0
4335.398,328.6465,0
4250.632,380.2207,0
4319.172,316.6636,0
4176.076,328.6824,0
4099.651,326.6527,0
4239.637,320.7427,0
4149.716,282.0781,0
3731.944,229.7209,0
4238.681,287.3162,0
4214.212,254.7715,0
4322.345,258.7495,0
4118.036,330.7771,0
4110.848,362.2673,0
4244.24,325.9463,0
4194.535,398.2354,0
4289.008,212.27,0
4124.993,290.3726,0
4174.693,384.6267,0
4151.896,408.8188,0
4058.299,415.3857,0
4113.752,273.9674,0
4267.958,359.4753,0
4315.205,282.541,0
4437.648,275.3757,0
3962.935,287.7587,0
4203.924,269.9941,0
4142.758,293.3196,0
4321.8,250.8826,0
4148.902,320.7988,0
4294.892,246.2837,0
4194.817,353.8062,0
4242.925,429.9473,0
4252.753,288.0659,0
4108.162,201.2938,0
4287.664,282.6692,0
4198.942,305.978,0
4124.498,321.9058,0
4349.878,289.9233,0
4296.049,322.1108,0
4252.871,345.3438,0
4220.258,248.9805,0
4291.808,318.7419,0
4100.195,346.1389,0
4318.732,344.4983,0
4063.326,368.1368,0
4101.848,310.9451,0
3952.255,217.8861,0
4279.967,373.6912,0
4316.846,305.0032,0
4208.708,339.9124,0
4085.084,363.1287,0
4381.256,244.9182,0
4278.215,333.2988,0
4174.828,325.6145,0
4034.787,308.5054,0
3995.518,218.4176,0
4183.477,281.2539,0
3977.379,214.4795,0
4161.447,244.0168,0
4123.03,282.2567,0
4126.214,411.5452,0
4030.735,407.1174,0
4201.299,332.137,0
4080.599,331.9056,0
4320.369,336.0427,0
4100.874,333.5929,0
4135.688,331.2073,0
4021.45,371.7004,0
4352.165,332.7844,0
4168.247,370.1348,0
4523.003,310.1455,0
4188.87,351.0361,0
4277.175,253.0464,0
4375.539,329.925,0
4059.821,267.3544,0
4244.741,311.8337,0
4274.158,369.125,0
4187.329,337.0249,0
3872.181,328.842,0
3697.646,296.5004,0
4089.527,397.0814,0
4049.942,376.7635,0
3665.969,322.1959,0
4268.319,368.4734,0
4298.271,320.1785,0
4135.331,307.2576,0
4255.934,326.4956,0
4248.236,414.1428,0
4262.351,287.0613,0
4019.583,408.5845,0
4461.694,322.1045,0
4130.924,363.9434,0
4025.889,343.0264,0
4056.527,320.459,0
4152.975,265.9045,0
4247.162,310.4817,0
4138.393,310.8169,0
3705.153,317.0502,0
4291.459,361.0713,0
4443.292,245.9768,0
4343.557,342.6475,0
4110.569,385.0815,0
3969.051,216.6846,0
4246.664,398.6997,0
4225.809,347.012,0
4188.521,326.3884,0
4125.123,402.0232,0
4228.004,320.5518,0
4286.864,285.6819,0
4332.501,295.9541,0
3892.02,323.027,0
3759.331,258.2373,0
4326.329,350.1936,0
4243.034,432.6975,0
4221.309,384.9011,0
3998.472,383.5273,0
4290.939,398.1416,0
4148.042,348.8574,0
4245.438,301.0195,0
4014.32,330.1514,0
4234.212,373.8923,0
4191.204,335.6035,0
4423.13,312.6904,0
4061.688,225.0249,0
4147.189,336.875,0
3901.762,245.3292,0
4314.615,318.6973,0
4161.73,314.2881,0
4261.556,376.9128,0
4366.142,230.4316,0
4293.516,320.2324,0
4327.613,178.7588,0
3588.291,301.2938,0
4372.611,268.7634,0
4086.918,330.7424,0
4356.503,240.5486,0
4178.363,279.8271,0
3728.484,336.6567,0
4130.179,234.6584,0
4127.85,220.7822,0
4387.098,252.2334,0
4024.146,427.6288,0
4205.88,341.1682,0
4270.208,340.8708,0
4199.837,239.6006,0
4252.341,333.4568,0
4171.033,322.9258,0
4083.833,352.1167,0
4387.133,318.3584,0
4211.116,378.3672,0
4332.975,305.4844,0
4316.351,304.0295,0
4274.183,320.8667,0
4294.23,238.4336,0
4064.667,351.4537,0
4195.327,343.7356,0
4229.492,343.5518,0
4096.972,319.5236,0
4217.849,431.875,0
4024.547,339.1289,0
3816.042,331.5774,0
