Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
6817.422,362.6006,1
3913.432,374.0244,0
3934.712,367.2863,0
6983.258,205.3752,1
3904.701,327.9106,0
3822.427,330.3176,0
6880.333,202.082,1
3754.781,351.3219,0
3796.674,270.5609,0
6836.697,302.6504,1
7121.861,221.8635,1
7058.872,144.0898,1
3922.814,228.8608,0
6799.532,315.6257,1
6208.819,317.3674,1
3838.875,384.0933,0
3948.933,308.0574,0
4014.037,285.0393,0
6840.445,252.0349,1
4064.37,248.7776,0
3794.908,377.9218,0
6834.869,175.0005,1
6829.051,245.3057,1
3779.141,357.7428,0
3862.002,324.8262,0
3927.549,291.7517,0
6771.25,289.2029,1
3964.488,329.7135,0
6992.833,204.8755,1
3862.509,355.4165,0
3931.966,317.2784,0
3970.131,268.7224,0
3953.844,273.3767,0
3989.637,263.0863,0
7326.455,189.7363,1
4023.863,222.9998,0
3858.521,284.4073,0
3880.912,275.106,0
6504.975,237.2937,1
6901.665,271.7966,1
6810.61,269.8889,1
7021.026,328.4897,1
7068.466,151.2319,1
6794.631,292.9956,1
6653.407,197.6069,1
3801.846,309.0095,0
6878.966,230.4768,1
3831.482,366.1447,0
7230.272,183.4561,1
3861.813,341.6748,0
3860.049,305.0328,0
3879.475,389.1333,0
6693.652,268.3757,1
3926.046,293.4618,0
3878.523,340.5922,0
6965.493,329.3318,1
3885.527,357.4482,0
4013.967,319.3549,0
6642.201,363.75,1
6659.758,263.1343,1
7166.719,334.4248,1
7065.582,171.0979,1
3736.938,322.4211,0
3969.843,337.2538,0
6617.48,148.8904,1
7090.664,181.0999,1
6965.737,269.9194,1
4016.234,341.7499,0
4001.876,364.2418,0
3849.754,280.3291,0
7186.546,155.3184,1
6873.296,141.3501,1
6904.089,191.9346,1
3876.509,355.2307,0
4169.598,267.2205,0
7046.866,211.0193,1
6804.757,197.3496,1
7209.886,214.6306,1
6906.761,289.8359,1
4077.595,216.9275,0
7013.963,171.3574,1
6787.148,252.0112,1
3885.504,419.1874,0
5142.629,272.7256,0
4113.423,343.4309,0
3837.339,387.8357,0
6532.383,140.6162,1
7193.877,218.3347,1
3937.721,308.6305,0
3885.423,275.6943,0
7345.274,168.6868,1
7002.861,182.728,1
3878.514,288.6335,0
6959.651,72.21484,1
7071.646,153.3879,1
6835.758,194.9458,1
6921.784,265.3091,1
6883.308,189.6694,1
7043.581,367.7935,1
6984.476,280.7383,1
3849.748,314.8063,0
6794.81,159.1282,1
3836.787,259.663,0
7130.462,130.1794,1
6901.533,136.925,1
3964.605,320.6147,0
7253.685,258.5144,1
4023.774,324.7341,0
6975.561,145.833,1
7122.314,274.7639,1
6814.003,318.0215,1
3949.332,222.3003,0
3824.345,361.626,0
6871.922,188.5183,1
6993.878,160.1064,1
7004.888,166.1387,1
7078.98,221.9934,1
3935.394,279.4951,0
3961.743,304.9082,0
6976.164,304.6958,1
6978.58,156.7461,1
4004.639,272.3887,0
3830.19,305.8473,0
3907.121,250.0431,0
3827.048,315.9358,0
3913.235,287.5347,0
6946.68,260.95,1
6888.467,56.43872,1
6903.89,237.2483,1
3956.889,191.5884,0
6031.855,235.8235,0
3799.446,308.0154,0
6807.562,347.8818,1
6868.791,227.3291,1
6918.873,198.3481,1
6856.746,303.9126,1
3893.535,363.0157,0
3913.305,263.1736,0
3995.434,310.3859,0
7061.377,220.7659,1
7214.829,151.8481,1
4008.118,300.4388,0
7036.718,183.542,1
3858.938,306.9065,0
3933.46,297.4758,0
3793.622,305.8745,0
7038.107,154.1372,1
7127.14,124.9438,1
6829.489,208.8203,1
4059.709,342.3546,0
3874.615,304.9314,0
3902.68,278.6875,0
4050.074,281.866,0
7048.549,87.25342,1
3859.037,285.9077,0
6872.815,210.2405,1
6982.958,192.3064,1
6720.928,167.9175,1
7078.974,213.5093,1
4081.789,296.9966,0
6993.137,205.064,1
3873.028,377.0334,0
3905.833,318.599,0
3929.938,347.3787,0
6917.307,276.7803,1
6603.907,232.7573,1
7090.75,123.1038,1
3928.325,333.6719,0
4009.086,306.8337,0
7111.816,13.00024,1
3857.731,383.1652,0
7083.066,274.2017,1
3872.453,347.2708,0
3683.284,269.5618,0
3956.705,260.7081,0
6819.811,165.4065,1
4038.928,280.4135,0
6576.242,269.2302,1
3846.381,422.3524,0
6682.198,280.3398,1
6431.9,268.4282,1
3965.322,263.4385,0
3793.999,354.0542,0
4128.187,260.2101,0
6862.127,203.9082,1
7089.896,165.4834,1
7049.908,196.6985,1
3830.178,304.4575,0
3803.234,342.8796,0
6949.062,227.1431,1
7122.907,210.9871,1
6909.699,253.958,1
6986.513,197.9182,1
7028.837,158.9634,1
6855.619,225.5686,1
6868.772,227.6812,1
6881.504,270.1042,1
6724.302,87.39331,1
7008.224,256.3665,1
3913.476,282.5326,0
6728.002,148.3083,1
6960.194,157.8472,1
3887.993,301.0663,0
3825.057,336.6863,0
6899.152,247.9844,1
6860.04,263.1716,1
3899.182,318.6793,0
3909.659,310.7744,0
7210.778,53.2832,1
6864.983,223.2756,1
4153.99,242.7117,0
7441.6,220.0481,1
6832.494,192.2908,1
6611.175,152.3052,1
6670.483,209.8132,1
6973.99,322.9971,1
3789.901,354.9735,0
4062.016,289.5897,0
6855.165,282.5042,1
7015.621,179.0264,1
6727.312,220.478,1
3999.272,410.4835,0
6755.323,359.8796,1
6970.18,236.9668,1
3842.051,302.317,0
4237.279,333.4299,0
7248.945,330.1873,1
4042.2,203.9934,0
3927.513,379.6208,0
7127.875,105.9089,1
6880.79,275.9429,1
6898.561,308.6814,1
3948.136,292.2505,0
6576.513,241.762,1
6977.745,257.7717,1
3856.928,378.5022,0
7086.842,101.3105,1
6788.079,323.1133,1
3834.115,399.9536,0
3902.175,293.4738,0
7263.678,250.437,1
6781.801,238.6094,1
3826.808,314.1046,0
4039.889,181.2369,0
3941.159,356.027,0
6821.798,224.9431,1
7011.222,162.7217,1
7117.355,108.1484,1
6879.959,186.0396,1
3959.199,248.5692,0
6857.93,177.9143,1
3832.294,367.9255,0
4006.698,261.1299,0
7169.657,202.5112,1
3884.538,386.8604,0
3885.539,319.7168,0
3901.384,310.5005,0
3809.996,324.0801,0
4017.603,322.1165,0
3774.63,289.3888,0
4068.974,321.9492,0
6975.972,190.9368,1
4131.146,261.0308,0
6808.208,115.1235,1
6664.646,160.8755,1
6841.669,103.2905,1
7011.756,161.5442,1
4049.734,304.2209,0
6849.091,243.6487,1
7974.847,412.1677,1
3919.89,299.3522,0
6953.149,284.3806,1
6952.932,195.9194,1
3983.146,328.4174,0
3816.34,368.3754,0
6975.782,243.6887,1
4091.882,307.1826,0
3949.373,271.075,0
3910.64,257.2712,0
6822.435,196.7756,1
4029.447,305.8059,0
3894.93,251.0397,0
3846.057,310.3567,0
3945.648,365.637,0
4002.684,340.9744,0
4001.988,229.9823,0
3896.874,329.9855,0
7341.954,240.637,1
3861.798,248.9351,0
6873.853,215.2019,1
3836.428,300.6069,0
3856.143,247.5237,0
7018.269,158.1699,1
6785.614,206.1462,1
3826.59,241.7898,0
4084.873,229.3289,0
6405.338,179.9253,1
6965.367,175.9392,1
3949.397,326.5175,0
6832.092,251.6121,1
6749.348,270.3979,1
6952.034,167.938,1
3842.27,381.8909,0
3863.485,274.4716,0
3993.119,356.3187,0
3888.708,284.531,0
6953.901,243.0522,1
6939.901,275.6113,1
3822.909,332.6394,0
3930.149,323.9619,0
4984.319,217.7002,0
3910.375,305.5977,0
4026.031,315.6393,0
7094.755,168.865,1
6785.944,165.2708,1
6900.874,134.6521,1
7210.688,141.6841,1
4007.323,342.2522,0
3928.779,318.3857,0
3824.034,344.9611,0
7247.671,201.262,1
3818.05,438.4229,0
3747.339,293.9601,0
3828.915,365.0605,0
6849.113,291.771,1
3893.768,319.656,0
6771.563,166.2156,1
7118.177,217.2197,1
7009.662,275.8926,1
7718.806,261.4409,1
3886.271,263.8534,0
6991.009,222.0618,1
3940.328,274.3333,0
6767.73,168.8054,1
7126.253,170.1421,1
3904.934,348.9508,0
7009.757,165.4438,1
7163.195,141.6587,1
6949.734,216.3203,1
6903.823,175.6709,1
4054.187,315.0243,0
6568.681,221.2842,1
3897.704,345.3363,0
3840.633,354.7322,0
3903.052,349.3218,0
6937.439,264.259,1
3855.467,325.3475,0
3985.821,425.1443,0
3903.353,413.7701,0
6488.162,224.8018,1
6943.404,228.1389,1
3862.133,388.792,0
7442.806,237.6812,1
7009.758,280.8982,1
3899.434,326.3599,0
3806.572,333.8955,0
3958.681,286.0723,0
7256.395,271.6729,1
7043.367,319.3916,1
5387.518,212.4836,0
7069.194,173.384,1
3892.982,356.9331,0
6916.67,211.281,1
4030.273,373.5494,0
7083.455,212.8992,1
3967.286,320.0885,0
3924.848,364.0156,0
4153.812,299.9375,0
7282.15,182.7437,1
6681.745,186.8987,1
7052.673,196.9204,1
5723.031,293.6833,0
3754.901,332.6483,0
3896.783,331.4106,0
4016.527,286.8241,0
3908.043,250.475,0
3888.908,377.6906,0
7042.91,165.9448,1
7088.74,217.0405,1
4021.075,271.7323,0
6601.593,135.9495,1
3860.35,420.6364,0
4071.141,255.1481,0
7108.415,198.5376,1
3953.22,312.6838,0
7035.608,89.67114,1
6963.607,173.4548,1
3865.384,360.5308,0
7060.502,147.8362,1
3930.506,261.9465,0
3811.649,318.9434,0
3955.516,350.7323,0
3834.529,305.5525,0
3808.988,373.9662,0
7056.64,279.6819,1
5932.267,313.1565,0
6894.75,253.2795,1
6976.302,95.21533,1
3810.267,360.4542,0
6810.568,64.229,1
7168.387,132.9063,1
6894.947,122.3296,1
6948.26,130.9668,1
6904.464,218.7966,1
7170.411,189.7537,1
6918.914,259.8005,1
3973.026,363.2346,0
3958.001,358.4351,0
7174.519,301.1897,1
3929.148,317.1681,0
3851.011,198.8083,0
7208.005,195.4846,1
3914.635,242.1096,0
7070.223,208.1343,1
6893.785,257.0918,1
6969.867,215.8379,1
3849.688,448.5786,0
6883.664,217.9529,1
3962.8,296.2554,0
7178.316,126.2366,1
6923.813,290.4946,1
6937.763,219.0273,1
6470.15,337.4583,1
7095.796,107.0845,1
6897.23,278.1213,1
3918.371,257.3278,0
7211.878,241.4001,1
7196.248,174.9202,1
3991.975,309.214,0
6418.389,181.8884,1
6853.149,212.4153,1
3946.61,313.9189,0
7100.703,151.4922,1
6858.018,281.3145,1
7075.049,137.3047,1
3961.234,349.9708,0
6779.583,253.1289,1
3807.429,356.9124,0
6992.68,215.8701,1
3932.467,384.8459,0
3909.197,279.0635,0
7051.159,257.427,1
3865.626,263.7991,0
6950.571,141.5183,1
3987.132,298.9866,0
3926.711,230.7319,0
6847.192,3389.1,
3886.335,300.6193,0
3806.102,305.5748,0
6913.621,268.969,1
4125.106,232.5775,0
3789.496,311.0009,0
4053.781,210.0785,0
6988.084,268.2876,1
3828.493,349.1801,0
3881.664,306.3596,0
7016.243,279.6445,1
3848.13,357.1184,0
6870.232,151.0886,1
6782.834,242.0186,1
6964.839,227.6921,1
6672.045,228.0444,1
6942.356,305.374,1
6795.855,119.7122,1
4078.754,340.8604,0
6712.899,105.6733,1
6977.509,137.2007,1
7134.248,197.8884,1
4209.107,339.2832,0
3928.102,207.8872,0
6917.611,124.5325,1
7126.058,126.4016,1
6922.099,201.4146,1
7065.689,275.4937,1
3839.652,322.2833,0
6942.157,218.7263,1
7061.281,310.5933,1
3885.721,298.2629,0
6794.922,301.6714,1
6960.319,230.7483,1
7173.98,185.5935,1
6488.743,307.7437,1
3875.636,252.6058,0
3884.701,310.1879,0
6802.037,256.1616,1
6927.156,304.9456,1
6719.564,188.978,1
6983.381,210.0515,1
3895.994,332.7074,0
7122.219,184.481,1
6923.151,74.29102,1
6897.174,222.3447,1
6798.269,265.2168,1
3945.577,309.1592,0
3973.702,260.4078,0
3814.494,349.9042,0
3943.708,300.2261,0
6955.169,173.6875,1
7032.364,228.8301,1
3945.566,310.1526,0
3935.531,360.4589,0
4040.582,238.5179,0
6971.474,106.2195,1
6972.586,159.408,1
3833.404,356.7533,0
3962.479,282.1746,0
7133.793,197.6428,1
6881.169,84.73315,1
3900.074,254.9407,0
3783.918,277.752,0
7110.114,199.3696,1
6932.689,306.325,1
3788.552,269.5347,0
6747.64,374.8652,1
6546.701,223.6746,1
6734.06,278.23,1
4103.039,353.3337,0
3827.026,300.2384,0
3918.686,328.53,0
7025.204,229.9934,1
6912.383,259.52,1
6870.814,307.8616,1
6567.562,281.97,1
7040.337,194.9246,1
4002.53,296.188,0
3941.017,318.1962,0
3898.256,256.3293,0
6904.214,155.9988,1
3955.532,238.8743,0
6790.338,200.1636,1
7242.39,197.4736,1
3866.763,369.1433,0
3947.629,329.7733,0
3944.71,249.3286,0
6393.046,172.2988,1
4112.546,369.364,0
7226.934,106.5029,1
6721.749,207.3591,1
7026.278,103.6143,1
7292.944,243.3579,1
6930.883,218.7988,1
3961.947,286.1063,0
6359.895,229.4863,1
3740.152,356.62,0
3909.685,329.4637,0
3792.55,389.4418,0
6806.798,209.4639,1
3990.114,297.8687,0
7077.64,162.6003,1
4599.597,383.0786,0
6931.031,209.4404,1
6821.981,320.1528,1
3961.395,247.1063,0
6975.469,199.7009,1
6670.385,212.4814,1
3963.35,329.9686,0
3855.719,312.9901,0
7025.442,179.0544,1
6691.129,263.8723,1
6721.184,195.3943,1
4015.312,404.7296,0
6649.923,324.9126,1
6850.9,258.2842,1
3862.705,358.9879,0
6895.699,268.0508,1
4057.316,280.5569,0
6907.359,244.5972,1
7135.13,265.877,1
3970.551,310.6567,0
4046.199,298.2745,0
3815.813,366.6873,0
4000.853,338.6221,0
3869.776,277.7278,0
3915.401,218.019,0
6913.579,200.5583,1
3876.889,424.9731,0
7144.678,220.459,1
6889.449,180.8506,1
3913.283,300.814,0
3991.297,293.9113,0
3876.415,290.9595,0
7061.783,140.3113,1
7032.959,124.1868,1
