Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4085.799,333.4735,0
3589.267,302.3785,0
4393.05,385.0747,0
4254.556,340.2922,0
3995.74,273.7354,0
4159.129,309.4609,0
4610.272,363.5513,0
4031.449,294.7625,0
3847.906,282.2311,0
4153.988,290.5474,0
4275.291,336.4307,0
4308.101,261.208,0
4268.504,380.6018,0
3715.258,346.9064,0
3880.605,267.9872,0
4111.422,350.3877,0
4197.795,338.7278,0
4322.984,382.9639,0
3981.422,313.7761,0
4208.71,306.4712,0
4107.195,276.0986,0
4295.627,284.9263,0
4273.83,310.4575,0
4308.882,275.5254,0
4094.559,326.4604,0
4178.313,237.9233,0
4040.306,337.1278,0
4062.566,234.4995,0
4159.189,250.2141,0
4267.303,256.595,0
4199.446,278.4312,0
4039.385,335.4358,0
4216.527,283.8855,0
4128.153,316.2839,0
4129.199,264.0919,0
3753.154,293.2819,0
4122.702,255.4974,0
4020.633,283.3403,0
4285.756,380.5662,0
4126.414,357.8665,0
4215.339,339.9333,0
3728.245,244.5189,0
3832.757,186.8463,0
3768.928,276.8235,0
4165.72,365.1501,0
3807.611,229.8097,0
3756.399,304.8785,0
3929.374,258.1713,0
4012.62,341.6561,0
4512.308,265.1057,0
4295.256,285.9961,0
3585.63,255.5994,0
4101.481,365.3273,0
3812.049,304.8314,0
4356.781,217.7158,0
4175.177,295.3472,0
4191.373,257.6609,0
4209.359,284.7065,0
3978.303,380.3044,0
4352.634,384.7783,0
4099.16,347.9647,0
4228.67,326.6465,0
4236.913,327.7629,0
3941.641,337.5488,0
3919.689,311.3401,0
4349.259,248.0122,0
4520.448,252.6616,0
4260.088,355.6646,0
4081.834,271.2362,0
3868.716,300.9138,0
3876.667,330.5922,0
4129.221,265.6311,0
4181.797,346.908,0
3945.662,265.5339,0
4023.657,182.7007,0
3567.336,344.3756,0
4137.08,439.0806,0
4086.008,384.1466,0
4338.838,243.3779,0
4167.406,309.4341,0
4251.581,239.9163,0
4230.964,332.4819,0
4343.841,235.3533,0
4236.325,298.0706,0
4194.989,297.7134,0
4148.453,312.3831,0
4151.613,305.2188,0
3858.008,296.1598,0
4082.99,375.4758,0
4193.028,417.1646,0
4382.059,294.2009,0
4205.727,372.7786,0
4170.966,290.7441,0
4309.955,315.7498,0
4101.264,385.6122,0
3902.865,273.5599,0
4263.303,280.0222,0
4149.692,412.3604,0
4277.704,298.4753,0
4308.13,289.4028,0
4131.059,369.9478,0
3943.999,337.5747,0
4252.72,277.1975,0
4032.487,352.2211,0
4167.457,360.1526,0
4050.409,436.7601,0
3951.149,342.9202,0
4131.383,309.6846,0
4397.434,203.0488,0
4162.688,248.0298,0
4039.935,306.4418,0
4234.078,365.2959,0
4192.686,278.0652,0
4157.82,331.6277,0
4030.845,268.4388,0
4053.386,306.7827,0
3754.619,245.8502,0
4069.09,243.2245,0
3773.799,302.4087,0
4178.659,274.7773,0
4207.064,252.8635,0
4327.145,300.5481,0
4192.677,326.6367,0
4217.587,265.1033,0
4213.326,235.8235,0
4041.711,275.593,0
4243.972,438.4426,0
4043.814,272.4755,0
4249.989,357.842,0
4193.527,277.5359,0
4219.688,263.9673,0
4152.897,362.449,0
3894.357,250.9104,0
3869.473,353.3182,0
4035.744,383.0156,0
3713.685,208.4186,0
3892.138,291.8876,0
4278.899,264.5835,0
4299.218,281.3257,0
3955.207,255.5856,0
4200.594,307.5747,0
4097.323,364.9637,0
