Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
3673.23,249.6997,0
3576.575,287.6266,0
3749.207,286.1514,0
3724.832,302.0471,0
4015.528,396.7413,0
3566.157,251.3066,0
3607.001,428.976,0
3858.29,292.2904,0
3511.017,205.6057,0
3652.258,330.2997,0
4046.903,281.3894,0
3397.676,271.4541,0
3671.932,306.3582,0
3794.512,284.1265,0
3526.096,300.1871,0
3377.201,161.5356,0
3415.034,282.9038,0
4025.551,276.8668,0
3475.881,369.3131,0
3885.37,290.5582,0
3622.845,314.6298,0
3500.021,279.8359,0
3530.62,341.7849,0
3592.827,239.2467,0
3737.771,300.4845,0
3557.524,247.3096,0
3503.31,240.6259,0
3549.937,251.3467,0
3826.745,176.2897,0
3780.825,337.7803,0
3865.88,296.465,0
3409.732,291.2142,0
3586.749,334.1147,0
3508.56,226.6132,0
3460.897,308.6302,0
3714.51,272.141,0
3635.169,273.1278,0
4298.825,232.5332,0
4040.328,226.9542,0
3443.83,324.858,0
3587.28,221.218,0
4174.894,321.667,0
3879.346,341.5709,0
3975.701,336.5243,0
3555.523,288.5093,0
3741.888,316.7556,0
3277.724,297.6687,0
3595.068,253.5281,0
3871.16,254.4795,0
3780.416,308.6785,0
4161.068,272.855,0
4119.628,311.0229,0
4080.092,311.2073,0
3854.089,360.0623,0
4201.686,371.7976,0
3329.259,222.4414,0
4262.818,240.4814,0
3542.684,250.2919,0
3811.232,225.3202,0
3579.286,215.1239,0
4037.217,307.0977,0
3531.954,306.9612,0
3689.352,248.8011,0
3921.711,353.5939,0
3684.968,287.7444,0
3675.925,293.1184,0
3452.391,268.5066,0
3798.517,283.1875,0
3973.917,356.019,0
3980.181,292.5338,0
3576.936,264.5979,0
3613.444,230.8887,0
3323.221,341.6132,0
3629.855,211.9851,0
3312.24,301.5718,0
3382.729,298.3448,0
3395.074,188.1329,0
4184.909,315.6418,0
4157.963,327.1187,0
4346.264,217.0789,0
3532.119,241.0453,0
3938.717,288.3525,0
3545.928,146.5505,0
3555.887,257.6039,0
4083.572,341.7317,0
4151.152,290.304,0
4054.181,258.994,0
3470.204,276.0762,0
3411.743,277.649,0
3750.033,329.1595,0
3314.663,318.418,0
3711.253,318.9268,0
3502.745,217.8838,0
3661.027,239.9119,0
3656.909,356.7046,0
3971.031,328.9838,0
3884.734,301.276,0
3399.314,391.1141,0
3890.966,288.5796,0
3593.46,259.6826,0
3672.697,354.218,0
3727.375,185.3647,0
3364.553,305.6533,0
3248.313,170.5022,0
3790.391,359.5983,0
3565.18,208.2831,0
3718.102,300.0342,0
3505.406,266.9193,0
3794.199,245.4674,0
3217.101,375.1461,0
3106.098,254.2388,0
4173.287,408.4187,0
4255.253,233.7058,0
3716.302,241.8561,0
3696.859,307.7524,0
3681.449,356.8589,0
3552.334,246.5408,0
3636.428,278.4462,0
3570.049,214.5773,0
3792.444,287.931,0
3574.866,212.9299,0
3651.27,271.5745,0
3419.371,311.5269,0
3649.79,227.5011,0
3713.681,237.6287,0
3565.038,306.6069,0
3558.359,309.9839,0
3760.865,253.4075,0
3772.266,211.2876,0
4034.783,324.4263,0
4032.132,354.5087,0
3728.07,291.3696,0
3562.122,287.0809,0
2724.509,259.2871,0
3460.53,273.1576,0
3573.013,278.0542,0
3602.253,194.498,0
3428.001,291.4954,0
3782.821,366.9067,0
4009.125,342.6938,0
3489.409,269.1682,0
3262.719,337.0198,0
4121.146,288.684,0
3549.967,159.7399,0
3263.322,170.6515,0
4180.101,217.3943,0
3716.443,180.7809,0
3729.454,257.7247,0
3595.519,240.3136,0
3776.017,227.6406,0
3590.574,224.9708,0
3767.527,294.0021,0
3477.113,266.0828,0
3623.856,204.0369,0
3976.424,245.2568,0
3848.448,320.5219,0
3648.621,267.5685,0
3791.329,286.9935,0
3396.207,310.783,0
3463.337,233.7461,0
3667.087,272.2853,0
3680.879,321.4156,0
3695.729,191.3732,0
3689.509,242.5293,0
3469.578,333.8387,0
3797.336,228.5425,0
3632.874,291.9586,0
3731.094,315.2747,0
3273.035,229.9692,0
3634.251,270.9441,0
3621.144,206.1973,0
3553.684,246.3677,0
3765.155,235.5015,0
4101.129,283.7334,0
3408.055,216.8618,0
3673.154,211.4233,0
4143.327,283.5034,0
3558.861,186.0444,0
3612.875,326.0066,0
3538.798,311.493,0
3568.716,274.3446,0
3598.336,276.995,0
4122.333,273.4307,0
3349.267,258.1953,0
3610.042,367.6511,0
3620.369,283.3262,0
3558.073,214.215,0
4075.447,338.4191,0
3814.302,301.4708,0
3500.614,361.9707,0
3696.919,212.9774,0
4208.334,315.4736,0
3740.571,323.9764,0
3657.344,300.2837,0
3287.648,295.0436,0
3846.494,194.2742,0
3418.604,262.1292,0
3989.599,299.9064,0
3611.163,158.7561,0
3706.552,250.7577,0
3704.92,266.1892,0
3854.284,359.9932,0
4037.854,268.5815,0
3519.863,355.329,0
3397.151,284.6898,0
4089.772,189.6165,0
3472.3,347.6235,0
3512.723,191.6063,0
4123.336,238.214,0
4252.973,271.4919,0
3687.583,282.1522,0
4033.663,289.6534,0
3986.744,212.8364,0
4030.875,299.5382,0
3499.639,260.2831,0
3968.337,380.5865,0
3463.026,243.3156,0
3633.619,309.272,0
3641.022,294.905,0
3691.453,329.4806,0
3675.518,205.412,0
3635.245,219.8806,0
4011.318,313.4424,0
4213.146,210.7998,0
3432.882,358.2944,0
3702.1,311.1454,0
3584.228,169.3704,0
3459.188,393.8307,0
3996.643,266.8887,0
4235.628,426.7986,0
3678.52,244.8645,0
3983.266,275.6001,0
3702.565,190.7706,0
3635.724,324.7887,0
3551.155,239.4519,0
3924.215,171.8656,0
3419.293,297.0271,0
3417.287,231.125,0
3318.095,244.8706,0
3710.634,184.9434,0
3674.088,260.041,0
3655.49,295.4636,0
3759.04,186.4156,0
3983.412,297.3534,0
3750.771,290.2784,0
3666.559,288.1348,0
3835.315,327.1713,0
3489.085,222.36,0
3866.941,222.8967,0
4060.79,333.0131,0
3789.031,238.4297,0
3910.472,220.7307,0
3564.549,360.1783,0
3926.792,244.0116,0
3692.921,278.6569,0
4100.927,220.4602,0
3646.26,240.9147,0
3522.977,235.1982,0
3863.835,300.9098,0
3541.652,360.6246,0
3535.746,260.7255,0
3613.578,232.0852,0
4052.533,317.6146,0
3698.461,286.5946,0
4080.194,271.4688,0
3856.195,163.6124,0
3747.234,204.3341,0
3849.102,210.5236,0
3810.789,287.2721,0
3455.538,320.0453,0
3197.273,196.6202,0
3490.659,221.7627,0
3717.584,271.9435,0
3488.591,244.7255,0
3351.96,260.1482,0
3472.864,296.4098,0
4131.279,241.5795,0
3678.251,340.736,0
3577.658,253.6819,0
3983.948,239.4722,0
3346.773,135.9482,0
4124.148,189.576,0
3716.223,206.8333,0
3507.758,290.2614,0
