Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4394.016,391.6699,0
4376.408,394.0061,0
4547.433,387.0872,0
4491.85,261.7908,0
4104.801,362.3624,0
3987.135,383.9515,0
4298.359,269.8,0
4232.862,267.2065,0
4441.248,324.5984,0
4379.453,390.1357,0
4627.725,306.3142,0
4324.444,335.3694,0
4361.678,394.8398,0
4243.335,395.0088,0
4124.405,302.1533,0
4285.252,339.9446,0
4441.485,229.5906,0
3888.677,190.134,0
4347.089,347.8022,0
4158.395,279.8408,0
4142.912,357.6199,0
4657.949,270.2314,0
4315.75,348.1865,0
4160.195,277.7092,0
4316.086,237.7837,0
4117.343,291.7902,0
4354.843,281.0906,0
4320.365,323.4795,0
4125.706,381.814,0
4630.708,251.1433,0
4491.965,272.6873,0
3993.178,305.2181,0
4443.667,284.0859,0
4288.112,300.7629,0
4432.914,335.093,0
4255.727,316.9641,0
4535.796,336.1326,0
4444.599,298.5271,0
4128.69,335.5212,0
4103.878,320.7421,0
4298.396,409.1086,0
3874.47,172.7159,0
4277.543,297.7307,0
4554.186,270.4126,0
4336.053,224.1538,0
4539.576,228.6816,0
4458.249,297.2498,0
4295.209,190.4558,0
4386.676,420.6008,0
4244.605,301.0881,0
4325.464,300.3313,0
4269.175,334.6538,0
4473.32,351.7803,0
4564.484,305.8525,0
4206.901,331.1841,0
4194.855,306.96,0
4306.379,324.4761,0
4329.831,367.2546,0
4214.193,409.1929,0
4078.141,380.2327,0
3961.087,288.6309,0
4396.602,224.594,0
4541.569,299.4128,0
4468.865,405.5027,0
4419.615,266.0591,0
4319.051,401.6936,0
4197.519,285.0779,0
4328.792,335.2705,0
4472.686,295.5679,0
4233.284,371.2402,0
4532.703,315.8237,0
3927.305,281.3102,0
4450.61,351.9963,0
4149.902,301.9429,0
4771.045,358.5422,0
4450.92,367.6465,0
4305.564,307.4126,0
4269.025,324.6147,0
4342.838,301.7319,0
4228.505,199.9875,0
4277.531,297.2629,0
4370.948,255.7373,0
4451.74,387.7065,0
4347.214,330.0132,0
4414.496,335.9612,0
4257.847,386.0837,0
4104.576,358.6145,0
4308.593,302.0288,0
4288.262,387.5037,0
4514.676,318.6008,0
4122.344,289.8788,0
4212.291,339.5857,0
4048.151,306.7855,0
4469.798,365.6067,0
4372.974,332.5791,0
4252.534,358.0332,0
3968.296,264.9175,0
4376.785,360.2544,0
4455.351,371.9348,0
4349.976,309.0569,0
4489.147,223.9294,0
3957.994,261.1365,0
4284.64,318.4104,0
4497.9,272.1594,0
4320.712,249.7566,0
4385.301,321.3181,0
4327.664,320.1938,0
4154.835,360.3328,0
4504.965,348.321,0
3944.082,257.7677,0
4270.762,314.3333,0
4440.347,385.0811,0
4099.771,314.9275,0
4401.565,335.5566,0
4435.286,214.7781,0
4427.073,388.3667,0
4144.932,391.1919,0
4371.757,328.8069,0
4209.583,490.3037,0
4336.822,294.1055,0
4378.68,345.9185,0
4330.61,344.6038,0
4321.059,373.1692,0
4254.593,329.6665,0
4559.989,372.5652,0
4094.331,388.0958,0
4313.844,286.3645,0
4369.019,326.4792,0
4532.985,277.6565,0
4255.864,317.29,0
4422.343,244.9771,0
