Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4032.462,263.368,0
4090.773,347.5907,0
3988.803,337.1963,0
4050.481,286.3832,0
3900.723,356.6943,0
3928.189,338.5582,0
4074.259,301.2792,0
3986.673,330.5028,0
3805.875,387.6769,0
4123.138,354.2136,0
3837.264,305.9652,0
3897.298,305.6071,0
4107.733,279.1887,0
4044.622,282.796,0
3917.446,360.0222,0
3974.828,277.2654,0
4169.108,339.4563,0
3933.4,335.0298,0
3658.41,397.4471,0
3941.809,286.3986,0
4022.851,221.1039,0
3922.716,219.0831,0
4560.154,324.4116,0
3968.826,267.4512,0
3928.299,348.9919,0
4105.342,355.5924,0
3958.56,291.5205,0
3975.15,273.3484,0
4094.729,346.1807,0
4012.503,393.37,0
3916.763,251.118,0
4113.581,274.8062,0
3954.997,274.0194,0
4006.508,309.2013,0
3970.139,273.2051,0
3800.584,315.2896,0
3832.139,354.2098,0
3873.86,317.9124,0
3996.81,322.3278,0
4114.964,259.2136,0
4048.329,282.6019,0
4017.886,253.4026,0
3944.392,298.998,0
4035.118,274.7506,0
4052.533,338.1168,0
4111.777,249.934,0
3942.068,272.6508,0
4630.091,279.2427,0
3913.529,303.0521,0
3956.941,280.9236,0
3946.474,306.0227,0
4120.512,252.5591,0
4034.742,293.6954,0
3853.621,293.4952,0
3949.482,314.7715,0
3863.04,346.7915,0
4062.528,352.7766,0
4095.952,367.8373,0
3898.328,286.3878,0
3938.189,350.9991,0
3881.686,359.6761,0
3856.702,356.7681,0
4034.2,302.0996,0
3847.446,307.2532,0
3995.811,383.9033,0
3838.337,365.5642,0
3922.984,246.6658,0
3942.672,335.9143,0
4126.697,281.5652,0
3963.969,331.5275,0
4058.288,240.7535,0
4100.402,358.9126,0
3952.624,376.4553,0
4002.33,289.5682,0
3958.915,437.1494,0
3982.913,244.2268,0
4041.101,358.7074,0
3905.034,256.7832,0
4036.342,250.5353,0
4105.475,209.7603,0
4123.742,341.7292,0
4005.578,276.3625,0
3987.505,350.2396,0
4066.53,318.0084,0
3979.738,268.781,0
3910.368,311.2679,0
4025.431,268.6223,0
4014.269,355.0338,0
3849.511,308.9117,0
3954.534,312.6548,0
3992.025,263.8766,0
4022.138,246.3032,0
4042.826,352.8468,0
4121.794,266.8639,0
4057.925,315.7003,0
3922.013,363.7672,0
4049.944,303.3904,0
3891.468,383.5623,0
4038.831,270.9723,0
4021.605,348.0787,0
4252.01,288.3794,0
4033.729,288.4735,0
4076.781,337.0927,0
3926.958,344.7062,0
4295.591,196.3757,0
4072.73,306.3732,0
4013.691,205.3844,0
4088.207,217.7604,0
3942.484,349.5104,0
4014.593,327.6145,0
4079.583,306.4434,0
3994.726,258.7706,0
4073.645,332.1887,0
4013.821,266.9381,0
3816.16,293.2057,0
3984.502,307.9907,0
4177.666,235.7954,0
3851.819,295.2047,0
3939.934,338.5077,0
3860.609,295.078,0
4094.932,374.7109,0
3813.244,289.8545,0
4006.113,352.6979,0
4087.017,314.3379,0
4093.355,269.2032,0
3949.52,321.2626,0
4095.686,295.5442,0
3952.152,281.3995,0
3778.773,274.0706,0
4023.652,284.1907,0
4070.484,301.7593,0
3988.837,222.0986,0
4025.908,225.4451,0
3958.097,312.2637,0
3894.666,382.436,0
4017.736,425.6965,0
4036.979,302.4974,0
4052.922,236.5962,0
3974.773,245.1045,0
4087.313,293.257,0
3872.857,389.6882,0
4137.144,352.6746,0
3803.161,345.8784,0
4076.298,305.8408,0
3980.348,365.1263,0
3931.741,391.3424,0
4104.93,306.4966,0
4002.1,263.7598,0
3972.313,273.2067,0
4079.791,291.9034,0
4031.937,365.3483,0
3967.869,319.7948,0
3877.778,247.0631,0
4002.15,367.5005,0
4162.583,203.9854,0
4044.686,253.8446,0
4282.572,271.4236,0
4063.268,266.6086,0
3849.318,444.3716,0
4140.876,264.9568,0
4006.07,213.3879,0
4088.761,293.8921,0
4050.662,381.6954,0
4023.778,224.7788,0
4034.729,323.6575,0
3942.394,264.1294,0
4167.287,304.4043,0
3874.069,287.3591,0
3982.87,319.2438,0
4047.022,254.7667,0
3910.974,336.7058,0
3990.385,361.1934,0
3740.298,346.3326,0
3930.253,272.5236,0
3971.962,348.9133,0
3871.95,211.4021,0
4232.332,338.6482,0
4003.48,317.2129,0
3993.885,327.8346,0
4028.706,327.3828,0
3958.564,299.4028,0
4025.427,280.437,0
4171.47,299.6072,0
3842.351,287.2328,0
4112.337,286.2708,0
3981.836,321.246,0
4123.22,302.9314,0
3961.415,356.0718,0
4109.566,267.5645,0
3880.409,351.4139,0
3939.032,262.8645,0
4030.985,335.2087,0
3950.298,392.5836,0
3863.95,213.5901,0
