Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4034.868,253.319,0
4393.767,268.8215,0
4163.851,282.7004,0
4163.886,308.6104,0
4040.139,321.7229,0
3830.524,235.0194,0
4009.807,299.4292,0
3947.722,264.9979,0
3903.881,398.2759,0
3790.841,176.099,0
3997.433,259.6326,0
4210.588,249.7188,0
4002.086,202.8281,0
4059.779,418.184,0
4149.899,229.5598,0
3863.444,320.033,0
4046.579,306.389,0
4156.73,335.166,0
4266.988,359.6104,0
3853.74,238.6213,0
4176.284,347.0447,0
4128.017,361.9907,0
4171.485,321.1619,0
3856.117,255.4287,0
3848.891,265.978,0
4002.704,347.3511,0
4243.405,324.1233,0
4254.057,275.7188,0
4093.319,338.4226,0
4111.177,265.244,0
4121.101,256.8049,0
4091.371,225.8439,0
4033.494,242.5021,0
4076.252,281.7122,0
4219.938,323.4507,0
4143.893,347.4861,0
4069.197,286.7476,0
4219.796,323.7402,0
3966.559,233.9655,0
4112.158,319.1047,0
4222.252,320.5195,0
4102.873,287.3828,0
3991.996,349.0166,0
3960.795,301.4113,0
4072.682,308.3218,0
3758.012,219.6663,0
4274.635,248.5623,0
4169.106,224.6582,0
4192.525,317.293,0
4099.594,162.2955,0
4004.87,316.9735,0
4203.091,333.9312,0
4192.834,286.1633,0
4327.95,246.0583,0
4058.69,351.2283,0
4012.964,387.4961,0
4171.859,213.7656,0
3707.987,363.2437,0
3997.223,381.5146,0
3963.048,318.522,0
4041.022,286.5922,0
3797.733,384.8356,0
4058.156,274.1782,0
3739.87,235.7168,0
4095.884,267.3347,0
4051.136,336.3892,0
3916.896,283.6685,0
3927.838,311.8068,0
4032.237,347.6479,0
3893.039,188.5969,0
3809.247,242.1194,0
4019.885,328.9594,0
4052.438,188.08,0
3993.257,356.0282,0
4059.291,332.9066,0
4205.111,246.4146,0
3899.024,278.7462,0
4206.324,250.4871,0
4159.341,321.6956,0
3975.486,375.7671,0
4126.648,262.3181,0
3794.987,224.4294,0
4240.458,307.2971,0
4456.541,317.8259,0
4026.651,323.7986,0
4066.791,311.0723,0
4022.402,210.3247,0
3932.186,304.1343,0
4080.429,229.5875,0
3713.182,300.8049,0
4197.771,235.6028,0
4074.319,329.4658,0
3872.631,396.4094,0
4179.679,273.9275,0
4059.254,337.8752,0
4122.927,293.24,0
3943.847,311.0891,0
4134.604,287.3713,0
4298.056,253.4521,0
4026.824,284.786,0
4086.915,294.339,0
4124.124,304.9775,0
4026.873,286.6636,0
4188.76,275.4294,0
3981.983,333.3313,0
4072.137,253.3701,0
4199.292,229.4817,0
3975.608,294.1062,0
3860.09,269.3812,0
4076.032,375.8323,0
3935.344,408.5282,0
4159.838,300.7258,0
4166.465,262.9285,0
3934.521,292.5714,0
4194.807,327.7664,0
4114.13,266.7102,0
4160.847,401.4534,0
3821.545,217.4135,0
3974.193,232.1158,0
4140.933,206.127,0
4104.592,358.9122,0
4154.178,347.2607,0
4058.43,243.7164,0
3997.697,285.5957,0
4143.187,260.7651,0
4132.905,276.6516,0
4099.834,302.0619,0
4128.607,193.9949,0
4363.906,223.9111,0
3779.795,275.2289,0
3727.916,280.0072,0
4231.59,232.1238,0
4227.397,230.0361,0
4220.291,180.0176,0
3939.032,192.6936,0
3741.855,243.4167,0
4016.147,354.1521,0
4103.7,311.0145,0
3932.002,333.8158,0
3854.936,286.7688,0
4222.501,317.2778,0
3897.044,344.4896,0
4145.416,230.4829,0
4077.921,434.3127,0
3829.227,286.5177,0
4224.348,252.1272,0
4117.698,332.2283,0
4093.24,230.9252,0
3933.196,297.5076,0
4008.513,235.6683,0
4118.479,230.194,0
4093.115,299.2946,0
4017.704,230.4548,0
4142.762,292.5645,0
3863.466,320.1501,0
4021.001,347.3582,0
3860.604,359.9187,0
4109.126,352.9336,0
4111.582,225.7717,0
3865.219,285.2465,0
4188.111,283.0754,0
3983.334,310.45,0
4011.52,253.7717,0
3792.193,284.9814,0
4041.032,280.1437,0
4017.428,294.0096,0
4110.536,342.6917,0
4177.574,256.5344,0
3951.673,312.7997,0
4004.145,294.2855,0
4175.868,306.8315,0
4049.521,338.0494,0
4163.504,271.5029,0
4084.729,279.0792,0
4063.977,314.0154,0
4065.008,321.0046,0
4150.941,347.1865,0
3870.706,227.7902,0
4186.368,279.6865,0
3633.925,297.3975,0
3759.128,333.4403,0
4208.986,310.9038,0
3950.761,334.4493,0
3833.5,214.4249,0
4117.058,321.5667,0
4147.76,280.3948,0
3989.482,225.823,0
3990.677,313.03,0
4057.26,297.9846,0
3724.174,279.0183,0
3843.167,287.652,0
3870.128,208.1443,0
4052.959,317.6176,0
4184.372,176.6697,0
3873.928,284.9205,0
3909.804,270.3698,0
3902.998,347.8922,0
3925.458,295.3026,0
3862.643,342.7935,0
4061.063,342.5404,0
3755.511,218.0555,0
4138.536,331.3428,0
4049.691,260.9912,0
4174.206,297.1746,0
4051.985,291.41,0
4222.353,401.1748,0
4167.349,288.2183,0
4089.933,343.0731,0
3901.302,257.8657,0
4107.522,281.6744,0
