Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
3945.457,317.4985,0
2855.361,246.0861,0
2914.092,190.6793,0
4030.535,268.1913,0
2982.47,189.4646,0
3336.711,257.7919,0
3419.875,251.0543,0
2876.495,214.8405,0
2999.114,190.7505,0
3950.477,359.1986,0
3009.917,219.9114,0
3006.826,176.6287,0
2855.132,304.2936,0
3548.039,322.5128,0
2901.471,162.9857,0
2838.414,215.2017,0
4012.881,348.5784,0
2961.543,156.4006,0
3551.728,239.182,0
3578.154,244.8577,0
3412.774,268.4581,0
3619.526,323.7545,0
2967.511,269.4958,0
2832.621,243.0314,0
3602.779,321.9233,0
2981.148,190.5817,0
3957.828,238.5637,0
3391.244,343.5393,0
3437.994,232.4984,0
2936.869,264.4663,0
2813.944,135.9833,0
2939.514,207.1901,0
3082.96,238.7407,0
3435.547,285.6981,0
3006.598,197.2306,0
2903.338,189.4636,0
3307.526,183.6534,0
3383.261,246.7526,0
2896.623,375.8214,0
2813.026,250.6066,0
3473.666,166.5574,0
2852.085,196.5667,0
2976.109,217.8628,0
2940.435,118.4146,0
3056.495,160.6368,0
3308.536,242.1183,0
2836.779,166.9388,0
4638.95,235.0032,0
2885.765,321.3448,0
2783.959,245.9304,0
3336.973,248.951,0
3447.394,236.8975,0
2958.255,165.0186,0
2846.249,215.9271,0
3077.074,279.0546,0
2979.236,262.3805,0
3324.634,282.5815,0
3517.773,240.3271,0
4398.796,243.499,0
3419.425,221.8116,0
3425.878,249.8464,0
3218.527,253.71,0
3190.487,169.6418,0
2814.482,263.2566,0
3536.775,207.042,0
3885.573,289.7078,0
3432.253,257.1243,0
2907.153,301.7306,0
3479.375,291.3772,0
2977.267,233.1469,0
3752.065,330.7639,0
3591.733,243.9167,0
3351.047,232.4878,0
3336.389,341.5994,0
2935.405,232.1731,0
3352.999,276.4039,0
3836.546,305.4648,0
2907.198,161.2867,0
3323.563,284.1361,0
2935.372,207.4264,0
2870.509,118.6169,0
2824.898,238.147,0
2775.428,165.8131,0
3589.796,284.7362,0
3300.288,246.2191,0
2963.364,267.5092,0
2909.002,308.8336,0
2842.11,253.9132,0
2873.208,238.1576,0
2898.054,194.0109,0
2996.149,215.5557,0
2715.763,208.9646,0
3354.064,228.135,0
3713.005,298.6882,0
3872.955,185.2102,0
3175.282,260.5304,0
3585.49,158.7251,0
3322.794,87.79346,0
2922.953,230.3118,0
3309.458,271.7872,0
2824.667,235.3154,0
2857.858,304.2959,0
2950.55,251.4569,0
3005.563,191.3817,0
3321.135,305.1481,0
3581.699,240.8778,0
3015.138,186.8422,0
3283.328,221.493,0
3687.446,197.7081,0
3687.256,286.3888,0
3695.912,207.3688,0
3480.728,320.9941,0
2920.213,264.4412,0
3342.879,311.7654,0
3099.64,212.3295,0
2693.315,206.583,0
2940.183,217.9792,0
3420.941,322.75,0
3485.775,286.6575,0
2816.046,107.8009,0
3422.171,214.0697,0
3408.252,266.8187,0
3466.054,164.8311,0
2922.799,257.1636,0
3833.231,306.1849,0
3340.028,367.2354,0
3085.162,203.1731,0
2869.916,257.3308,0
4312.995,300.3994,0
2956.087,235.3293,0
3040.031,139.0713,0
3010.808,270.5482,0
2953.277,171.3126,0
2913.314,198.4541,0
3365.536,224.2236,0
3407.207,172.3597,0
3825.428,301.6328,0
3004.177,243.9501,0
2923.002,255.2373,0
2990.543,270.835,0
3349.564,242.7141,0
3794.797,301.3842,0
3323.726,294.0042,0
3235.581,198.8043,0
2965.457,125.2925,0
2909.003,276.2014,0
3425.776,308.4855,0
3532.74,271.8907,0
3424.087,298.7052,0
3015.647,191.9249,0
3507.253,297.5583,0
3027.835,326.5548,0
2874.567,250.8374,0
3410.74,305.7637,0
3312.589,175.0243,0
3376.548,310.6919,0
2965.541,240.7451,0
2892.242,264.2201,0
2964.338,234.5841,0
2882.989,165.1799,0
2751.406,246.6509,0
2840.543,238.7163,0
2850.576,109.1036,0
3263.539,209.7224,0
3911.926,306.8418,0
3055.797,189.5178,0
3087.374,141.6224,0
3288.429,286.7097,0
3801.762,254.3667,0
2988.505,152.1552,0
3175.117,182.5164,0
3469.141,240.8478,0
2877.742,255.2972,0
3016.317,141.0039,0
3852.11,206.0973,0
3287.715,294.9385,0
3783.424,228.4852,0
2949.263,198.5698,0
2835.763,254.3256,0
2923.636,217.5801,0
3628.689,230.8173,0
3422.085,305.4058,0
2959.175,187.786,0
3009.132,234.3184,0
3641.426,246.7072,0
2845.723,182.3434,0
2750.033,301.4052,0
2934.541,231.3573,0
3506.021,227.1042,0
3385.581,341.3928,0
3021.201,270.3417,0
2879.948,324.491,0
3846.081,188.3445,0
2830.014,236.5632,0
2945.589,216.6747,0
2961.329,202.0363,0
2838.801,242.1241,0
2795.221,320.2444,0
3608.112,265.084,0
3367.969,307.7371,0
2839.326,8267.0,
2929.166,130.5881,0
3610.476,246.5067,0
3364.589,293.3666,0
3547.864,184.1575,0
2980.357,268.8667,0
3269.355,370.009,0
3275.647,256.9727,0
2896.61,184.259,0
3858.179,186.0648,0
2910.368,211.2875,0
3352.962,279.6823,0
2921.145,233.6755,0
2796.164,99.76123,0
3133.544,261.8281,0
2750.465,193.7371,0
2781.865,110.6469,0
3359.752,176.5782,0
3897.287,273.5576,0
3469.264,223.0616,0
3546.575,229.2166,0
3160.49,257.6139,0
3520.323,222.594,0
2969.932,139.1991,0
3038.089,124.5945,0
2820.125,276.7167,0
3491.619,344.8157,0
3523.947,220.3115,0
3564.302,305.6,0
3034.586,182.631,0
2965.428,216.8542,0
