Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Hemsan
2275.044,370.7129,0
2543.504,296.0199,0
2409.798,323.7977,0
2511.795,308.2205,0
2436.818,306.6005,0
2310.648,408.4418,0
2594.357,262.0372,0
2597.243,309.3302,0
2331.804,371.324,0
2312.48,359.9684,0
2341.818,358.2953,0
2522.05,329.9486,0
2366.059,356.348,0
2406.17,329.823,0
2413.547,275.3578,0
2513.682,376.3043,0
2406.621,330.7855,0
2522.901,400.0197,0
2375.586,275.6061,0
2414.448,308.8429,0
2389.664,386.8611,0
2376.129,288.7766,0
2293.268,303.2389,0
2395.257,326.4233,0
2390.51,365.688,0
2485.486,324.9072,0
2371.613,339.9955,0
2505.809,323.476,0
2380.447,318.9633,0
2322.381,367.502,0
2533.607,274.4579,0
2365.839,327.8798,0
2235.578,348.1929,0
2279.22,327.8005,0
2509.222,303.0802,0
2484.267,331.5889,0
2364.947,300.4618,0
2481.228,307.1682,0
2386.132,332.6697,0
2538.018,324.0973,0
2512.804,290.4425,0
2347.392,332.7926,0
2496.389,319.4762,0
2645.656,269.644,0
2386.927,310.3257,0
2481.048,337.5201,0
2229.186,403.6506,0
2419.005,381.877,0
2254.32,386.3474,0
2416.815,323.3569,0
2507.778,366.3788,0
2337.844,395.6932,0
2303.918,360.0133,0
2454.474,382.2568,0
2581.25,308.5698,0
2481.405,394.5145,0
2379.815,336.9545,0
2403.954,369.4106,0
2431.355,302.9248,0
2375.064,353.5896,0
2431.423,372.2295,0
2474.404,308.795,0
2364.431,397.7565,0
2298.145,278.228,0
2318.376,345.3365,0
2357.63,360.4342,0
2373.997,333.793,0
2227.846,392.6619,0
2428.021,413.0098,0
2585.073,348.9536,0
2362.543,352.8623,0
2425.983,356.8628,0
2332.817,323.9946,0
2559.668,316.7733,0
2249.241,302.0331,0
2294.621,336.6193,0
2411.342,346.1975,0
2486.85,371.278,0
2426.51,305.5214,0
2417.879,335.3777,0
2338.586,391.9392,0
2383.645,329.431,0
2510.537,309.9635,0
2553.951,307.2303,0
2533.065,310.1079,0
2392.242,283.6031,0
2405.247,394.3766,0
2356.752,325.2192,0
2447.851,357.5314,0
2374.508,350.9154,0
2334.598,338.4106,0
2340.095,283.6986,0
2469.617,331.8098,0
2584.317,297.8118,0
2338.29,374.5223,0
2407.228,370.4834,0
2438.554,342.1979,0
2260.148,336.1476,0
2594.675,246.7704,0
2335.388,352.5575,0
2502.555,347.0829,0
2418.354,360.8358,0
2414.528,294.4391,0
2367.539,368.2048,0
2401.392,222.038,0
2470.218,336.8876,0
2612.725,330.3513,0
2353.318,339.4238,0
2425.856,328.611,0
2580.673,341.9172,0
2588.27,307.4517,0
2493.251,300.7493,0
2320.218,301.7775,0
2209.343,373.0012,0
2553.624,311.3622,0
2257.332,338.66,0
2482.071,279.9147,0
2387.86,337.179,0
2353.405,333.5557,0
2374.136,281.1719,0
2401.632,288.1312,0
2316.993,370.7351,0
2439.514,366.6417,0
2340.633,310.0593,0
2341.244,442.0787,0
2449.545,362.2852,0
2340.267,320.573,0
2344.916,357.2107,0
2301.524,357.1863,0
2384.177,439.8043,0
2323.751,334.5596,0
2228.027,368.9901,0
2320.53,396.7124,0
2363.351,375.1189,0
2295.928,372.7808,0
2419.986,280.8037,0
2490.758,362.5194,0
2513.076,358.061,0
2536.417,394.9276,0
2575.809,295.0607,0
2301.254,354.7115,0
2331.917,347.778,0
2512.219,306.2367,0
2336.943,422.1694,0
2454.737,378.1685,0
2473.048,310.0863,0
2302.89,369.6025,0
2424.746,299.5836,0
2301.512,383.2369,0
2511.448,265.36,0
2550.333,327.11,0
2341.589,425.4612,0
2408.753,354.6366,0
2350.111,373.6279,0
2367.716,342.4932,0
2289.189,368.3209,0
2458.39,324.0869,0
2502.654,303.8849,0
2390.564,345.0385,0
2487.139,324.5654,0
2513.303,226.8247,0
2452.028,284.8822,0
2468.554,325.7429,0
2435.577,366.1306,0
2343.104,350.5421,0
2343.198,398.8541,0
2347.587,309.0991,0
2621.008,332.7786,0
2352.892,342.9166,0
2587.968,340.7728,0
2398.649,276.0179,0
2361.813,355.5603,0
2517.472,297.0853,0
2313.861,324.9216,0
2495.531,278.3004,0
2396.881,310.214,0
2338.041,387.5981,0
2403.011,292.9497,0
2579.242,346.4966,0
2387.24,318.1545,0
2530.19,323.3959,0
2294.857,351.3533,0
2390.172,294.1661,0
2388.745,359.1754,0
2524.587,332.2446,0
2561.183,308.905,0
2278.121,331.8969,0
2347.056,333.297,0
2245.085,348.364,0
2387.868,377.4377,0
2372.297,331.1255,0
2401.517,379.0212,0
2721.119,306.6553,0
2306.059,348.8815,0
2386.683,302.7648,0
2437.116,371.3616,0
2476.063,342.2798,0
2326.895,427.5399,0
2603.368,300.0043,0
2474.87,296.6525,0
2555.087,338.0931,0
2323.397,380.0961,0
2465.06,349.9899,0
2326.173,347.5819,0
2364.613,324.889,0
2498.683,326.5264,0
2360.224,353.9202,0
2280.57,410.7183,0
2256.847,400.3542,0
2495.349,372.0063,0
2280.991,395.4137,0
2372.462,454.608,0
2370.265,335.5394,0
2348.164,360.5334,0
2316.772,367.999,0
