Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Hemsan
2260.675,254.8802,0
2403.818,340.1776,0
2169.441,241.5819,0
2197.765,311.1119,0
2252.572,298.9645,0
2386.976,314.0856,0
2251.812,321.2133,0
2158.036,391.8152,0
2259.416,387.7605,0
2233.691,333.8254,0
2248.616,344.634,0
2142.06,329.2439,0
2129.004,379.5856,0
2299.801,366.4427,0
2401.476,367.702,0
2177.354,250.5735,0
2068.229,241.4545,0
1953.674,448.2444,0
2316.543,372.5947,0
2136.244,361.0016,0
2251.281,318.7913,0
2039.22,343.3365,0
2053.608,363.3944,0
2310.1,322.0754,0
2436.934,283.5516,0
2204.427,363.0997,0
2191.672,367.1205,0
2237.401,372.6672,0
2184.296,279.9657,0
2195.433,311.3639,0
2089.381,343.2454,0
2313.225,285.5294,0
2238.033,363.4344,0
2369.5,352.1012,0
2443.073,313.8369,0
2184.588,368.6442,0
2251.933,415.2656,0
2314.213,345.708,0
2303.238,261.3207,0
2311.37,292.9318,0
2460.913,325.6349,0
2004.07,429.1582,0
2140.577,325.9176,0
2198.395,321.3162,0
2382.838,309.3413,0
2129.592,285.4561,0
2263.93,293.5365,0
2185.884,310.881,0
2125.266,319.9398,0
2266.998,259.4752,0
2202.022,319.0339,0
2154.325,266.3427,0
2197.661,327.0707,0
2340.144,281.9978,0
2069.12,342.5615,0
2189.878,347.7687,0
2126.991,357.3518,0
2206.951,306.0739,0
2267.89,355.819,0
2115.712,378.3789,0
2371.083,318.5524,0
2226.177,322.4696,0
2220.656,335.0148,0
2268.188,261.7369,0
2327.977,308.7858,0
2274.766,346.7604,0
2129.376,370.9884,0
2045.781,378.6709,0
2369.764,360.1887,0
2238.023,344.4824,0
2282.658,360.3203,0
2137.609,316.1113,0
2170.706,364.7164,0
2314.551,251.0348,0
2424.369,235.1519,0
2426.75,294.4838,0
2070.552,343.0289,0
2165.022,369.2085,0
2196.654,277.5417,0
2131.349,298.9016,0
2242.679,254.8409,0
2174.775,247.4319,0
2422.201,295.6461,0
2232.899,353.7218,0
2182.009,268.915,0
2200.702,348.3197,0
2290.27,335.8063,0
2121.279,346.0151,0
2078.962,332.9333,0
2219.113,383.0895,0
2065.812,436.1285,0
2253.638,312.342,0
2375.906,303.514,0
2311.926,286.3621,0
2171.777,281.1974,0
2063.243,337.9081,0
2243.83,338.6115,0
2145.146,298.6552,0
2495.1,286.6844,0
2217.215,317.7651,0
2240.276,362.4353,0
2190.866,225.9717,0
2198.016,288.3929,0
2271.288,312.1876,0
2085.174,451.5548,0
2346.239,311.3971,0
2306.035,299.7878,0
2012.759,342.4428,0
2366.188,323.215,0
2220.363,321.9969,0
2126.187,325.8878,0
2284.763,318.6974,0
2250.713,326.1516,0
2276.242,328.0533,0
2205.696,316.7843,0
2326.63,347.1426,0
2235.031,301.8661,0
2092.25,319.5447,0
2126.65,376.4668,0
2172.126,324.4197,0
2244.626,274.3444,0
2296.505,313.2395,0
2147.054,322.5947,0
2162.133,318.6833,0
2289.099,344.0375,0
2271.264,318.7678,0
2403.509,305.2438,0
2203.022,383.4696,0
2307.971,325.7058,0
2381.29,324.542,0
2236.815,351.681,0
2302.832,371.9563,0
2163.044,241.0979,0
2473.777,279.4095,0
2231.143,353.9042,0
2109.808,306.4105,0
2333.808,287.0756,0
2148.899,306.9852,0
2428.652,270.7563,0
2100.872,389.8158,0
2440.151,276.573,0
2221.7,335.66,0
2432.755,193.618,0
2257.987,342.5179,0
2225.571,281.5769,0
2340.167,348.2024,0
2252.651,364.0243,0
2236.216,318.595,0
2224.615,380.075,0
2077.2,290.0255,0
2333.137,305.4506,0
2204.535,304.4614,0
2209.482,366.762,0
2310.25,320.507,0
2327.845,324.415,0
2313.84,339.4102,0
2340.74,384.464,0
2179.49,415.0969,0
2365.421,273.5759,0
2192.854,292.4803,0
2433.284,237.4983,0
2145.594,290.4911,0
2271.8,257.3989,0
2198.391,282.075,0
2256.274,304.1517,0
2115.686,312.0952,0
2233.427,328.2755,0
2103.373,371.3341,0
2264.997,324.4426,0
2314.714,317.6526,0
2327.065,316.4595,0
2275.836,288.2791,0
2225.386,409.192,0
2141.71,364.9993,0
2415.941,325.322,0
2351.456,333.1357,0
2278.193,308.1072,0
2182.233,274.1404,0
2091.568,313.0354,0
2227.944,383.7235,0
2100.986,376.575,0
2084.322,356.1637,0
2361.441,259.2554,0
2387.073,323.5109,0
2367.79,340.9243,0
2252.899,290.1033,0
2181.75,306.1547,0
2283.11,313.1742,0
2217.634,353.8553,0
2299.08,379.658,0
2272.705,333.1841,0
2390.268,269.0334,0
2186.393,294.5117,0
2229.137,275.2908,0
2191.037,403.6769,0
2219.87,328.0294,0
2156.762,207.7988,0
2203.483,340.2863,0
2116.369,340.2419,0
2419.997,256.3571,0
2166.368,322.4838,0
2366.834,319.2292,0
2340.667,352.5409,0
2353.254,327.2272,0
2267.605,323.2252,0
2224.86,290.6139,0
2410.126,249.0601,0
2353.704,315.1229,0
2373.599,308.9016,0
2205.912,336.9659,0
2156.031,333.9637,0
2141.423,337.6344,0
2282.047,291.4673,0
2419.018,336.0634,0
2348.918,312.3625,0
2095.836,312.7607,0
2313.922,413.3446,0
2241.791,360.4801,0
2099.782,277.8342,0
2223.91,292.4645,0
2317.811,280.6475,0
2250.607,288.5059,0
2252.516,235.1378,0
2242.764,288.1843,0
2299.364,300.8694,0
2285.805,246.5276,0
2170.873,290.6084,0
2268.161,286.3251,0
2308.235,282.1272,0
2079.636,361.3865,0
2292.311,364.0435,0
2111.227,437.1489,0
2148.224,317.2104,0
2199.167,356.9916,0
2207.218,337.5811,0
2296.202,299.2782,0
2456.041,284.4523,0
2272.691,321.5978,0
2199.525,267.2268,0
2196.495,341.2111,0
2254.746,302.2687,0
2440.906,259.3563,0
2428.627,276.8973,0
2166.945,252.2578,0
2337.722,278.7114,0
2175.518,305.8602,0
2249.733,305.7296,0
2232.725,340.5741,0
2191.567,341.8826,0
2248.536,287.5059,0
2256.372,338.0959,0
2436.53,380.1008,0
2344.692,265.6649,0
2353.009,335.8502,0
2226.746,314.9021,0
2157.419,296.4734,0
2398.129,354.8289,0
2243.852,389.1086,0
2213.793,339.0096,0
2116.166,346.9889,0
2331.629,326.9266,0
2180.258,283.7032,0
2329.086,276.5872,0
2269.772,365.1927,0
2307.213,308.1924,0
2397.613,295.2438,0
2272.14,313.0681,0
2197.219,357.3507,0
2280.144,277.0623,0
2172.292,360.5406,0
2389.653,353.6372,0
2389.189,249.4989,0
2087.452,312.1428,0
2100.967,379.033,0
2407.507,264.0144,0
2344.078,273.0349,0
2344.61,380.6031,0
2314.353,400.4388,0
2364.292,304.5514,0
2292.708,308.2156,0
2223.329,293.6438,0
2304.838,237.0635,0
2299.054,246.3237,0
2198.423,312.0895,0
2177.12,374.6965,0
2167.952,331.2441,0
2388.318,301.5464,0
2443.036,369.3885,0
2334.715,215.54,0
2300.653,222.0167,0
2440.712,260.8351,0
2080.274,318.5846,0
2117.147,311.2311,0
2374.9,300.0724,0
2105.912,278.9659,0
2296.901,338.0599,0
2194.707,365.7148,0
2159.47,302.5701,0
2045.132,357.5243,0
2358.77,334.6226,0
2352.306,260.2277,0
2312.621,270.3964,0
2090.873,360.2054,0
2315.898,276.6101,0
2312.146,331.6394,0
2181.002,355.8068,0
2138.86,327.7244,0
2283.748,358.6833,0
2241.622,393.874,0
2069.805,276.6362,0
2220.028,239.3403,0
2180.66,289.3173,0
2368.167,296.9786,0
2186.069,377.1885,0
2265.97,313.3296,0
2457.882,331.6455,0
2233.133,374.6461,0
2330.979,309.9056,0
2358.254,315.1881,0
2172.103,348.9404,0
2088.504,324.9601,0
2165.62,320.0182,0
2158.333,440.8254,0
2199.103,361.6693,0
2177.885,413.9562,0
2318.345,306.8904,0
2421.473,276.9938,0
2360.406,283.6945,0
2467.96,292.1005,0
2321.595,328.0856,0
2315.765,275.1766,0
