Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
5704.646,355.1331,0
5587.036,247.2529,0
6401.3,480.9722,0
5642.217,329.8708,0
5618.934,433.6655,0
5822.685,390.2288,0
5769.926,295.4165,0
5049.449,307.6909,0
5733.097,343.5967,0
5581.132,307.1753,0
5773.976,344.5974,0
5825.437,488.0732,0
5781.911,352.5579,0
5781.541,317.9968,0
5237.28,307.3401,0
5357.25,308.4668,0
5751.102,320.7173,0
5606.367,339.6843,0
5513.995,294.5657,0
5915.061,318.8777,0
5834.919,291.0918,0
5683.78,317.3569,0
5882.614,305.887,0
5766.28,222.7795,0
5581.336,351.8262,0
5777.626,394.8982,0
5719.527,343.0979,0
5599.384,305.9939,0
5260.968,436.3027,0
5643.326,327.292,0
5550.181,352.9333,0
5716.508,361.6377,0
5446.596,433.4348,0
5659.023,324.5588,0
5907.27,308.3008,0
5433.345,323.9053,0
5650.983,415.6279,0
5768.744,409.4927,0
5982.078,437.4004,0
5789.961,350.6589,0
5566.232,266.3643,0
5732.054,268.1245,0
5745.759,395.105,0
5702.189,298.8418,0
5861.648,284.9944,0
5369.339,1353.0,
5797.767,287.5796,0
5191.642,229.2241,0
5174.687,269.8057,0
5689.98,275.9941,0
5684.247,330.3281,0
5429.622,327.5715,0
5955.229,388.7463,0
5911.222,256.3123,0
5769.406,359.0002,0
5746.485,302.1277,0
5739.55,339.0779,0
5022.49,346.3933,0
5861.683,280.1643,0
5798.944,327.5649,0
5609.341,328.9583,0
5111.84,288.5715,0
5727.828,385.1091,0
5929.838,318.1257,0
5763.473,395.2708,0
5789.446,341.2974,0
5876.756,424.8953,0
5773.06,337.552,0
5801.977,308.1726,0
5610.83,240.7595,0
5719.702,256.771,0
5796.632,258.8806,0
5677.456,391.2581,0
5844.134,335.8313,0
5281.738,328.062,0
5711.194,274.7292,0
5887.347,336.7947,0
5766.532,289.7754,0
6037.187,390.6436,0
6039.195,335.5605,0
5833.734,330.7373,0
5812.649,349.719,0
5608.037,388.9309,0
5729.644,404.989,0
5641.099,335.4812,0
5721.922,412.4614,0
5851.377,302.082,0
5925.659,419.6311,0
5757.289,409.0818,0
5536.838,288.9692,0
5797.246,226.0132,0
5740.379,294.5981,0
5661.269,352.3403,0
6136.681,124.262,0
5798.57,373.1274,0
5689.469,357.7354,0
5798.358,193.2957,0
5808.765,350.3259,0
5585.204,188.2263,0
5997.117,305.8735,0
5388.456,173.0647,0
5684.468,435.5732,0
5815.251,332.426,0
5894.442,370.677,0
5638.135,226.7236,0
5757.557,303.1902,0
5906.162,264.843,0
5763.599,270.7761,0
5630.116,281.3416,0
5820.284,341.0596,0
5647.149,347.0039,0
5598.436,359.5073,0
5509.568,445.9536,0
5943.283,384.9368,0
5753.62,248.2927,0
5818.093,385.1018,0
5657.801,349.3284,0
5695.919,368.1816,0
5564.198,385.4243,0
5786.23,273.6287,0
5821.382,263.7573,0
5898.723,352.7571,0
5498.731,363.8818,0
5706.35,413.3438,0
5835.18,328.6777,0
5875.936,348.0044,0
5682.94,372.0676,0
5819.573,416.0034,0
5504.381,261.2549,0
5685.214,323.4648,0
5939.031,281.3223,0
5541.169,421.9736,0
5802.724,333.4058,0
5751.126,314.0872,0
5657.44,402.8047,0
5845.386,355.123,0
5728.61,241.3684,0
5611.03,377.5803,0
5923.493,378.9473,0
5740.933,360.9187,0
5680.613,320.2107,0
5235.976,212.397,0
5379.692,277.8274,0
5699.876,336.8403,0
5905.528,364.0615,0
5741.912,371.5005,0
5225.443,336.198,0
5701.469,381.2241,0
5891.952,412.3323,0
5695.92,319.1414,0
5816.653,300.3186,0
5943.326,293.2813,0
5836.717,307.7268,0
5836.224,270.5657,0
5871.555,324.6257,0
5892.483,353.7554,0
5875.915,438.8914,0
6044.974,276.9465,0
5770.825,436.2393,0
5820.126,435.604,0
5860.989,298.4519,0
5779.882,276.6396,0
5852.523,279.4353,0
5613.487,366.4702,0
5909.388,279.4929,0
5830.918,395.0115,0
5735.442,345.6301,0
5601.76,269.0566,0
5683.401,364.6985,0
5887.523,300.4082,0
5882.89,408.2207,0
