Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
5296.306,219.2502,0
5492.876,291.1438,0
5658.693,248.1934,0
6403.766,337.0549,0
5698.97,268.8218,0
5379.821,192.0396,0
6321.188,322.7158,0
5176.774,299.8091,0
5424.045,317.6821,0
5419.697,196.8877,0
5302.315,241.8838,0
5397.352,337.1365,0
6435.591,388.2222,0
6146.133,333.2407,0
5304.757,328.0327,0
5373.089,249.6604,0
5455.555,404.9766,0
6140.019,413.1516,0
5733.502,349.0786,0
5760.863,304.6362,0
5719.345,339.9824,0
5413.646,283.5552,0
5404.811,409.2937,0
5402.742,236.6282,0
5409.31,268.9058,0
5235.729,345.4351,0
5742.865,341.2202,0
5578.95,326.8538,0
6128.853,478.0889,0
5266.583,296.1616,0
5744.754,387.3992,0
5625.801,283.9861,0
5779.817,249.4336,0
5715.913,202.8743,0
5786.698,377.7544,0
5844.364,329.842,0
5708.876,345.5193,0
5236.507,292.1621,0
5519.914,340.9336,0
5467.958,387.4287,0
5502.446,303.0083,0
6343.569,393.8735,0
5295.264,307.5767,0
5709.375,379.6851,0
5383.852,324.9829,0
6278.156,335.4255,0
5318.237,249.3882,0
5698.47,314.9229,0
5447.321,530.4478,0
5669.86,324.1516,0
5462.343,293.1392,0
5710.229,326.7043,0
5537.993,323.9272,0
5536.573,234.3196,0
5457.115,307.8396,0
5403.679,159.0745,0
5470.817,331.1409,0
5489.294,332.2744,0
5663.793,284.1602,0
5379.641,236.4448,0
5655.557,299.5579,0
5364.146,292.5776,0
5595.27,334.6946,0
6239.542,394.083,0
5296.528,362.5527,0
5761.41,219.8667,0
5547.055,262.4146,0
5366.239,334.385,0
5626.346,327.4746,0
5798.006,239.5833,0
5366.005,203.1211,0
5580.025,191.0381,0
5845.93,274.8569,0
5694.591,365.3257,0
5632.832,285.541,0
5659.386,255.0115,0
5264.634,312.3191,0
5797.803,229.9731,0
5682.3,269.6592,0
5758.774,351.0212,0
5569.546,362.5857,0
5694.264,378.1157,0
5316.252,495.6089,0
5675.494,335.3403,0
5622.39,318.6003,0
5354.431,248.0791,0
6263.563,367.1299,0
5369.375,294.0603,0
5630.721,223.5923,0
5600.647,400.6416,0
5657.64,379.0059,0
5660.967,241.2249,0
5035.099,272.1875,0
5557.848,261.8398,0
6279.862,312.8159,0
5634.459,404.8447,0
5494.174,362.7939,0
5692.013,376.4434,0
5395.246,168.8149,0
6391.733,409.2273,0
6264.148,279.6123,0
5478.827,277.116,0
5807.007,305.2517,0
5402.052,364.5781,0
5351.534,406.0447,0
5562.86,387.6064,0
5327.267,290.7217,0
5307.13,373.146,0
5380.845,383.1023,0
6489.36,314.7332,0
5849.83,287.0193,0
5601.736,277.552,0
5582.669,404.3896,0
5720.503,346.771,0
5610.747,179.0171,0
5599.349,411.3083,0
5826.235,266.3801,0
6404.97,373.2979,0
6170.821,333.5649,0
5778.359,300.9607,0
5764.271,309.2917,0
5190.476,235.8174,0
5635.626,392.7732,0
5686.748,343.4224,0
5678.062,403.3411,0
5372.333,337.8218,0
5518.443,331.5959,0
5279.574,375.0381,0
5488.5,365.0999,0
6197.282,404.3062,0
5412.892,249.5581,0
5343.014,310.01,0
5783.446,226.335,0
5382.112,241.9434,0
5625.624,369.1101,0
5587.623,280.3247,0
5693.924,352.7156,0
5634.256,307.0549,0
5634.731,260.2803,0
6136.319,374.05,0
6142.317,343.4622,0
5657.242,212.9058,0
5763.436,406.7793,0
5196.246,344.3655,0
5919.998,333.4187,0
6201.213,337.5439,0
6270.493,303.6895,0
