"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"161","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0656,"36.97","3.00e+001",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",30,"Corcas","std3E1",36.97,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,5,26,1
"162","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0656,"36.34","3.00e+001",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",30,"Corcas","std3E1",36.34,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,5,26,1
"163","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0656,"40.00","3.00e+000",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",3,"Corcas","std3E0",40,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,25,1
"164","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0656,"39.60","3.00e+000",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",3,"Corcas","std3E0",39.6,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,25,1
"165","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0656,"40.41","3.00e+000",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",3,"Corcas","std3E0",40.41,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,25,1
"166","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0656,"NoCt","NoCt",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",0,"Corcas","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,5,26,0
"167","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0656,"NoCt","NoCt",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",0,"Corcas","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,5,26,0
"168","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0656,"41.13","3.00e-001",0.992,-3.436,"qpcr932","MONIS6","AssID18","Corcas","plt02","qpcrrundate20220427",0.3,"Corcas","std3E-1",41.13,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,5,26,1
"169","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0323,"20.47","3.00e+005",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3e+05,"Erisin","std3E5",20.47,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"170","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0323,"20.86","3.00e+005",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3e+05,"Erisin","std3E5",20.86,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"171","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0323,"20.97","3.00e+005",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3e+05,"Erisin","std3E5",20.97,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"172","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0323,"25.82","3.00e+004",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30000,"Erisin","std3E4",25.82,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"173","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0323,"24.86","3.00e+004",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30000,"Erisin","std3E4",24.86,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"174","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0323,"24.86","3.00e+004",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30000,"Erisin","std3E4",24.86,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"175","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0323,"28.55","3.00e+003",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3000,"Erisin","std3E3",28.55,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"176","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0323,"28.65","3.00e+003",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3000,"Erisin","std3E3",28.65,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"177","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0323,"28.80","3.00e+003",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3000,"Erisin","std3E3",28.8,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"178","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0323,"31.70","3.00e+002",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",300,"Erisin","std3E2",31.7,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"179","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0323,"32.13","3.00e+002",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",300,"Erisin","std3E2",32.13,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"180","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.0323,"31.69","3.00e+002",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",300,"Erisin","std3E2",31.69,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"181","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.0323,"35.41","3.00e+001",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30,"Erisin","std3E1",35.41,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"182","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0323,"36.79","3.00e+001",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30,"Erisin","std3E1",36.79,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"183","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0323,"35.80","3.00e+001",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",30,"Erisin","std3E1",35.8,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"184","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0323,"38.38","3.00e+000",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3,"Erisin","std3E0",38.38,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,1
"185","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0323,"37.56","3.00e+000",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",3,"Erisin","std3E0",37.56,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,1
"186","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0323,"NoCt","NoCt",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",0,"Erisin","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,0
"187","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0323,"NoCt","NoCt",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"188","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0323,"NoCt","NoCt",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"189","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0323,"NoCt","NoCt",0.988,-3.521,"qpcr935","MONIS6","AssID16","Erisin","plt01","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"190","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0308,"21.16","3.00e+005",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3e+05,"Erisin","std3E5",21.16,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"191","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0308,"20.95","3.00e+005",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3e+05,"Erisin","std3E5",20.95,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"192","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0308,"21.36","3.00e+005",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3e+05,"Erisin","std3E5",21.36,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,7,42,1
"193","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0308,"25.25","3.00e+004",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30000,"Erisin","std3E4",25.25,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"194","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0308,"25.37","3.00e+004",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30000,"Erisin","std3E4",25.37,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"195","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0308,"25.23","3.00e+004",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30000,"Erisin","std3E4",25.23,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,7,41,1
"196","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0308,"28.67","3.00e+003",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3000,"Erisin","std3E3",28.67,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"197","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0308,"28.57","3.00e+003",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3000,"Erisin","std3E3",28.57,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"198","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0308,"28.52","3.00e+003",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3000,"Erisin","std3E3",28.52,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,7,40,1
"199","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0308,"32.19","3.00e+002",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",300,"Erisin","std3E2",32.19,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"200","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0308,"31.81","3.00e+002",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",300,"Erisin","std3E2",31.81,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"201","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.0308,"32.00","3.00e+002",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",300,"Erisin","std3E2",32,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,7,39,1
"202","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.0308,"35.30","3.00e+001",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30,"Erisin","std3E1",35.3,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"203","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0308,"36.34","3.00e+001",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30,"Erisin","std3E1",36.34,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"204","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0308,"36.11","3.00e+001",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",30,"Erisin","std3E1",36.11,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,7,38,1
"205","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0308,"NoCt","NoCt",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",0,"Erisin","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,0
"206","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0308,"39.56","3.00e+000",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3,"Erisin","std3E0",39.56,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,1
"207","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0308,"37.80","3.00e+000",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",3,"Erisin","std3E0",37.8,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,37,1
"208","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0308,"NoCt","NoCt",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"209","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0308,"NoCt","NoCt",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"210","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0308,"NoCt","NoCt",0.994,-3.534,"qpcr936","MONIS6","AssID16","Erisin","plt02","qpcrrundate20220502",0,"Erisin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,7,38,0
"211","A01",1,"std3E4","3uL","QtyorID","Standard",1,0.0446,"22.28","3.00e+004",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",30000,"Myaare","std3E4",22.28,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,13,77,1
"212","A02",1,"std3E4","3uL","QtyorID","Standard",1,0.0446,"22.47","3.00e+004",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",30000,"Myaare","std3E4",22.47,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,13,77,1
"213","A03",1,"std3E4","3uL","QtyorID","Standard",1,0.0446,"22.30","3.00e+004",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",30000,"Myaare","std3E4",22.3,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,13,77,1
"214","B01",2,"std3E3","3uL","QtyorID","Standard",2,0.0446,"25.89","3.00e+003",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",3000,"Myaare","std3E3",25.89,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,13,76,1
"215","B02",2,"std3E3","3uL","QtyorID","Standard",2,0.0446,"25.68","3.00e+003",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",3000,"Myaare","std3E3",25.68,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,13,76,1
"216","B03",2,"std3E3","3uL","QtyorID","Standard",2,0.0446,"25.46","3.00e+003",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",3000,"Myaare","std3E3",25.46,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,13,76,1
"217","C01",3,"std3E2","3uL","QtyorID","Standard",3,0.0446,"28.88","3.00e+002",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",300,"Myaare","std3E2",28.88,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,13,75,1
"218","C02",3,"std3E2","3uL","QtyorID","Standard",3,0.0446,"29.14","3.00e+002",0.98,-3.268,"qpcr940","MONIS6","AssID13","Myaare","plt01","qpcrrundate20220511",300,"Myaare","std3E2",29.14,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,13,75,1
