Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
4465.06,327.5142,0
4321.287,340.0259,0
4110.509,373.9673,0
4588.653,454.6785,0
4743.73,313.4924,0
4318.145,352.6621,0
4505.385,382.9482,0
4304.647,329.5083,0
4681.493,327.5679,0
4456.182,422.2869,0
4016.806,270.0081,0
4217.102,285.5022,0
4221.559,387.446,0
4359.258,425.6448,0
4340.351,304.2737,0
4591.124,272.147,0
4340.365,390.1799,0
4504.642,355.8145,0
4466.926,296.9756,0
4441.509,367.5386,0
4514.833,328.7769,0
4501.43,260.0615,0
4578.551,283.3562,0
4464.605,397.9553,0
4261.083,293.7969,0
4193.63,327.803,0
4412.475,325.2026,0
4460.181,379.6577,0
4283.632,304.4956,0
4318.332,409.2209,0
4285.223,307.624,0
4292.131,367.0193,0
4166.212,258.8428,0
4363.368,331.824,0
4524.639,398.8279,0
4253.339,373.1057,0
4361.306,417.9712,0
4490.214,355.1533,0
4475.973,320.856,0
4572.917,309.6814,0
4137.052,282.1348,0
4527.491,322.8369,0
4097.737,379.4243,0
4226.179,356.3613,0
4563.562,341.4458,0
4487.302,343.2219,0
4431.95,432.0176,0
4535.306,304.0117,0
4504.479,370.8789,0
4492.687,348.2615,0
4428.098,281.3418,0
4357.953,381.1563,0
4172.057,412.6614,0
4209.075,364.5432,0
4530.446,331.3989,0
4530.828,268.1882,0
4002.637,330.3986,0
4419.247,307.0442,0
4206.375,324.5759,0
4563.021,283.9038,0
4250.985,331.9951,0
4367.098,314.7483,0
4557.748,355.6172,0
4233.475,412.187,0
4493.771,337.7964,0
4400.696,328.6702,0
4302.87,351.2444,0
4442.656,290.4634,0
4472.208,343.5127,0
4445.806,295.7773,0
4252.509,405.3337,0
4077.093,253.3435,0
4409.349,334.7544,0
4576.331,356.1797,0
4224.748,223.7754,0
4554.736,371.6699,0
4392.978,376.0835,0
4207.39,232.7048,0
4011.448,357.6881,0
4478.833,226.9919,0
4503.578,323.7871,0
4515.275,420.8672,0
4352.317,358.9617,0
4138.915,320.4253,0
4599.166,292.4897,0
3946.245,334.9277,0
4447.858,355.1912,0
4398.36,353.0413,0
4505.309,298.1311,0
4459.708,291.717,0
4452.418,356.1965,0
4368.562,440.8242,0
4724.217,274.4573,0
4460.47,310.3735,0
4343.568,342.6445,0
4280.044,288.3271,0
4293.52,414.0022,0
4292.919,310.4773,0
4399.606,379.6721,0
4464.097,404.8792,0
4516.537,247.4602,0
4418.745,382.3359,0
4385.102,268.0161,0
4214.64,385.8066,0
4426.76,345.7615,0
4211.033,302.4851,0
4508.49,402.6584,0
4434.179,337.9956,0
4417.628,415.896,0
4502.145,338.9846,0
4353.083,344.6077,0
4526.094,377.2273,0
4401.056,327.3826,0
4411.139,337.9646,0
4439.542,347.1331,0
4457.201,296.4402,0
4422.927,368.0332,0
4349.513,421.0361,0
4262.04,355.2075,0
4468.574,363.8828,0
4331.358,457.7605,0
4469.635,270.252,0
4379.206,421.9043,0
4532.251,379.98,0
4563.954,346.8157,0
4350.528,325.906,0
4258.859,272.6775,0
4533.711,312.1794,0
4296.473,353.4346,0
4374.074,384.9932,0
4277.163,347.7605,0
4350.833,379.3208,0
4114.561,363.7744,0
4481.802,307.7161,0
4339.173,361.717,0
4493.881,441.4695,0
4501.713,366.7166,0
4352.398,378.0325,0
4529.299,383.5859,0
4142.052,430.0554,0
4143.392,390.4998,0
4500.999,330.0381,0
4278.68,338.2976,0
4181.893,339.9556,0
4190.031,355.3062,0
4367.098,443.2698,0
4464.736,416.4463,0
4311.803,355.4832,0
4413.908,447.7339,0
4448.651,369.7012,0
4374.998,364.9512,0
4430.287,377.5127,0
4268.738,276.0063,0
4532.262,365.9517,0
4531.281,360.1494,0
4510.701,339.5837,0
4472.403,237.6133,0
4417.75,479.6196,0
4285.864,399.948,0
4212.942,268.1218,0
4359.891,398.8403,0
4406.623,385.094,0
4532.438,281.4392,0
4051.869,311.7957,0
4657.679,384.3521,0
4797.092,431.4028,0
4363.061,316.1008,0
4390.851,297.1731,0
4515.693,444.5728,0
4428.472,338.1804,0
4121.905,310.9822,0
4234.329,343.4968,0
4460.857,313.3213,0
4336.466,295.0408,0
4379.305,219.5137,0
4709.426,224.4919,0
4205.66,278.9932,0
4186.966,332.4331,0
4567.46,366.0947,0
4275.934,377.8601,0
4307.685,334.665,0
4381.018,435.3689,0
4332.458,343.4858,0
4225.382,341.498,0
4550.171,243.6753,0
4123.14,296.9854,0
4473.86,394.0293,0
4320.56,412.814,0
4147.932,352.9976,0
4448.845,386.0032,0
4382.344,396.9153,0
4281.711,333.2192,0
