Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
3977.992,356.712,0
4050.859,315.0696,0
4266.735,308.2578,0
4184.659,180.3228,0
4162.321,404.9299,0
4161.518,238.4316,0
3990.087,252.2853,0
4242.203,276.0879,0
4205.836,310.8835,0
4004.518,329.8846,0
4216.332,263.0581,0
4174.129,346.1221,0
4120.71,274.0811,0
3690.16,399.4072,0
4260.709,320.1191,0
4293.704,346.9866,0
4281.291,331.9421,0
4453.899,250.9597,0
4247.974,423.1143,0
4333.613,306.2913,0
3795.532,292.064,0
4134.618,398.147,0
4041.642,355.2089,0
4036.771,269.037,0
4212.063,406.8433,0
3918.967,290.0713,0
4233.678,291.6145,0
4275.83,251.7271,0
4363.517,270.9873,0
4225.622,266.5332,0
4443.746,375.8196,0
4291.276,335.0056,0
4473.14,260.6184,0
4159.418,370.9609,0
4444.479,383.7056,0
3801.49,295.6423,0
4091.178,308.676,0
4139.47,296.1992,0
4098.662,328.5441,0
4267.892,316.9832,0
3857.371,325.4117,0
4286.041,233.7351,0
3969.742,383.9504,0
4307.764,289.95,0
4215.706,325.2827,0
4152.995,247.3323,0
3981.922,337.8801,0
4091.78,304.5427,0
4187.903,302.2341,0
4219.056,360.8596,0
3975.251,359.5884,0
4248.451,301.4343,0
4144.55,291.0322,0
4168.689,271.2002,0
3967.814,231.866,0
4227.042,321.5161,0
4072.154,340.958,0
4204.655,343.9063,0
4109.982,195.7345,0
4203.456,357.3389,0
4213.61,400.7207,0
4315.822,323.0559,0
4010.692,269.2346,0
4011.38,256.5974,0
4039.874,320.0377,0
4112.036,264.3591,0
4112.181,259.8992,0
4053.5,255.031,0
4054.163,251.6333,0
4092.175,289.3407,0
3983.297,336.6664,0
4204.957,378.7781,0
3764.259,368.0657,0
4135.894,423.8557,0
3948.005,277.9784,0
4095.219,322.9165,0
4254.079,396.5793,0
4026.331,291.1725,0
4292.234,262.2776,0
4220.983,273.2263,0
4380.857,250.9448,0
4079.097,335.5881,0
4255.113,309.7632,0
4149.097,232.7493,0
4053.368,281.613,0
3855.47,340.3761,0
4012.531,350.4808,0
4161.76,331.5024,0
4146.202,330.1758,0
4130.263,308.7998,0
4249.325,301.2227,0
4246.674,279.1436,0
3965.708,421.7527,0
3996.207,421.4812,0
4184.303,385.6489,0
4268.212,341.5229,0
3956.248,279.1306,0
4111.874,324.5898,0
4295.592,336.3311,0
4094.388,304.0626,0
4100.014,318.1774,0
4173.218,335.874,0
4094.308,334.9366,0
3993.651,289.6781,0
4258.579,266.8582,0
4074.172,383.4747,0
4054.817,362.3267,0
4120.721,282.9668,0
4229.695,265.9675,0
4119.414,386.708,0
4154.433,339.45,0
4232.283,382.2029,0
4121.086,220.9513,0
4058.661,370.1428,0
4025.036,347.7396,0
4051.321,293.0968,0
4203.234,264.1023,0
4085.042,353.2687,0
4094.481,269.6692,0
3766.121,365.9435,0
4202.988,343.4968,0
4267.556,294.1082,0
3930.618,269.233,0
4203.158,345.3616,0
4196.899,286.0234,0
4145.55,331.6846,0
4067.854,270.6456,0
4169.688,243.4636,0
4043.763,333.3789,0
4153.633,295.4587,0
4383.094,226.5159,0
4154.092,297.2119,0
3929.026,257.769,0
4180.038,377.2986,0
4116.33,391.8948,0
4124.287,321.6245,0
4014.943,307.5391,0
4155.618,344.647,0
4012.177,296.1929,0
4007.15,270.7606,0
4057.729,344.7924,0
3970.949,346.9644,0
3748.965,344.2627,0
3882.9,337.175,0
3870.905,380.4167,0
4034.515,295.4768,0
3775.825,321.5345,0
4439.381,266.7805,0
3846.201,251.1573,0
4123.33,353.5007,0
4320.83,281.0095,0
3878.754,332.9325,0
4342.004,369.6272,0
4194.46,214.9775,0
3938.594,306.4272,0
3956.357,337.2886,0
4134.906,309.2092,0
3799.567,360.9731,0
3990.388,278.3147,0
4083.102,319.3473,0
4125.573,282.2664,0
3881.794,253.5662,0
4033.229,395.8486,0
4138.264,287.0103,0
4039.776,387.6946,0
4256.076,272.5027,0
4151.878,357.3105,0
3866.829,342.8259,0
4156.802,307.0894,0
4012.067,251.3158,0
4166.361,258.4595,0
4043.95,262.1674,0
4236.067,350.5977,0
4129.387,382.7356,0
4210.502,307.9504,0
4451.117,280.2756,0
4093.444,311.8451,0
4193.144,332.1191,0
3882.529,364.8252,0
4301.963,385.0249,0
4178.732,359.1694,0
4377.051,411.7778,0
4021.38,354.0796,0
4015.086,285.4343,0
3997.746,231.6211,0
3794.476,388.5121,0
4057.121,369.3418,0
4150.576,421.2971,0
4119.737,381.2969,0
4226.591,406.7393,0
4022.488,304.9398,0
4142.563,389.8928,0
4422.725,312.6743,0
4264.406,359.9045,0
3760.738,330.1433,0
4041.337,353.7888,0
4189.264,331.0654,0
4280.818,355.6604,0
3926.313,394.6226,0
3982.968,413.5342,0
4258.751,342.1787,0
3997.296,313.9916,0
4348.365,455.3997,0
4221.652,264.3354,0
4253.677,239.3398,0
4267.546,290.3254,0
4127.923,302.0249,0
4475.155,348.4202,0
4075.426,299.9176,0
4202.815,411.282,0
3906.773,348.1627,0
4075.413,345.5046,0
3951.004,340.8037,0
4232.226,242.3943,0
4295.08,228.1074,0
4137.256,335.8555,0
4157.804,339.0852,0
4363.561,272.8137,0
4142.931,431.49,0
4166.325,386.001,0
4032.379,350.1748,0
4346.733,284.8838,0
4180.066,292.2241,0
3838.007,243.3284,0
3994.466,327.186,0
4345.611,291.3809,0
4074.747,345.0226,0
4194.29,318.1252,0
4187.071,295.5325,0
4162.082,244.9626,0
3863.275,341.3956,0
3799.129,281.0133,0
4137.923,285.1858,0
4197.44,214.2666,0
4052.201,346.6688,0
3935.507,293.1498,0
4035.485,377.0316,0
4268.679,328.5479,0
4188.718,362.5398,0
4266.851,324.4036,0
4161.58,330.7603,0
4170.117,367.8137,0
4257.507,237.0181,0
3785.06,347.8016,0
4164.329,233.9089,0
4290.367,289.5112,0
4255.533,445.5315,0
4174.344,323.6472,0
4134.778,414.613,0
4183.567,331.2537,0
4151.835,375.9893,0
4054.866,289.2791,0
4121.023,414.9155,0
4137.663,302.1208,0
3892.453,294.9215,0
3885.015,323.3171,0
4029.276,288.8131,0
4272.079,434.0183,0
4382.444,328.7576,0
4220.816,335.3503,0
4064.628,415.946,0
4040.614,310.8408,0
3958.877,254.8173,0
4055.974,317.7037,0
4131.856,276.9814,0
4163.345,298.1104,0
4130.937,287.7148,0
4177.08,327.6128,0
4186.54,350.5378,0
4170.146,304.8745,0
3933.614,374.6454,0
4029.085,308.4854,0
4070.521,342.9438,0
3961.689,328.7135,0
4194.769,317.5068,0
4106.153,224.6113,0
4100.456,307.7856,0
4229.656,368.2266,0
4244.093,315.105,0
4082.62,335.3357,0
4314.234,228.8435,0
4121.722,337.8713,0
4087.701,264.9866,0
4188.065,365.1179,0
4233.938,405.7097,0
3898.197,243.9481,0
4257.273,335.1675,0
4087.859,303.5974,0
3767.923,308.7813,0
4143.189,317.8442,0
4238.409,316.259,0
4310.983,299.7817,0
3795.918,401.9722,0
4315.878,342.291,0
3945.805,315.7872,0
4169.85,382.1689,0
3836.396,303.9539,0
4186.335,392.0095,0
4031.611,216.6016,0
4069.256,356.5273,0
4068.419,399.3066,0
4030.484,275.8872,0
4213.938,255.0222,0
3847.285,281.2668,0
4262.311,340.3237,0
4105.365,291.3329,0
3984.124,247.4994,0
3750.335,341.4318,0
4368.877,288.8167,0
4040.365,222.3541,0
4220.557,264.5884,0
4243.77,294.0388,0
4209.168,310.2764,0
4158.006,320.5669,0
3894.285,275.4807,0
3892.771,265.8346,0
4081.252,357.2834,0
4090.009,216.3324,0
4106.783,317.4501,0
4024.128,303.7151,0
3972.072,271.3998,0
4303.831,334.4141,0
4177.034,277.387,0
4043.27,279.2963,0
4204.728,337.2515,0
4322.381,224.6387,0
4203.602,345.812,0
4149.789,259.1016,0
4205.397,326.0254,0
4399.883,234.7722,0
4170.844,294.9663,0
4148.337,314.7556,0
4406.072,391.1326,0
4086.662,331.5553,0
4140.261,332.7622,0
4124.667,408.7639,0
3791.905,387.1824,0
4007.27,406.0966,0
3816.206,304.4985,0
4518.124,347.0625,0
3973.238,229.424,0
4165.184,341.6594,0
4275.178,282.0381,0
3925.003,338.9866,0
4255.558,305.781,0
3904.42,330.4379,0
3986.45,314.38,0
4180.406,433.626,0
3785.307,321.9108,0
4181.508,331.2417,0
4350.618,221.1479,0
3923.2,230.7445,0
4536.231,278.8733,0
4096.597,395.5958,0
