Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
3986.884,367.5216,0
4177.597,360.5134,0
4176.396,245.7117,0
4282.537,274.9871,0
4133.853,318.1145,0
4105.434,333.5267,0
4140.399,322.5452,0
4109.271,342.265,0
4239.817,286.1272,0
4250.027,264.4812,0
4097.47,277.2842,0
4164.884,297.8906,0
4100.643,348.5149,0
4170.694,443.834,0
4167.907,235.3853,0
3963.003,259.0627,0
4166.876,359.5745,0
4372.458,353.2629,0
3961.436,328.1649,0
4098.504,355.9515,0
4253.346,300.5908,0
4185.328,307.2192,0
4342.053,371.27,0
3981.118,324.058,0
4035.552,286.5468,0
3980.305,278.2903,0
4094.203,235.9064,0
4144.773,244.1606,0
4302.839,251.217,0
4201.701,288.8008,0
4122.393,361.3525,0
4197.221,274.6897,0
4032.794,389.6888,0
3848.814,344.7408,0
4096.208,357.0834,0
4214.462,341.1167,0
4002.246,313.6349,0
4017.192,313.6134,0
4167.586,313.6189,0
4088.484,326.109,0
4132.255,261.7388,0
4406.634,321.21,0
4183.081,325.7874,0
4138.295,347.0845,0
4099.649,220.8374,0
4002.99,393.1882,0
4160.519,327.053,0
4176.518,259.2437,0
4142.302,248.6936,0
4134.957,346.1318,0
4187.526,298.2456,0
4023.347,332.4286,0
4081.869,301.0718,0
4176.393,381.0759,0
4276.303,249.2556,0
4022.225,341.3815,0
4117.91,280.7499,0
4021.377,295.5582,0
4124.226,345.7732,0
4234.114,350.8538,0
4047.08,396.8776,0
4232.962,309.1772,0
4070.088,344.4785,0
3992.179,342.6473,0
4087.31,262.1677,0
4150.64,307.0701,0
4067.854,409.9103,0
4167.416,370.3459,0
4258.561,253.4663,0
4240.813,317.6084,0
3920.999,349.8114,0
4185.12,271.2578,0
3809.168,335.4408,0
4109.777,415.0198,0
4192.244,312.3647,0
4117.856,286.0538,0
4105.237,307.1161,0
4127.314,312.5425,0
4275.889,339.0859,0
4148.695,377.4836,0
4153.526,347.3887,0
4151.418,324.7808,0
3965.717,321.85,0
3987.532,301.219,0
4193.907,326.1675,0
4530.636,406.541,0
4191.749,279.9063,0
4194.077,294.8738,0
4120.609,337.7883,0
4145.214,215.8625,0
3869.716,339.9966,0
4029.578,244.7255,0
4011.86,376.5527,0
4234.376,278.2083,0
4177.863,276.874,0
4084.051,289.1677,0
4085.855,363.8621,0
4104.784,410.9629,0
3761.138,298.61,0
4054.517,312.9952,0
4519.956,392.5806,0
4106.737,344.2959,0
4050.293,356.6057,0
4203.89,238.6589,0
4219.015,338.7473,0
4177.86,305.3486,0
4105.292,318.7859,0
4243.618,378.8289,0
4107.873,282.0795,0
4238.498,337.231,0
4168.744,329.9771,0
4154.832,311.8484,0
4097.574,381.593,0
4295.346,284.2771,0
4207.35,319.2769,0
4164.585,308.4563,0
4044.555,267.5398,0
4038.669,331.2982,0
4123.324,300.8538,0
4033.97,312.455,0
4125.959,250.8962,0
4180.428,254.8315,0
4126.288,344.1208,0
4108.334,269.223,0
4216.623,276.9714,0
4484.681,335.667,0
3864.364,425.2545,0
4070.719,336.1362,0
4079.465,429.6639,0
4159.227,293.4363,0
4222.979,313.6548,0
4150.346,314.842,0
4078.538,361.8397,0
4165.395,274.2043,0
4308.975,260.9668,0
4147.214,295.98,0
4172.236,420.7593,0
4080.144,363.8364,0
4116.909,368.0471,0
4363.819,140.5637,0
4293.032,294.2717,0
4178.776,339.6353,0
4206.17,305.7036,0
4162.675,347.4792,0
4067.087,274.099,0
4112.889,294.6257,0
4080.077,357.801,0
4040.351,480.2397,0
4214.202,239.6057,0
4104.655,334.2957,0
3882.313,188.9006,0
4197.896,328.3325,0
3989.144,252.5446,0
4246.737,302.947,0
4040.72,323.2616,0
4178.092,250.7659,0
4596.397,365.6924,0
4302.453,289.0991,0
4143.328,335.3777,0
4088.062,368.5814,0
4162.173,267.5505,0
4159.237,308.7769,0
4042.066,353.8492,0
4194.033,382.2869,0
4121.554,327.0698,0
4121.653,251.5045,0
3935.012,240.7913,0
4097.31,250.5232,0
4236.654,258.2996,0
3962.367,375.9016,0
4011.921,372.3251,0
4150.169,355.2205,0
4128.398,324.8281,0
4230.785,307.9519,0
4099.822,371.7678,0
4015.556,330.8634,0
4071.931,348.7292,0
4042.681,299.9414,0
4111.072,301.2711,0
4168.597,264.8442,0
4219.386,321.9031,0
4148.674,346.7598,0
4116.544,286.078,0
4202.524,314.7798,0
4201.965,302.3533,0
4202.402,369.8779,0
4015.616,399.6775,0
4130.34,343.9287,0
4030.375,254.1447,0
4113.778,250.8301,0
4091.5,363.23,0
4091.092,318.2174,0
4171.214,276.9238,0
3997.489,372.1892,0
3983.322,292.5878,0
4032.29,338.5615,0
4222.876,259.8818,0
4293.506,245.4224,0
4020.348,400.5392,0
3959.567,347.9929,0
4099.95,339.45,0
4129.465,315.6689,0
4080.493,452.9365,0
4405.678,370.4065,0
4186.806,246.0764,0
4176.624,295.644,0
4219.244,212.533,0
4041.999,303.1681,0
4136.501,441.0129,0
4135.919,249.9265,0
4147.37,313.335,0
4126.59,290.5444,0
4199.22,300.4856,0
4151.654,341.0203,0
4267.651,264.1628,0
4387.549,309.9839,0
4143.604,314.6575,0
4172.825,295.4424,0
4173.274,341.0164,0
4237.729,352.9128,0
4057.521,438.3997,0
3960.496,352.3568,0
4159.407,358.5466,0
4103.996,281.1226,0
4347.296,357.4397,0
4071.093,349.9686,0
4114.5,381.3564,0
4172.152,269.2678,0
4150.662,229.6301,0
4191.166,326.5156,0
4120.333,325.6655,0
4176.936,361.1506,0
4185.983,314.3091,0
4097.233,336.5862,0
4187.879,289.7798,0
4163.478,245.7898,0
4130.159,273.3335,0
4145.021,355.0015,0
4219.43,300.3318,0
4204.539,239.1704,0
4094.106,408.0708,0
4051.167,408.1222,0
4177.418,380.7249,0
4170.991,315.0776,0
4092.347,397.9524,0
4123.55,196.23,0
4177.722,324.1514,0
4186.075,327.3181,0
4182.799,321.1479,0
4051.393,313.826,0
4112.3,274.8212,0
4172.204,340.2087,0
4167.131,250.1699,0
4088.473,376.3921,0
4193.851,336.0542,0
3929.773,317.7917,0
4545.839,319.3496,0
4225.103,344.1438,0
3923.189,291.4518,0
4114.008,360.3267,0
4034.996,332.5802,0
3954.278,423.6976,0
4112.159,254.8473,0
4090.732,259.0552,0
3911.616,353.493,0
4058.594,369.4716,0
4076.554,414.7803,0
4128.291,264.9418,0
4221.48,331.7302,0
4093.282,296.63,0
4174.607,297.4751,0
4194.118,234.6501,0
4157.488,384.2456,0
4002.797,419.373,0
4110.439,267.1517,0
4217.776,336.5833,0
4018.35,356.2047,0
4269.129,234.335,0
4102.713,362.9673,0
4071.367,452.0126,0
4078.398,424.7368,0
4089.811,269.6768,0
4157.565,298.3259,0
4067.445,314.166,0
3976.357,257.6106,0
4350.976,201.6443,0
4234.274,325.2434,0
4153.169,289.731,0
4134.002,264.5103,0
3955.988,244.567,0
4208.75,244.2441,0
4133.697,376.3765,0
4040.43,307.3938,0
4093.022,274.3087,0
4013.683,327.6157,0
4167.25,356.304,0
4028.17,289.9509,0
4036.917,289.2999,0
3913.222,288.1456,0
4022.825,206.8518,0
4016.389,234.2521,0
4095.348,406.7443,0
3939.425,352.579,0
4221.185,192.7119,0
4165.376,355.803,0
4240.824,251.7866,0
4221.422,292.0625,0
4035.796,372.1108,0
4249.986,233.3154,0
4254.513,301.5391,0
4184.35,296.9448,0
4058.146,280.8049,0
4035.417,334.78,0
4119.225,317.1643,0
4194.061,226.9534,0
4196.504,300.2522,0
4030.555,401.1254,0
4134.171,384.1975,0
4187.496,295.7844,0
4041.44,338.2738,0
4038.873,342.7803,0
4158.726,367.2026,0
4120.752,341.2751,0
3981.165,400.5908,0
4033.296,298.8645,0
4160.007,306.3032,0
4157.142,332.5754,0
3962.373,258.4952,0
4032.728,364.1353,0
3942.179,307.587,0
4428.48,397.9688,0
4189.794,306.4658,0
4203.175,304.1541,0
4023.856,281.4108,0
4119.18,433.4109,0
4105.034,320.4078,0
3992.81,347.921,0
4067.262,349.4801,0
4120.396,262.1536,0
4292.167,260.4143,0
4050.174,326.2139,0
4149.984,306.1477,0
4154.617,300.2896,0
4121.989,308.1851,0
4123.331,314.1733,0
3973.132,340.9388,0
3989.306,285.9213,0
4021.94,337.783,0
4120.908,381.3079,0
3950.264,341.72,0
4138.871,378.4951,0
4194.374,338.5505,0
4130.557,381.9373,0
3990.856,257.8082,0
3867.643,344.807,0
4072.003,354.0095,0
3942.345,418.8044,0
3888.059,256.698,0
4172.209,286.0166,0
4106.885,330.8336,0
3956.49,318.5708,0
4014.769,332.0603,0
3983.167,279.9486,0
3880.883,268.844,0
4049.533,308.9099,0
4008.868,322.6606,0
4196.813,363.2278,0
4232.826,269.8123,0
4192.889,317.6294,0
4053.942,359.6475,0
4120.325,338.2949,0
4197.749,341.4434,0
4170.869,207.0999,0
4167.521,290.7478,0
4196.922,221.302,0
3922.57,351.406,0
3985.505,297.6823,0
3889.8,250.104,0
4335.448,423.1458,0
4090.466,314.72,0
4189.24,237.8718,0
4215.333,276.9985,0
4299.444,219.2429,0
4128.938,308.6726,0
3824.858,306.8765,0
3779.326,411.8301,0
4065.203,365.0525,0
4042.248,310.0464,0
3962.242,214.4243,0
4164.028,356.5615,0
4113.199,335.1608,0
4082.723,307.4126,0
4246.874,312.4678,0
4202.715,219.6853,0
4225.89,262.8516,0
4021.415,352.1509,0
4233.729,286.6956,0
4035.822,353.9802,0
4264.656,323.2202,0
4132.398,281.696,0
4153.879,342.8069,0
3992.266,282.27,0
4065.55,293.0516,0
4129.08,322.9119,0
4047.881,263.8339,0
4423.53,352.2651,0
4097.394,309.3868,0
4244.139,267.5864,0
3989.603,335.1848,0
4001.99,373.1418,0
4118.249,341.9116,0
4138.694,318.9248,0
4051.182,384.8801,0
3964.718,436.4653,0
4117.719,380.5603,0
4513.742,260.4783,0
3952.394,376.2789,0
3907.443,313.3311,0
4031.958,428.0958,0
4317.064,369.8906,0
4090.945,174.3643,0
4121.396,255.7797,0
4159.861,295.2051,0
3965.691,290.9016,0
3958.302,379.9756,0
4045.429,376.9518,0
4079.036,292.5326,0
4210.647,268.1372,0
4032.692,332.5389,0
4009.596,387.0129,0
3987.498,317.5948,0
4021.256,394.5886,0
4092.573,339.2889,0
4049.354,320.7695,0
4152.259,229.1643,0
3789.371,389.458,0
4185.717,346.3455,0
4245.804,244.4829,0
3862.602,300.8484,0
4206.664,269.7434,0
3918.308,329.2197,0
4156.194,287.8169,0
4525.217,320.6138,0
4187.88,312.1389,0
4087.977,347.2543,0
4060.598,343.1813,0
4083.64,412.9167,0
3998.52,298.0138,0
4293.594,316.3042,0
4235.542,240.4092,0
4103.274,367.7296,0
4360.913,220.5425,0
4280.519,272.269,0
4128.281,324.5945,0
4194.873,256.1548,0
4158.091,338.6077,0
4181.9,336.9351,0
4067.566,303.0857,0
4107.743,309.1329,0
4236.889,254.385,0
4017.589,419.4075,0
4079.132,364.6874,0
4127.226,295.8252,0
3929.802,312.9888,0
4085.413,337.804,0
4021.421,287.0404,0
4165.712,303.1736,0
4107.616,377.1208,0
4137.208,314.9719,0
4069.676,303.0853,0
4138.088,252.7925,0
4159.379,263.2686,0
4090.899,336.6549,0
4168.813,376.8325,0
4098.658,335.3423,0
4248.134,306.5845,0
4150.792,217.5242,0
4104.541,250.5743,0
4095.395,400.1901,0
4230.06,331.5671,0
4136.322,261.7197,0
4282.537,312.1411,0
4010.458,376.5269,0
4142.889,341.0022,0
4102.298,305.599,0
4192.085,314.4705,0
4025.757,346.9294,0
4012.812,313.2332,0
4132.729,366.7986,0
4199.937,258.4504,0
4246.058,294.3218,0
4048.05,307.1648,0
4058.752,297.1576,0
4047.556,258.6597,0
4067.949,436.6444,0
4213.892,365.7737,0
4158.649,273.8987,0
4033.62,308.2281,0
4039.902,305.6121,0
4098.986,307.7542,0
3945.33,328.2749,0
4001.074,208.4882,0
4195.819,261.657,0
3979.656,264.6746,0
4208.158,285.2915,0
4090.298,356.6638,0
4040.661,394.4594,0
4146.706,283.7546,0
4058.987,322.569,0
4065.381,322.8409,0
4060.027,284.415,0
4129.647,310.9583,0
3961.413,399.1433,0
4025.199,333.6776,0
4043.892,479.6328,0
3973.08,353.139,0
3959.608,373.985,0
4214.685,316.3718,0
4110.141,368.0823,0
4266.197,296.3101,0
4189.886,288.4846,0
4219.566,199.8433,0
4044.484,299.3458,0
3960.45,352.2582,0
3851.858,394.4531,0
3869.878,258.3237,0
4219.896,416.5171,0
4252.336,237.686,0
4050.075,294.7247,0
4084.706,300.7469,0
4051.234,327.4884,0
4201.775,251.8394,0
4157.892,351.54,0
4255.039,231.8242,0
