Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
8527.798,263.4966,0
7665.148,314.949,0
8941.028,242.395,0
8884.397,342.5176,0
9023.134,433.6108,0
6717.294,177.2512,0
8899.688,446.916,0
8996.787,367.8018,0
9112.558,624.5957,0
8640.498,434.4448,0
7543.147,210.4438,0
9017.239,331.2119,0
8962.621,420.7734,0
7879.555,251.6726,0
9246.803,605.6318,0
8850.508,331.1655,0
7190.979,175.8459,0
9518.033,388.7769,0
8637.301,491.1587,0
8752.008,514.1206,0
6817.041,214.3835,0
8693.535,359.8652,0
8443.418,322.6436,0
8915.656,412.835,0
8748.392,505.5991,0
8633.629,506.7334,0
9150.303,464.8818,0
6715.529,89.74048,0
9048.168,411.8433,0
8625.55,425.2017,0
8650.746,378.833,0
9524.751,372.8438,0
8822.133,499.3516,0
7949.068,326.6865,0
8195.016,311.8071,0
9103.094,636.3364,0
7692.579,322.2903,0
8902.629,380.4082,0
9251.241,466.0928,0
8401.412,350.377,0
6606.689,203.7244,0
8434.295,321.5542,0
8769.564,527.6968,0
8374.943,381.7354,0
8944.934,476.6772,0
8572.378,448.8208,0
6206.034,4.097656,0
8529.76,341.0723,0
6240.43,96.8606,0
8370.407,327.1035,0
7748.418,230.1907,0
9052.928,497.7207,0
9055.043,296.3511,0
6064.24,68.2478,0
8546.857,376.1719,0
6096.768,156.0754,0
6282.314,139.3027,0
8612.887,480.376,0
8468.829,317.0518,0
8901.597,400.9512,0
8103.531,411.2705,0
7597.313,217.6704,0
8081.604,332.0576,0
8419.963,453.4805,0
9752.771,478.0137,0
7318.659,197.575,0
9137.283,371.3774,0
8237.256,340.7227,0
9249.118,485.0957,0
6077.101,133.0549,0
6789.371,85.96069,0
9003.233,438.8706,0
7218.422,183.9768,0
7028.671,74.3396,0
8168.366,301.5994,0
9012.156,367.2578,0
8640.127,435.2607,0
8896.213,373.6611,0
9231.395,402.1353,0
8325.022,362.6304,0
9010.529,416.5918,0
9581.865,564.1069,0
8741.81,468.064,0
8853.146,391.3638,0
7216.523,179.4238,0
8811.216,317.5952,0
9064.763,472.9634,0
6050.471,164.8979,0
9206.523,510.791,0
10066.54,484.4224,0
6196.213,125.9241,0
8672.039,473.0313,0
8239.477,254.1753,0
9030.356,472.7354,0
8673.268,397.2813,0
8960.607,378.8423,0
8865.864,277.1245,0
8768.254,467.0264,0
8869.015,374.1855,0
6043.072,62.08203,0
8869.655,299.355,0
9019.251,625.9697,0
8792.744,365.9443,0
8829.785,385.5469,0
8973.843,634.959,0
8776.846,462.9282,0
6094.954,100.1201,0
9151.353,535.2378,0
8601.242,281.5972,0
8699.152,374.9141,0
8713.644,438.8096,0
8151.311,309.0642,0
9020.052,342.9365,0
7961.798,322.9988,0
8963.848,334.9692,0
7902.661,316.0024,0
8831.735,662.5479,0
8436.763,291.3389,0
8886.926,320.1162,0
8422.729,294.0234,0
9108.407,408.6499,0
8901.89,470.9019,0
7512.254,292.5066,0
8797.334,344.1528,0
8315.977,336.2368,0
8812.229,577.3657,0
8544.724,363.7896,0
9244.3,410.8276,0
8888.832,361.7729,0
8864.019,391.0806,0
7765.666,274.6091,0
9234.072,571.4351,0
6801.309,246.3391,0
6863.775,191.5605,0
8043.686,266.8174,0
6708.656,67.36792,0
6989.955,330.446,0
9827.096,546.3955,0
6293.138,37.69727,0
6639.052,9.564697,0
8456.052,219.146,0
6221.38,167.3652,0
8968.691,370.1011,0
9023.545,398.4448,0
6980.405,138.1575,0
7012.952,264.1528,0
8559.604,334.6846,0
9082.541,332.7412,0
8706.932,475.5073,0
8293.285,424.0142,0
8298.805,407.564,0
7861.044,189.1782,0
8919.541,341.6733,0
7010.224,117.3936,0
8754.695,379.5405,0
8079.373,264.7422,0
8718.144,365.0264,0
8983.909,298.4541,0
8834.331,302.6885,0
8661.997,484.5366,0
8798.462,493.126,0
8883.381,509.2622,0
8807.358,439.5327,0
7485.89,221.0737,0
8644.777,328.9067,0
8840.819,427.0112,0
8983.562,428.8989,0
9087.976,360.1948,0
9413.889,364.8311,0
8309.396,231.9094,0
5604.763,59.61426,0
8874.144,367.2031,0
9393.223,322.8477,0
9270.646,450.3843,0
9169.748,436.7119,0
8027.058,372.9292,0
7605.855,281.9771,0
9181.639,564.6699,0
8646.196,457.4497,0
5857.832,205.2686,0
7518.363,282.2349,0
8312.434,381.187,0
6737.484,160.7312,0
7792.628,208.7039,0
8135.725,362.3999,0
6406.258,113.303,0
7928.115,238.4995,0
