Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Promin
9093.839,431.0469,0
6910.828,212.5598,0
9094.46,416.9189,0
8919.272,419.7119,0
9090.318,465.4277,0
9352.404,364.3784,0
8890.333,484.1807,0
10354.4,501.9531,0
8618.035,264.0112,0
8998.666,454.2949,0
6487.85,170.5996,0
8664.1,375.7026,0
8126.206,232.8987,0
9601.135,478.479,0
9136.606,382.4194,0
9190.563,487.3989,0
6609.765,289.0879,0
8451.102,358.7544,0
8712.763,425.2085,0
8732.135,413.313,0
6636.763,293.6438,0
7265.52,359.7966,0
7768.941,709.9326,0
7154.313,206.3447,0
7837.305,191.3262,0
8460.052,351.2798,0
7506.152,304.1277,0
9112.688,465.064,0
8645.993,559.1353,0
8967.234,444.814,0
9335.004,593.3721,0
9024.223,551.5508,0
9173.275,420.1299,0
7701.886,340.3794,0
9199.177,466.3091,0
6640.104,107.3291,0
10355.72,523.2759,0
8820.364,427.2104,0
9418.256,450.7314,0
8181.875,503.759,0
6908.125,131.8765,0
9259.768,430.3057,0
9794.434,548.0396,0
9353.906,565.4888,0
9042.969,476.7021,0
8463.712,270.416,0
9095.193,288.7461,0
7206.501,196.1069,0
7810.369,270.2031,0
8994.271,443.9233,0
8930.702,425.9219,0
9167.705,345.165,0
9081.098,471.9307,0
8865.159,330.02,0
8425.742,420.979,0
8869.996,489.999,0
8572.106,376.4268,0
8665.924,373.8301,0
8773.51,459.1089,0
8428.963,368.3745,0
7219.794,155.0596,0
9137.896,339.4185,0
7356.861,180.4783,0
9065.854,513.1006,0
7133.148,163.3923,0
6898.481,189.5784,0
9303.12,475.2236,0
9223.581,435.4028,0
9040.406,362.4868,0
9349.165,550.5933,0
10446.17,526.021,0
9130.017,304.0591,0
8665.921,299.7354,0
8402.564,357.8999,0
8459.511,377.5034,0
8385.213,478.9067,0
9099.23,428.165,0
8659.63,310.3188,0
6786.364,172.9158,0
8330.038,557.334,0
10732.76,596.9634,0
8525.516,317.4102,0
7764.842,341.7053,0
9059.279,353.1074,0
8544.264,326.5771,0
10259.15,648.6201,0
8945.712,567.9824,0
8938.215,555.7275,0
9053.213,334.2998,0
9139.305,339.5693,0
8667.796,358.9575,0
7904.521,304.3132,0
9362.626,364.6362,0
7097.234,197.5476,0
8904.474,499.9136,0
8928.442,615.3257,0
7984.424,326.9299,0
9073.731,545.3394,0
9113.298,474.2827,0
7632.37,248.7178,0
9274.815,372.4082,0
8382.034,407.4028,0
9250.158,285.4824,0
8080.307,254.3489,0
9079.454,552.5396,0
9205.685,488.7388,0
8728.783,295.7158,0
8801.794,434.2915,0
9293.035,429.0537,0
9242.831,609.6641,0
9378.265,418.769,0
10279.48,527.6587,0
8333.219,241.9824,0
8800.957,525.5845,0
9707.279,518.812,0
7890.209,300.8862,0
9259.592,536.5679,0
9468.486,425.9097,0
8656.325,203.814,0
9083.549,401.8638,0
8350.022,449.7554,0
9932.863,621.7061,0
9069.792,388.272,0
7810.562,178.3389,0
9366.234,397.0786,0
8477.113,280.2124,0
7007.953,152.239,0
7305.33,250.4336,0
10815.05,673.2808,0
9506.737,514.1133,0
9397.518,489.9009,0
8979.955,499.4526,0
7277.323,267.2659,0
9275.088,431.6025,0
10228.32,397.0747,0
8328.222,246.8438,0
9850.692,479.792,0
9337.309,426.7534,0
8894.753,572.3159,0
8835.678,458.8384,0
8900.476,359.3452,0
9246.299,268.8311,0
9091.265,194.9692,0
8668.055,320.8877,0
8392.961,299.5903,0
9289.586,410.4141,0
8256.669,300.4646,0
8725.127,449.7837,0
9153.863,456.7324,0
7979.336,398.6577,0
8518.615,271.3237,0
8291.692,247.7871,0
8753.813,342.7324,0
9046.829,473.2969,0
9323.329,364.7236,0
7660.867,226.6082,0
8947.374,354.7358,0
7488.693,124.7004,0
9089.389,316.4121,0
9337.864,668.7378,0
8869.393,448.2856,0
9142.324,539.3916,0
8987.686,448.1147,0
8710.5,282.9956,0
10114.37,467.5864,0
9230.341,695.3428,0
9194.536,364.7256,0
9224.278,570.4316,0
9190.965,496.1846,0
8938.588,487.4468,0
8980.688,498.1553,0
9401.831,443.853,0
8756.543,255.1196,0
9134.384,459.4185,0
9078.712,553.9097,0
9370.248,527.291,0
9291.894,400.4375,0
9910.614,320.6313,0
8507.042,270.5068,0
9263.096,406.4834,0
9182.841,480.8613,0
9049.641,558.0684,0
7359.936,156.1753,0
8822.779,392.6841,0
10941.85,617.9453,0
6485.056,160.1416,0
7892.098,397.2485,0
8592.221,378.7017,0
8979.984,543.7925,0
9860.809,513.9258,0
8942.967,290.3179,0
8975.551,477.7656,0
9984.701,524.0303,0
6824.773,114.8213,0
8495.38,189.6597,0
9511.178,362.457,0
9363.682,427.2246,0
8909.131,459.0747,0
9126.49,412.7441,0
8967.467,385.3701,0
9431.091,461.415,0
9728.499,471.6401,0
8805.005,371.3042,0
8576.379,291.8901,0
9368.796,466.2588,0
7081.152,303.6489,0
8263.995,241.8914,0
9214.808,197.6816,0
9367.286,441.7788,0
9012.242,424.3281,0
7416.283,225.8638,0
8863.498,564.1494,0
10344.19,580.481,0
8017.691,309.2195,0
10435.11,491.3911,0
8924.602,454.4219,0
8506.097,453.9351,0
8803.304,518.8096,0
9075.916,597.3174,0
9184.555,501.4468,0
7764.617,273.2415,0
9125.145,619.6738,0
9149.94,375.3296,0
8879.673,365.7861,0
8463.29,298.6187,0
9118.583,381.6538,0
8947.769,408.1831,0
9055.797,412.0327,0
9262.359,516.3022,0
7791.202,253.9312,0
9400.617,534.9858,0
8216.4,358.842,0
8390.093,399.9341,0
9103.875,470.8271,0
8975.567,506.8081,0
9705.585,533.5986,0
8385.585,358.126,0
6614.268,323.697,0
9233.746,455.7217,0
9378.064,538.7886,0
7230.829,175.9473,0
8867.729,409.6118,0
9203.992,316.2959,0
9335.356,399.3452,0
8675.117,394.1011,0
6971.694,127.1396,0
9181.221,394.3525,0
9013.023,417.8364,0
8886.951,370.2539,0
8927.101,351.0605,0
9045.43,464.4077,0
9315.037,611.8457,0
9137.316,300.9561,0
8332.916,332.0791,0
7521.333,231.0847,0
8739.849,407.2861,0
9240.239,261.855,0
9278.11,496.4121,0
10173.71,615.835,0
9053.231,465.4521,0
9245.238,366.0918,0
8258.892,227.6738,0
9936.89,631.8691,0
8934.832,406.8027,0
9312.431,605.9067,0
8097.384,423.4143,0
9085.157,604.3716,0
9077.285,474.0327,0
8732.84,484.1685,0
8935.396,269.3647,0
10251.13,465.1128,0
6781.104,242.9373,0
9433.217,368.3706,0
9970.843,693.5625,0
8963.868,448.0615,0
9640.942,514.3218,0
9177.537,399.0166,0
8822.137,436.8696,0
9113.315,454.9443,0
8002.739,205.1658,0
9245.174,319.6738,0
9171.365,512.519,0
8711.485,505.8086,0
8340.971,433.4873,0
8604.648,446.0825,0
8003.898,300.5679,0
8804.087,339.0073,0
9905.956,468.5449,0
8998.398,520.2568,0
9103.329,354.6733,0
9192.108,458.9497,0
8664.39,407.0425,0
8880.262,438.6089,0
6919.062,366.843,0
9247.171,480.0815,0
8492.807,501.1006,0
9167.868,515.2954,0
7342.441,330.5486,0
8650.622,382.396,0
9040.167,572.2261,0
9108.312,570.4751,0
8621.55,445.873,0
10437.99,491.9214,0
8670.866,282.5972,0
8319.121,307.2661,0
10492.29,598.918,0
8722.639,483.9155,0
9456.158,721.6416,0
9315.256,523.1982,0
8842.742,343.7593,0
7366.602,240.7356,0
9127.301,449.4678,0
9054.766,364.4248,0
9089.797,465.5977,0
9266.494,416.311,0
9165.416,480.0005,0
8727.387,337.7222,0
9633.639,368.1919,0
9452.906,400.0747,0
8673.963,489.4932,0
8798.261,371.3369,0
8100.813,318.3342,0
9091.29,548.0117,0
8899.547,293.9395,0
8445.285,434.9839,0
10228.08,557.1543,0
8749.58,263.791,0
9100.683,445.9424,0
9111.601,452.1079,0
9205.831,534.2085,0
7152.176,156.6021,0
8391.778,282.6167,0
8885.795,560.563,0
8962.792,504.4771,0
9009.318,606.1797,0
9147.748,564.3184,0
9961.968,565.4106,0
8759.723,473.5996,0
8263.381,245.5405,0
9001.865,570.1724,0
8113.129,292.5332,0
8990.093,304.2446,0
8095.212,276.1121,0
8318.667,224.5815,0
8590.316,424.2378,0
7760.545,313.9888,0
8467.858,443.4302,0
9103.215,302.9229,0
8522.808,348.854,0
9613.408,371.293,0
9241.835,426.8979,0
8981.596,354.6982,0
8961.978,226.6187,0
9742.257,509.7729,0
9389.384,574.7251,0
9127.119,514.6948,0
9053.857,534.3174,0
8742.462,429.4697,0
8450.949,333.3174,0
10229.43,441.2983,0
8512.359,420.8701,0
9015.719,339.2183,0
9274.187,440.1318,0
9049.171,426.2236,0
8908.265,539.1665,0
9289.67,427.8809,0
9114.243,348.6367,0
8643.655,350.563,0
7353.631,269.7012,0
8986.135,411.3643,0
9145.179,460.8521,0
8305.153,393.73,0
9227.057,426.9712,0
7772.924,428.021,0
9122.115,446.5186,0
9050.172,369.1196,0
8517.715,399.1592,0
8617.316,285.9971,0
17542.87,1166.436,1
8791.84,304.9487,0
11075.4,669.4082,0
8894.738,402.1699,0
9443.306,430.0493,0
10432.48,492.5513,0
9029.626,284.7749,0
9096.407,399.9526,0
8954.831,375.1123,0
9237.535,586.1851,0
10772.71,597.918,0
8114.369,432.5398,0
9085.291,493.7402,0
8849.761,422.5361,0
9146.686,343.5117,0
8565.433,305.7085,0
9107.327,415.856,0
8510.235,414.4297,0
7829.911,297.271,0
17544.75,1171.888,1
9842.152,462.0244,0
9065.392,641.4302,0
7338.187,213.5076,0
8681.888,331.3481,0
9077.347,451.2876,0
8645.289,333.2324,0
9439.45,532.0479,0
8714.462,418.8418,0
6794.984,205.2756,0
8937.084,482.8936,0
9355.394,363.3779,0
10107.51,529.293,0
8030.939,366.9714,0
8945.399,336.7305,0
9031.933,463.9785,0
9058.123,434.1914,0
8937.101,373.188,0
8190.308,347.7043,0
9055.262,376.457,0
8831.074,294.7734,0
8259.578,397.0356,0
9961.769,511.4673,0
8353.694,413.0562,0
9112.43,389.8257,0
9428.586,652.6304,0
7272.562,220.0532,0
8967.764,544.3579,0
9441.302,488.2437,0
10070.88,504.2656,0
9004.857,522.5039,0
9183.413,427.5425,0
8612.658,454.168,0
7746.251,262.9946,0
10085.04,669.1602,0
8821.928,547.6924,0
9098.084,462.5757,0
8649.283,454.7861,0
8454.815,383.6455,0
