Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psever
1644.584,381.7194,0
1519.755,355.5887,0
1553.728,436.3272,0
1247.763,236.7037,0
1657.58,378.4153,0
1413.911,336.2296,0
1478.453,317.7911,0
1633.855,365.272,0
1635.543,387.6144,0
1549.076,367.699,0
1471.748,437.9971,0
1421.488,344.595,0
1543.121,439.5909,0
1573.376,376.6115,0
1419.812,361.8122,0
1486.203,336.7658,0
1611.118,418.5054,0
1450.743,364.2968,0
1390.184,361.8139,0
1354.317,367.9722,0
1544.749,389.456,0
1390.124,360.1279,0
1418.978,415.0995,0
1440.79,419.0826,0
1541.61,330.3488,0
1410.779,357.5472,0
1424.79,415.97,0
1411.363,371.5139,0
1518.439,426.6237,0
1513.884,421.4431,0
1508.229,287.7733,0
1627.984,389.5854,0
1567.897,452.9342,0
1601.315,389.1246,0
1599.348,358.1986,0
1462.818,261.6232,0
1621.368,468.5112,0
1492.922,367.1479,0
1492.459,318.3242,0
1470.721,385.6537,0
1413.745,297.9794,0
1491.79,437.6894,0
1341.161,284.7404,0
1459.237,367.5773,0
1464.149,371.6428,0
1419.014,369.4732,0
1487.725,359.6219,0
1498.252,344.8764,0
1371.836,314.1544,0
1490.484,366.9201,0
1651.723,397.0266,0
1470.836,443.522,0
1460.824,383.9034,0
1632.87,356.8103,0
1501.114,400.6751,0
1617.382,305.8738,0
1346.957,337.4826,0
1522.292,356.4202,0
1536.118,412.006,0
1538.912,384.4289,0
1461.645,392.4767,0
1464.493,334.5457,0
1568.471,342.0234,0
1424.166,326.0495,0
1595.884,483.7567,0
1441.716,345.6014,0
1493.23,410.1609,0
1634.683,392.1496,0
1449.964,335.8663,0
1615.69,370.809,0
1481.165,330.1769,0
1475.722,389.6194,0
1662.344,391.1306,0
1501.603,327.3992,0
1577.601,383.3146,0
1412.824,360.6967,0
1517.777,385.0953,0
1488.242,295.1349,0
1598.641,394.13,0
1534.46,280.1767,0
