Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
5494.107,365.6936,0
5639.549,338.55,0
5558.821,308.6497,0
5030.336,299.3159,0
5582.187,442.677,0
5368.399,337.522,0
5102.687,324.2078,0
5304.084,333.771,0
5519.771,229.9431,0
5689.108,182.6633,0
5496.183,354.959,0
5503.066,348.8574,0
5591.052,266.051,0
5387.992,265.7766,0
5868.797,285.6343,0
5183.06,293.2517,0
5316.039,288.2913,0
5427.405,342.2144,0
5568.973,290.1584,0
5408.576,331.3552,0
5599.72,276.8354,0
5283.803,283.666,0
5585.697,327.0518,0
5579.072,283.332,0
5585.079,355.761,0
5355.119,251.3203,0
5239.168,274.0562,0
5658.551,302.8804,0
5665.93,278.0618,0
5574.344,314.4299,0
5404.831,251.719,0
5327.475,263.0859,0
5599.828,197.0813,0
5419.439,283.1638,0
5688.712,276.7637,0
5651.582,337.6492,0
5287.314,291.1521,0
5229.555,257.7161,0
5334.799,221.1082,0
5820.51,399.9246,0
5028.184,430.4705,0
5487.068,329.8435,0
5334.978,303.6289,0
5364.285,257.2998,0
5456.915,345.9526,0
5510.751,239.4543,0
5093.923,298.3162,0
5447.611,266.6826,0
5323.313,354.2397,0
5763.509,368.407,0
5089.932,251.3318,0
5480.96,351.8186,0
5658.505,382.2188,0
5563.434,262.0071,0
5211.987,319.1296,0
5192.877,382.6563,0
5477.831,358.4226,0
5565.85,352.7517,0
4990.676,312.5872,0
5252.48,273.7573,0
5555.263,362.7888,0
5799.127,221.0188,0
5568.667,225.5742,0
5347.233,267.7395,0
5502.909,286.168,0
5302.361,258.1958,0
5588.88,284.9814,0
5220.844,328.7678,0
5562.317,358.5229,0
5269.709,264.1594,0
5621.023,304.4417,0
5490.899,329.8193,0
5608.325,268.6428,0
5436.296,378.7441,0
5374.937,194.7336,0
5045.279,295.8577,0
5744.208,312.6682,0
5407.735,243.2192,0
5538.656,340.2856,0
5509.84,319.7864,0
5658.204,260.6042,0
5151.266,348.6365,0
5160.912,225.2729,0
5454.201,344.3491,0
5432.837,283.8152,0
5276.882,415.5129,0
5424.029,313.0781,0
5493.56,330.2095,0
5357.789,294.114,0
5446.056,290.968,0
5331.576,241.4094,0
5658.537,149.7009,0
5224.014,336.7703,0
5444.083,260.8638,0
5556.791,336.7837,0
5352.591,293.0359,0
5595.553,178.4209,0
5312.3,325.5439,0
5487.007,292.1589,0
5529.113,244.2944,0
5633.112,269.7449,0
5599.066,261.2007,0
5569.203,304.4819,0
5517.38,338.918,0
5270.891,338.7212,0
5573.048,260.7776,0
5502.715,287.5632,0
5179.017,293.4941,0
5454.472,274.1179,0
5645.604,285.5513,0
5249.948,303.4041,0
5499.1,173.3616,0
5338.631,358.0747,0
5246.17,241.1895,0
5417.859,222.3965,0
5596.9,234.1753,0
5602.778,248.6594,0
5402.971,206.24,0
5721.358,220.8923,0
5575.889,401.2266,0
5148.967,190.4321,0
5431.997,332.1753,0
5559.113,390.5674,0
5326.732,163.5142,0
5607.01,279.0068,0
5801.009,327.2441,0
5535.124,368.3137,0
5559.637,351.2002,0
5757.062,362.8835,0
5311.579,290.1924,0
5454.174,372.5542,0
4935.379,227.2388,0
5273.281,337.0217,0
5311.66,295.5117,0
5501.855,270.6758,0
5239.607,194.2588,0
5128.085,234.0562,0
5436.124,217.427,0
5374.225,310.4958,0
4987.732,265.9583,0
5368.5,286.2683,0
5366.781,291.5801,0
5288.308,311.2932,0
5313.855,364.4792,0
5472.591,288.291,0
5274.568,241.8308,0
5682.935,193.6482,0
5469.53,308.5896,0
5553.131,373.5835,0
5605.811,265.1389,0
5526.056,261.7063,0
5323.21,194.522,0
5628.699,242.8406,0
5053.457,403.3123,0
4980.445,230.814,0
5489.306,347.9897,0
5313.039,239.7856,0
5379.062,341.25,0
5459.587,265.9106,0
5691.827,241.5503,0
5135.843,286.8093,0
5771.197,268.9639,0
5474.011,289.5874,0
5663.229,319.1299,0
5530.376,364.1492,0
5370.35,291.9622,0
5147.309,278.5549,0
5113.126,240.3525,0
5221.716,368.7437,0
5341.564,264.8367,0
5276.259,271.8533,0
5664.671,186.7334,0
5591.162,280.8169,0
5236.849,247.6675,0
5280.881,215.6482,0
5326.33,263.1145,0
5403.814,304.5896,0
5566.756,315.3308,0
5404.375,342.4639,0
5476.075,271.6594,0
5699.913,293.4648,0
5765.959,233.5342,0
5835.08,300.4846,0
5629.732,219.8745,0
5449.923,220.2866,0
5570.009,234.459,0
5939.22,316.5056,0
5227.105,310.135,0
5512.194,265.9751,0
5573.537,301.6995,0
4983.304,277.4641,0
5673.746,258.644,0
5393.829,308.9236,0
5270.636,172.6345,0
5223.704,229.7859,0
5503.637,304.4114,0
5559.055,294.8455,0
5666.327,205.8035,0
5454.759,364.0278,0
5173.682,303.998,0
5582.614,362.811,0
5445.007,357.9639,0
5613.369,338.9399,0
5553.788,290.7981,0
4944.88,378.3845,0
5414.8,242.7402,0
5654.001,256.863,0
5302.761,277.4668,0
5447.489,295.1885,0
5417.931,257.7461,0
5620.788,320.0981,0
5647.546,311.6287,0
5192.397,306.4612,0
5403.866,305.251,0
5273.188,276.5681,0
5776.353,351.7209,0
5358.357,379.9348,0
5000.303,288.5115,0
5674.414,234.3506,0
5742.081,423.6082,0
5407.308,192.7727,0
5597.921,289.6863,0
5544.174,227.8337,0
5543.607,373.3569,0
5290.551,292.1731,0
5411.417,252.1228,0
5124.501,226.4878,0
5380.619,196.3503,0
5266.076,223.7947,0
5659.861,338.1084,0
5239.245,365.6245,0
5541.987,250.9585,0
5557.101,252.5356,0
5432.677,196.3958,0
5543.048,314.8608,0
5632.703,309.2375,0
5075.636,230.731,0
5751.128,220.4961,0
5616.461,376.3074,0
5511.004,334.4419,0
5704.009,281.0737,0
5277.703,108.9214,0
5704.982,215.3694,0
5609.613,361.2129,0
5148.521,237.3027,0
5673.304,291.687,0
5468.14,296.7644,0
5054.101,332.6741,0
5742.779,244.0366,0
5196.257,7676.0,
5383.364,291.7195,0
5187.872,263.9287,0
5630.454,338.571,0
5909.37,290.8745,0
5683.955,342.0178,0
5438.425,162.9944,0
5649.551,219.8176,0
5361.257,187.2637,0
5645.224,292.95,0
5760.265,337.509,0
5562.652,318.5049,0
5649.481,274.4551,0
5742.451,281.519,0
5362.444,276.1694,0
5564.603,321.9629,0
5504.611,292.6313,0
5671.021,207.6394,0
5423.451,284.0479,0
5539.534,328.9922,0
5350.3,212.3035,0
5481.443,359.6453,0
5645.504,302.2415,0
5587.918,250.4053,0
5569.273,398.7493,0
5145.439,314.8486,0
5551.592,298.6433,0
5711.686,398.9326,0
5416.245,149.3801,0
5230.437,315.7615,0
6061.52,395.3735,0
5571.179,324.1484,0
5542.648,281.0835,0
5840.264,281.9893,0
5521.545,337.4661,0
5621.569,305.2815,0
5649.778,252.9194,0
5028.069,228.3572,0
5329.612,200.3464,0
5487.847,405.3184,0
5674.404,214.5813,0
5150.873,254.554,0
6013.938,426.3831,0
5595.63,343.0918,0
5430.133,289.3127,0
5704.48,308.3528,0
5465.51,323.2451,0
5446.023,180.7485,0
5639.054,329.1465,0
5220.393,201.4055,0
5379.199,325.5767,0
5604.765,315.5708,0
5394.63,183.0139,0
5450.62,228.6221,0
