Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
6330.459,318.6653,0
6017.042,489.2998,0
6071.942,452.5073,0
6120.583,326.5154,0
5970.418,392.1709,0
6054.394,354.1226,0
5685.505,298.1384,0
5900.673,285.2822,0
6205.838,359.5593,0
6085.099,344.9429,0
6071.739,336.0571,0
5919.729,382.718,0
5822.17,357.1787,0
6024.648,440.6975,0
6050.62,413.21,0
6097.811,407.5,0
5998.076,437.8274,0
6115.836,384.5691,0
5959.625,366.1599,0
6107.762,334.0322,0
5643.515,387.7373,0
5864.105,317.1567,0
5747.375,295.4282,0
5987.838,353.5476,0
5912.745,309.4629,0
6120.979,436.0063,0
6280.847,327.0352,0
6061.501,405.1702,0
5699.227,298.1819,0
5876.429,425.7974,0
6102.096,419.751,0
6066.499,386.4128,0
6010.988,458.5618,0
6110.855,293.4485,0
6068.212,351.2905,0
6021.01,348.186,0
5959.231,419.7244,0
6217.001,375.0583,0
6078.566,316.1445,0
6283.417,340.1423,0
5757.521,285.5115,0
5595.518,305.1597,0
5715.545,316.7585,0
5924.826,373.0764,0
6143.102,247.865,0
6051.439,354.2576,0
6054.044,354.3047,0
6165.254,396.7683,0
5879.578,354.2651,0
6217.849,399.1917,0
6141.671,357.4102,0
5734.896,374.1492,0
6482.063,459.7881,0
5835.435,401.125,0
5829.056,330.5249,0
6000.347,8049.0,
6065.79,470.4346,0
6019.208,368.4778,0
6143.195,513.4795,0
6286.098,381.3281,0
6149.622,352.5955,0
6018.279,443.6418,0
5868.013,498.4521,0
6185.723,439.5183,0
5710.216,381.458,0
5736.633,430.5442,0
5794.251,256.4688,0
5992.143,438.7576,0
6064.733,380.1394,0
6255.808,261.0842,0
6047.784,301.1497,0
5974.891,358.8435,0
6162.341,369.2827,0
6189.826,443.4592,0
5886.127,358.574,0
6029.396,376.4404,0
6002.818,435.2561,0
6076.011,457.009,0
6000.447,358.5654,0
6118.476,408.5693,0
6249.553,415.4126,0
5846.149,496.5933,0
5742.807,270.5652,0
5854.429,307.5813,0
5520.043,287.8831,0
6142.983,315.9109,0
6000.843,378.4819,0
6112.111,362.8127,0
6184.741,383.9307,0
6047.186,413.5276,0
6046.02,359.7466,0
6166.123,409.2754,0
6203.858,512.2778,0
5842.466,476.0698,0
6105.387,356.7764,0
6191.744,352.9714,0
5992.255,335.9211,0
5815.788,314.1316,0
6055.199,358.2051,0
6124.665,298.8335,0
5999.759,292.3723,0
5860.874,354.4761,0
5813.873,425.6899,0
5982.135,473.1563,0
6189.802,255.8989,0
5845.864,488.1184,0
5814.7,337.4526,0
6026.68,396.6541,0
6026.124,485.1909,0
6238.821,223.2532,0
6193.808,307.6538,0
6174.146,513.5811,0
5564.71,241.5171,0
