Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
5739.133,425.6785,0
5651.303,321.2209,0
5914.384,330.2844,0
5559.086,293.5823,0
5704.69,348.2986,0
5701.647,341.1995,0
5614.261,215.4292,0
5749.436,377.3281,0
5767.992,236.3621,0
5336.071,300.1826,0
5808.841,368.6084,0
5807.894,286.2224,0
5856.229,395.762,0
5943.189,386.9434,0
5932.526,253.563,0
5135.216,271.0635,0
6022.964,293.0208,0
6094.927,415.8467,0
5652.91,361.3298,0
5511.252,329.9377,0
5851.918,372.9695,0
5614.662,393.7273,0
5812.171,438.6262,0
5801.173,271.9351,0
5831.905,426.3044,0
5770.67,277.8379,0
5633.783,347.0613,0
5792.28,267.9075,0
5527.939,345.0132,0
5863.939,244.9297,0
5480.186,268.5959,0
5554.989,314.186,0
5712.214,434.8879,0
5600.547,313.8801,0
5608.134,352.5688,0
5585.712,257.4629,0
5957.039,434.9849,0
5286.631,287.1238,0
5819.559,403.4844,0
5800.657,291.1267,0
5988.854,370.3574,0
5339.428,256.5815,0
5501.964,346.729,0
5750.286,331.3137,0
5713.191,449.3901,0
5290.991,260.8789,0
6210.957,374.4946,0
5304.15,411.6101,0
5850.832,289.6128,0
5307.933,336.8977,0
5834.124,424.7019,0
5894.709,351.4075,0
5845.493,335.5215,0
6009.743,412.9094,0
5338.813,260.6086,0
5929.383,378.574,0
5776.885,412.7063,0
6141.705,336.3948,0
5511.004,232.1082,0
5907.571,336.9656,0
6032.133,281.9197,0
5796.968,326.5864,0
5516.719,245.0288,0
5352.962,312.9106,0
5198.166,292.4363,0
5330.146,248.1909,0
5483.504,393.5852,0
5860.308,345.0793,0
5422.997,182.5374,0
5718.793,347.8152,0
5768.681,323.894,0
5505.77,222.8137,0
5807.098,355.0525,0
5217.699,266.906,0
5926.94,407.8469,0
5331.949,311.8342,0
5332.923,266.3201,0
5599.104,300.4009,0
5573.058,264.9038,0
5916.229,406.6335,0
6066.901,355.8726,0
6256.652,155.4656,0
5548.081,432.8936,0
5209.796,248.0,
5225.373,198.7327,0
5459.017,334.9199,0
5833.365,345.02,0
5287.699,274.9758,0
5756.971,377.1912,0
5734.248,278.4114,0
5490.223,279.5505,0
5726.954,373.1533,0
5197.492,265.2271,0
5823.18,323.2976,0
5291.975,243.479,0
6001.642,411.0859,0
5881.938,249.0344,0
5727.46,407.8513,0
5108.714,280.8994,0
5832.733,391.2524,0
5895.396,236.781,0
5683.397,272.4053,0
5924.172,341.1621,0
5979.41,431.2063,0
5713.755,334.2729,0
5162.822,310.999,0
5669.663,195.7029,0
6301.893,355.3572,0
5847.693,301.7703,0
5520.574,356.0535,0
5671.971,275.457,0
5393.896,329.6279,0
5475.58,296.1924,0
5538.393,418.7998,0
5498.114,402.8977,0
5449.772,289.7937,0
5953.382,353.1628,0
5356.452,401.1375,0
5671.914,231.865,0
5888.396,356.0479,0
5888.979,377.8887,0
5274.985,271.229,0
5700.675,297.4045,0
5536.508,345.2476,0
5535.301,299.6365,0
5941.461,290.2659,0
5658.237,333.9019,0
5636.402,364.3684,0
5438.358,324.3474,0
5874.709,440.0664,0
4997.674,337.29,0
4996.083,245.6709,0
5467.24,290.3032,0
5720.286,316.0588,0
5465.167,300.6704,0
5129.206,230.2205,0
5257.456,239.3159,0
6069.579,326.875,0
5134.979,267.3921,0
5385.952,192.9695,0
5689.925,337.0967,0
6120.907,257.4736,0
6207.667,399.7236,0
5829.525,324.8289,0
5773.121,317.053,0
5427.688,378.4272,0
5962.631,250.4475,0
5614.282,365.2197,0
5409.075,126.9331,0
5769.089,377.9558,0
5960.877,233.5547,0
5548.951,278.9536,0
5291.377,298.9236,0
5525.4,368.259,0
5254.2,449.6882,0
5318.548,346.5818,0
5061.063,258.2825,0
5397.469,382.1362,0
5889.528,392.9614,0
5628.161,290.3469,0
5804.021,398.7356,0
5874.813,356.9304,0
5715.049,274.8174,0
5010.912,322.5989,0
5676.449,225.7891,0
5653.57,342.3848,0
5850.493,425.7786,0
5512.408,320.8535,0
5356.353,307.7534,0
5687.917,383.7253,0
6168.125,344.1045,0
5753.273,348.4312,0
5913.005,309.0098,0
5827.618,301.8887,0
5447.442,401.9365,0
5885.616,351.5728,0
6052.626,304.6055,0
5831.672,377.1997,0
5353.571,370.7559,0
5353.285,295.1147,0
5939.332,284.8679,0
5352.898,266.5723,0
5818.884,297.3049,0
5125.343,231.2185,0
5993.064,403.8574,0
5912.271,306.1982,0
6036.45,331.4019,0
5710.315,214.0127,0
5707.641,335.6091,0
5365.584,286.1865,0
5921.056,373.7285,0
5460.773,266.6704,0
5491.244,320.7048,0
5755.155,408.241,0
5806.363,265.7629,0
6160.703,345.3237,0
5399.873,281.6343,0
5615.477,261.748,0
5844.715,346.728,0
5927.937,400.0884,0
6043.033,295.6677,0
5574.648,271.4917,0
5524.585,323.7515,0
5394.209,308.5002,0
5792.633,356.3838,0
5553.982,343.2727,0
5730.101,255.6528,0
5864.806,333.6399,0
5856.371,239.5066,0
5685.991,273.2292,0
5362.733,279.9099,0
5829.676,383.4346,0
5768.294,159.4001,0
5353.22,284.5437,0
5893.16,374.9456,0
5888.967,352.3018,0
5719.52,230.6304,0
5813.198,398.6016,0
5646.533,333.083,0
6025.045,406.7034,0
5876.347,320.4297,0
5740.234,373.2075,0
5170.771,328.4404,0
5857.704,375.7659,0
5758.336,297.1934,0
5532.807,233.7109,0
5538.345,361.7192,0
5598.677,268.6204,0
5688.764,412.093,0
5713.714,316.7346,0
5436.755,262.1172,0
5629.298,232.0503,0
5438.458,236.958,0
5254.014,244.6863,0
5903.716,473.541,0
6060.546,320.449,0
5937.844,384.7104,0
5989.694,275.7544,0
5683.591,355.7419,0
5987.99,473.4739,0
6084.938,281.469,0
5825.61,299.5056,0
5227.869,354.3311,0
5340.361,355.2876,0
5649.58,384.9795,0
5872.496,258.5652,0
5961.79,272.1763,0
5783.13,401.8843,0
5649.813,297.0586,0
5742.929,349.0168,0
6468.606,480.5591,0
5252.728,233.2539,0
5688.122,282.8225,0
5736.074,328.3938,0
5767.587,429.4844,0
5831.599,243.1997,0
5230.634,356.5105,0
5405.318,213.4912,0
5544.072,288.1694,0
5493.391,236.1384,0
5673.099,356.4778,0
5462.486,272.2156,0
5747.71,370.8643,0
5855.099,367.0327,0
5443.793,335.5266,0
5490.313,3933.0,
5543.632,268.4629,0
5260.23,382.521,0
5659.937,370.988,0
5727.604,280.4075,0
5067.65,374.0803,0
5583.461,263.2949,0
5457.93,238.3579,0
5491.023,360.9814,0
5788.936,361.9109,0
5807.322,314.9597,0
5719.729,369.8845,0
5765.4,399.3521,0
5675.235,311.957,0
5879.146,251.6152,0
5486.415,378.5227,0
5877.577,282.1355,0
5740.317,353.0247,0
5917.248,395.4546,0
5194.058,283.3301,0
5913.156,285.1497,0
5244.703,257.4639,0
5816.639,434.3879,0
5566.227,244.6287,0
5735.809,193.7371,0
5389.35,284.4287,0
5686.882,264.8291,0
5933.771,300.1362,0
5686.109,331.6721,0
5502.011,234.5173,0
5818.262,262.8044,0
5792.907,362.8706,0
5756.86,343.3025,0
5865.893,275.4456,0
5963.795,283.1404,0
5844.568,276.4109,0
5881.364,301.7012,0
5131.162,345.3708,0
5768.263,295.636,0
5753.637,352.4072,0
5386.107,228.7397,0
5992.573,385.0811,0
5537.212,396.5325,0
5932.416,203.7605,0
5951.891,255.1116,0
5830.652,394.751,0
5382.607,271.0815,0
5636.443,332.3279,0
5250.496,336.2935,0
5504.672,282.8525,0
5673.61,317.3152,0
5776.326,285.0781,0
5899.661,333.5427,0
5760.984,433.7368,0
5536.822,360.4622,0
5610.894,382.7708,0
5414.067,394.4995,0
5375.976,286.1062,0
5616.266,425.9873,0
5809.001,268.8699,0
6002.273,341.5295,0
5326.047,317.5798,0
5252.778,343.5671,0
5723.951,248.7288,0
5780.615,285.7075,0
5627.935,316.1833,0
6080.052,287.6995,0
5496.182,316.7161,0
5914.081,289.4128,0
5253.945,337.8491,0
5669.43,282.249,0
5921.184,404.2419,0
5699.175,277.2466,0
5672.029,337.4033,0
5595.034,259.6338,0
5799.866,264.7256,0
5335.396,250.4258,0
5410.374,250.6724,0
6259.976,340.2227,0
5262.186,168.3845,0
5820.835,376.0427,0
5509.089,216.8252,0
5596.353,232.8481,0
5508.715,311.6885,0
5935.974,314.8462,0
5850.433,330.718,0
5451.035,271.5808,0
6020.639,188.5725,0
5800.32,286.1853,0
5530.123,313.5151,0
5383.042,310.4893,0
5526.534,180.7773,0
6033.27,333.0925,0
6063.192,354.51,0
5719.334,382.8892,0
5454.908,340.7939,0
5904.779,353.6089,0
5658.304,342.0229,0
5954.558,318.4802,0
5996.248,407.333,0
5874.347,293.3875,0
5571.113,191.2925,0
5782.047,297.2214,0
5650.084,359.1836,0
5778.445,419.9602,0
5867.233,173.5251,0
5462.802,231.0684,0
5687.744,486.699,0
5924.806,334.6147,0
5893.587,303.4702,0
6041.972,300.8513,0
5628.912,258.3374,0
5979.46,412.3877,0
5729.927,314.4968,0
5266.787,234.863,0
5871.706,354.9167,0
5852.707,258.9565,0
5805.353,330.4673,0
5572.878,178.4424,0
5959.052,358.7686,0
5528.655,272.9045,0
5781.459,357.0684,0
5860.307,315.4763,0
5767.046,341.1653,0
5878.309,309.2151,0
5637.176,237.7959,0
5145.879,300.5627,0
5551.693,190.0623,0
5701.322,338.5066,0
5856.113,399.197,0
5753.016,366.8113,0
5871.11,229.0535,0
5705.867,292.1223,0
5831.742,302.0449,0
5636.043,390.9922,0
5927.993,305.6804,0
5876.027,342.5569,0
6069.631,407.6177,0
6099.085,337.1846,0
5683.588,391.0237,0
5529.346,315.5564,0
5923.804,375.667,0
6048.53,404.8833,0
6061.879,238.645,0
5845.635,330.2859,0
5444.3,322.6421,0
5921.779,301.6584,0
5514.503,329.8875,0
5257.367,327.7209,0
5863.227,345.7595,0
6043.471,327.0051,0
5764.303,357.0771,0
5024.975,151.3577,0
5812.649,363.855,0
5045.262,262.7549,0
5687.674,313.8267,0
5804.666,406.3,0
5614.912,330.3992,0
5455.047,303.3752,0
5945.798,348.2844,0
6042.354,299.5344,0
5715.502,232.4719,0
6038.897,304.231,0
5257.515,245.8103,0
5384.644,345.7751,0
5630.722,394.021,0
5864.757,275.7327,0
5587.647,213.9546,0
6417.046,220.7434,0
5518.625,290.5999,0
5792.282,358.2131,0
5765.038,315.905,0
5781.738,336.4526,0
5668.314,421.6816,0
5378.483,257.7151,0
5797.21,360.9441,0
5808.231,398.3972,0
5958.823,347.3855,0
5337.675,190.0872,0
5650.616,352.3611,0
5791.818,393.2856,0
5200.171,280.449,0
5592.597,402.625,0
5200.061,229.0398,0
5397.119,363.1953,0
5683.048,260.698,0
5598.046,311.5107,0
5907.15,334.5789,0
5975.632,362.7471,0
5810.422,237.332,0
5904.231,280.134,0
5885.108,432.0291,0
5690.915,235.6152,0
5822.046,250.1384,0
5842.551,374.2024,0
5414.071,192.5483,0
5694.255,476.4473,0
5687.778,238.3406,0
5346.905,302.0437,0
5960.81,383.2139,0
5357.545,278.1648,0
5501.703,174.5237,0
5962.828,355.3958,0
5354.263,284.1609,0
5780.616,341.0996,0
5893.616,301.1172,0
5262.146,225.7476,0
6026.677,407.8586,0
5254.594,332.8193,0
6041.141,300.8711,0
5437.021,310.2695,0
5498.008,293.1624,0
5753.53,334.512,0
5844.256,329.1646,0
5546.542,331.0276,0
5143.191,296.8328,0
5526.27,500.0918,0
5812.08,364.4453,0
5971.069,277.0208,0
5204.836,408.1262,0
5865.698,322.0259,0
5693.87,340.3877,0
5812.828,324.8601,0
5943.649,364.1597,0
5819.816,370.5049,0
5849.379,341.906,0
5908.57,289.3635,0
5532.426,300.592,0
5916.308,247.4673,0
5823.264,396.6313,0
5927.237,290.2693,0
5984.06,389.6223,0
5607.609,310.4036,0
6044.401,361.6846,0
5637.597,318.8215,0
5522.656,336.093,0
5826.101,324.8398,0
5624.008,344.8311,0
5750.185,379.6853,0
5845.666,325.3535,0
5296.113,200.0183,0
5429.287,322.457,0
4939.035,203.491,0
5911.512,388.6218,0
5484.953,262.9932,0
5955.571,334.7827,0
5638.954,436.592,0
6159.122,330.4575,0
5807.154,435.4917,0
6135.024,312.1494,0
5635.436,374.467,0
5737.034,285.7871,0
5842.495,248.9197,0
5758.945,406.8755,0
5589.607,353.0266,0
5547.564,288.2666,0
5169.545,307.5735,0
5803.387,297.3579,0
5809.848,407.1956,0
5337.817,364.4988,0
5807.579,321.927,0
5827.25,289.1479,0
5208.647,322.845,0
5628.327,355.6519,0
4902.77,255.8528,0
5665.731,201.8433,0
4989.402,199.9546,0
6269.897,505.9868,0
5317.379,267.6165,0
6220.789,325.1353,0
5916.713,332.4004,0
5884.925,360.2773,0
5978.581,430.7131,0
5912.984,306.5647,0
5567.377,328.6572,0
5854.456,243.9802,0
5846.487,288.3162,0
5533.814,337.2937,0
5810.682,187.7668,0
5842.488,222.759,0
5429.553,235.1931,0
5913.334,310.542,0
5639.374,373.8745,0
5372.271,405.4214,0
5618.593,330.9998,0
5545.317,349.0042,0
5322.664,247.22,0
5971.393,343.4836,0
5907.28,336.6843,0
5657.946,347.3264,0
5894.05,355.8757,0
5791.683,260.4963,0
5714.972,392.4146,0
6090.786,319.5291,0
5428.915,315.1399,0
5720.217,321.6611,0
5500.82,389.2527,0
5435.314,301.0081,0
5856.266,333.8171,0
5682.565,357.3455,0
5590.235,334.4509,0
5430.687,230.395,0
5264.009,340.4456,0
