Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Erisin
6404.778,377.252,0
5647.644,473.3096,0
5962.031,330.1943,0
6033.754,286.6814,0
5786.367,376.3843,0
6130.655,367.6077,0
6039.058,380.1333,0
5913.6,425.5886,0
6411.173,409.501,0
5664.14,462.0542,0
6097.918,466.9963,0
6198.236,377.7278,0
5633.862,330.4912,0
6317.946,325.5935,0
6281.997,436.6633,0
5935.563,419.6294,0
5911.298,400.9207,0
5743.558,437.7791,0
6213.376,324.1523,0
5695.718,316.7402,0
6001.013,347.0361,0
6017.312,441.5066,0
5693.841,417.3943,0
6317.608,285.4817,0
6125.914,491.8728,0
6165.84,424.3738,0
5724.024,259.1956,0
6355.55,307.2007,0
5813.867,290.2253,0
6172.512,341.3286,0
6132.863,331.6855,0
6161.103,359.5176,0
6321.755,318.887,0
6304.271,433.9985,0
6260.093,368.626,0
5952.637,292.8293,0
6187.98,330.1301,0
6074.223,392.7705,0
5998.336,350.531,0
6244.937,453.1035,0
5866.514,382.8606,0
6193.924,374.9368,0
6229.438,217.5308,0
6374.756,329.4753,0
6114.922,418.1624,0
6246.503,361.6946,0
6317.767,444.7825,0
6395.88,411.625,0
5798.37,468.103,0
6192.606,376.1807,0
5867.274,323.5896,0
6146.36,472.0186,0
6299.236,443.2688,0
6199.191,488.9226,0
6212.376,324.7573,0
6110.824,547.1174,0
6120.847,332.635,0
5949.606,416.1865,0
6275.648,430.0652,0
5867.298,395.0442,0
5754.557,370.2861,0
6331.5,453.3669,0
5953.113,363.1296,0
5990.444,427.3831,0
6036.113,360.6929,0
6060.667,322.1602,0
6017.469,411.3252,0
6490.531,364.0283,0
6149.528,393.1362,0
5883.992,399.9124,0
6231.896,380.9353,0
6052.925,374.2898,0
6155.387,323.1426,0
6284.976,371.6414,0
6184.298,227.709,0
6115.42,446.1965,0
6125.507,266.137,0
5722.79,413.532,0
6135.75,379.0696,0
5626.952,297.7898,0
6095.167,261.1423,0
6382.554,335.4817,0
6090.534,307.6108,0
6314.725,346.5818,0
6148.91,407.1833,0
5962.497,418.3164,0
6115.957,361.3254,0
6057.527,366.7959,0
6147.457,413.5986,0
5968.548,305.9199,0
6051.96,444.988,0
5942.146,286.0012,0
6089.015,332.4246,0
5833.238,357.3447,0
6249.98,336.3479,0
5854.514,300.8799,0
6072.372,402.8501,0
5887.039,399.1089,0
6092.624,349.3647,0
5747.479,358.3579,0
5876.548,299.9602,0
6093.206,493.4465,0
6225.163,371.3267,0
5845.629,434.4709,0
6100.6,350.8813,0
5830.231,525.5737,0
6193.881,331.0786,0
5995.089,380.4517,0
6345.024,405.8213,0
6051.006,340.0996,0
6041.723,459.3647,0
5967.643,295.3323,0
5739.564,406.6736,0
6181.614,421.0854,0
5613.39,339.6809,0
6304.229,378.946,0
6367.79,434.2009,0
6398.459,424.0076,0
6154.549,322.561,0
6406.975,335.8337,0
5930.582,269.5757,0
6361.927,451.3469,0
6166.137,379.2729,0
6389.052,402.0007,0
6024.92,375.2241,0
6194.67,513.0713,0
6351.183,431.2805,0
6132.557,416.5637,0
6289.728,397.6038,0
6300.459,313.2627,0
6213.494,297.0813,0
6107.594,400.7354,0
5894.818,234.2761,0
6137.544,353.7197,0
6106.709,367.2437,0
6175.03,328.3613,0
6136.912,423.2673,0
6206.226,367.2393,0
5992.645,346.416,0
5953.682,314.168,0
6063.28,321.1089,0
5779.208,355.4382,0
6063.749,406.1262,0
6114.716,475.1333,0
5944.619,433.1914,0
6314.551,277.1479,0
6131.491,413.3804,0
6309.133,512.0903,0
5790.606,492.6138,0
5886.123,290.4355,0
6024.881,291.5269,0
5643.762,519.2241,0
5929.84,350.7744,0
6182.921,424.4067,0
6016.194,279.9119,0
6479.28,437.6885,0
5867.568,389.0427,0
5875.954,318.3594,0
5867.063,304.886,0
5881.649,398.0544,0
5939.003,223.4006,0
6120.727,349.4229,0
5812.856,303.8115,0
5854.792,266.9573,0
6184.016,351.6055,0
5896.347,313.3596,0
6157.411,469.9363,0
5837.969,360.5183,0
6443.282,282.7422,0
5872.259,397.5386,0
5889.696,467.2395,0
6114.616,442.5476,0
5783.509,327.2869,0
5826.2,393.7087,0
6024.322,378.1042,0
6234.08,286.959,0
6434.188,302.2356,0
6258.373,473.1726,0
5878.569,365.7109,0
6152.545,394.1812,0
5801.288,353.6912,0
6018.703,345.7754,0
6212.249,383.3701,0
5993.62,402.5652,0
6234.813,403.2346,0
6045.647,281.543,0
5958.566,301.4565,0
6087.987,343.0486,0
6353.213,384.1335,0
5859.644,469.9561,0
5894.909,513.7795,0
5921.981,358.708,0
5903.32,318.0398,0
5932.909,364.0796,0
6358.103,343.6226,0
5934.535,286.0205,0
6160.734,233.4343,0
6115.643,390.2092,0
6319.168,416.251,0
5832.375,367.2498,0
5830.691,379.0417,0
5712.389,292.2886,0
6172.3,369.8755,0
5620.8,354.3269,0
6309.622,402.4473,0
6051.091,368.8074,0
5907.595,418.3213,0
6071.892,522.9473,0
6220.602,308.4241,0
5884.144,299.2485,0
6268.515,396.4016,0
6130.586,337.1353,0
5682.025,345.5264,0
6031.394,510.0884,0
6079.807,358.9294,0
5980.867,291.5293,0
6039.661,314.105,0
6081.221,443.605,0
6000.298,332.71,0
5817.046,356.9812,0
6190.37,452.4661,0
5783.558,358.8765,0
6070.486,347.9988,0
5815.188,304.373,0
5941.214,304.5098,0
5948.122,311.6628,0
6039.227,401.6523,0
6278.896,344.2063,0
6115.413,353.709,0
6026.042,312.0083,0
6097.3,364.2854,0
5816.411,388.8843,0
6084.785,455.635,0
5885.569,356.0054,0
5912.06,287.5684,0
6214.524,373.135,0
5980.043,276.186,0
6067.036,364.5525,0
5805.331,322.1943,0
5782.371,404.8469,0
6086.622,521.1355,0
5954.736,416.9944,0
5921.437,256.791,0
6177.372,416.9839,0
5915.412,326.6331,0
5865.847,396.8015,0
6179.136,382.457,0
6037.902,414.5435,0
5889.542,442.2458,0
6230.976,451.0898,0
6448.935,327.5876,0
6216.557,389.4543,0
5706.052,412.2217,0
6101.987,396.4299,0
6116.794,371.8682,0
6039.21,322.7461,0
6222.409,359.4451,0
5930.935,389.6667,0
5826.229,433.238,0
5853.002,311.5601,0
6073.698,476.6313,0
6086.879,493.2893,0
5617.45,417.8718,0
6263.219,351.6326,0
5893.756,425.7317,0
5691.97,364.1101,0
5834.967,306.4978,0
6034.341,321.5046,0
6164.98,526.9949,0
5918.699,299.2644,0
6283.941,501.4172,0
6103.858,397.269,0
6281.738,382.4983,0
5767.537,425.1938,0
6356.84,312.2935,0
6071.979,473.7534,0
6293.446,410.2119,0
6128.816,429.2368,0
6102.288,475.5977,0
6033.215,435.5581,0
6180.015,317.5042,0
5652.703,363.4763,0
6029.199,328.8423,0
5837.979,384.0774,0
5934.951,448.4585,0
6230.628,403.0559,0
5814.339,223.9219,0
6291.907,338.6609,0
6430.104,308.4185,0
6019.752,379.2087,0
5884.919,398.2405,0
5812.844,348.9346,0
6025.744,325.2795,0
5788.195,290.5261,0
6285.109,399.2505,0
6309.625,519.1602,0
6176.372,398.3555,0
6302.1,400.0112,0
6371.702,372.5007,0
6242.637,327.8369,0
6053.635,378.5527,0
6046.474,397.8074,0
6121.684,343.8782,0
5795.872,291.845,0
6212.235,416.8755,0
6014.467,465.873,0
6227.244,356.7502,0
6286.389,394.2593,0
5991.286,476.0134,0
5640.214,312.9453,0
6108.976,403.1355,0
5819.312,339.271,0
6149.793,391.2585,0
6398.259,246.5857,0
5765.982,311.0632,0
6142.923,441.2888,0
5909.288,248.5493,0
5975.648,375.823,0
6240.612,358.2822,0
6285.613,422.9995,0
5832.255,290.9182,0
6064.791,366.9927,0
6245.247,335.3054,0
6166.677,360.2744,0
5681.032,342.4636,0
6157.022,390.4622,0
5837.169,368.9541,0
6231.706,409.1094,0
6195.788,370.3909,0
5785.299,347.0613,0
5847.673,437.4321,0
6135.958,358.2344,0
6207.738,292.9741,0
6011.806,417.0737,0
5638.014,407.2107,0
6061.863,497.5667,0
6290.237,343.895,0
6047.993,216.1321,0
6039.598,323.408,0
5940.062,462.3381,0
5932.273,377.0054,0
6025.948,358.0024,0
5821.107,424.4656,0
6114.564,396.6636,0
5885.16,307.7334,0
6066.872,391.4727,0
5978.27,415.6472,0
6255.13,444.1902,0
6293.152,374.7654,0
6175.993,464.7957,0
6038.373,305.7449,0
6158.8,455.5398,0
6155.069,399.1045,0
6308.497,265.4338,0
6182.257,412.0015,0
6191.883,292.0288,0
6014.295,387.1045,0
6300.131,390.3428,0
5816.971,371.9961,0
5778.95,303.0544,0
6114.175,385.1135,0
6188.338,449.2214,0
6209.243,365.4648,0
6232.686,499.1128,0
6010.029,444.3928,0
6182.058,331.3792,0
5784.902,329.6855,0
6014.375,409.3235,0
5972.76,319.8416,0
5948.164,421.5288,0
5792.493,437.0764,0
6370.13,353.8601,0
6033.119,242.7625,0
6082.542,472.0208,0
6287.676,384.4141,0
6055.646,367.8042,0
5974.496,378.9993,0
5917.188,370.55,0
5890.326,3721.0,
5679.379,411.8318,0
5957.792,308.4751,0
6059.43,406.3032,0
6401.2,405.0112,0
5786.498,329.6042,0
5928.13,544.0461,0
6227.005,389.1094,0
6055.088,339.3733,0
6147.149,397.0396,0
6282.252,237.8274,0
5697.114,436.2031,0
5668.978,399.845,0
5780.569,416.7456,0
5970.579,499.054,0
5745.897,282.4004,0
6012.515,304.1689,0
5600.198,363.8022,0
6034.104,489.2361,0
6003.608,300.9058,0
6040.54,494.1531,0
6166.679,359.1357,0
6032.301,411.9309,0
6266.315,331.2939,0
5802.319,364.4741,0
6106.022,182.9866,0
6203.796,408.1553,0
5743.495,271.9587,0
6252.421,320.6741,0
6205.789,421.0398,0
6261.991,364.0271,0
6231.411,323.7168,0
5762.409,396.7686,0
6145.229,402.0713,0
6005.972,310.0764,0
6026.569,312.7656,0
6256.803,410.1379,0
6366.698,463.9719,0
6162.655,373.436,0
6007.411,398.2595,0
6179.722,330.427,0
6042.457,374.7163,0
5784.632,343.1169,0
5880.421,413.4243,0
5994.896,440.2891,0
6149.322,456.0959,0
5716.311,350.2686,0
5689.556,270.2898,0
6026.153,426.9324,0
5830.873,369.1541,0
5702.841,365.3884,0
6175.021,418.1582,0
6487.906,354.4507,0
5807.949,366.1724,0
6234.938,349.4944,0
6458.043,469.8667,0
6140.847,398.2249,0
5998.081,351.8311,0
5812.788,365.978,0
5568.411,427.1116,0
5845.438,301.5422,0
5967.536,460.9265,0
6053.451,384.7102,0
6012.308,433.9167,0
6212.815,342.7483,0
5877.857,314.3726,0
5967.034,403.6604,0
6182.686,328.0171,0
5932.741,413.3301,0
5786.421,268.6868,0
6005.864,526.385,0
6198.664,445.7654,0
5920.66,351.9741,0
5933.036,436.6084,0
6182.163,391.4006,0
5876.205,316.6409,0
5921.387,535.8494,0
6194.465,417.9824,0
6293.142,412.2734,0
5844.26,286.0857,0
5975.416,386.8379,0
6073.963,427.0161,0
5985.344,406.9277,0
5602.15,312.3201,0
6126.907,334.2971,0
5928.973,417.5752,0
5670.389,318.2654,0
6180.614,371.0522,0
5900.668,346.6484,0
5972.505,363.365,0
6042.972,425.78,0
5873.426,9263.0,
6310.288,287.5542,0
6375.866,334.7769,0
5806.246,429.5774,0
6115.313,502.7854,0
6062.207,349.3557,0
6357.055,357.5828,0
5984.891,505.1316,0
6508.752,230.5071,0
5936.462,350.8423,0
6073.103,369.2654,0
5780.92,336.1499,0
6109.421,400.3796,0
6066.924,372.894,0
6181.378,1504.0,
