Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,MyaareCO1,
810,4787,363,7195,0,
729,6456,339,7551,0,
793,3889,374,1701,0,
763,9769,398,0872,0,
826,6532,367,7217,0,
785,7279,362,351,0,
745,4446,355,1675,0,
757,4714,334,7708,0,
819,4532,336,5802,0,
867,7546,404,4041,0,
795,3073,361,1801,0,
767,7544,348,9638,0,
787,9769,343,2218,0,
847,795,340,261,0,
799,0591,363,7648,0,
804,049,350,8151,0,
787,9898,350,7862,0,
835,6818,338,4413,0,
785,52,398,4722,0,
777,7045,421,3191,0,
776,3351,367,07,0,
819,1885,370,0222,0,
805,6191,350,9066,0,
770,7116,315,6038,0,
808,1262,371,3491,0,
869,5323,348,619,0,
804,7487,368,4435,0,
817,7738,345,3263,0,
754,7092,413,7518,0,
801,1234,345,4784,0,
829,0926,341,4104,0,
760,7837,437,2476,0,
810,3314,347,0642,0,
855,8114,350,0772,0,
839,5418,349,5814,0,
749,9091,300,7928,0,
879,5975,376,1762,0,
762,937,386,1583,0,
811,1683,356,3384,0,
771,6409,363,466,0,
808,3108,384,0856,0,
777,9847,335,6961,0,
819,6352,334,6169,0,
792,4954,322,9083,0,
837,4119,374,1638,0,
799,1105,268,9402,0,
819,9389,378,1413,0,
777,4246,388,7478,0,
792,9213,371,5938,0,
792,3791,425,5385,0,
725,6853,426,3307,0,
848,8749,376,3088,0,
783,8571,418,4682,0,
799,9272,328,3795,0,
785,8253,345,3284,0,
843,0883,368,8049,0,
778,3437,326,5622,0,
786,9785,433,6711,0,
777,9247,350,8505,0,
792,5927,310,271,0,
881,2429,372,0538,0,
836,7361,367,1622,0,
861,07,343,2402,0,
789,8992,422,1501,0,
818,9958,303,7378,0,
853,6735,327,2503,0,
805,209,350,6744,0,
771,3738,320,8526,0,
777,4321,353,9748,0,
783,0546,399,0511,0,
823,1486,347,0374,0,
755,3521,380,3068,0,
808,2827,395,7665,0,
789,1911,380,0187,0,
776,9409,414,7854,0,
755,3514,362,6382,0,
736,8754,362,252,0,
804,424,315,0345,0,
796,8841,376,1818,0,
825,7166,312,6091,0,
894,0117,315,9571,0,
845,5741,276,9967,0,
828,1428,373,4268,0,
818,9603,372,2185,0,
849,8539,347,4503,0,
839,5745,340,4921,0,
812,1785,405,1459,0,
812,5437,365,9082,0,
809,9292,424,456,0,
851,3246,336,3056,0,
769,7285,360,6971,0,
815,3376,367,2513,0,
798,7301,381,1555,0,
834,6677,414,7943,0,
758,8704,361,962,0,
805,6533,404,4265,0,
852,615,340,9523,0,
798,6801,363,5901,0,
868,2661,330,1003,0,
823,3394,350,1162,0,
778,3948,425,6073,0,
824,6981,412,2412,0,
756,4159,410,004,0,
725,413,386,9765,0,
827,3729,348,0038,0,
748,894,408,3998,0,
824,1407,415,1076,0,
852,632,356,5609,0,
843,4932,423,9128,0,
764,1534,332,1335,0,
783,6998,354,0606,0,
831,9487,362,1882,0,
744,2018,375,9437,0,
839,2055,377,5419,0,
867,7001,326,6521,0,
854,7234,329,838,0,
800,9734,380,6262,0,
768,8445,431,834,0,
861,2995,312,5893,0,
797,488,378,5298,0,
748,1627,328,9507,0,
841,4129,333,4533,0,
758,8636,352,791,0,
749,6896,363,4188,0,
771,9449,330,8151,0,
813,246,257,2618,0,
759,2906,424,4273,0,
856,7394,357,3193,0,
746,9293,354,1819,0,
805,5266,320,5435,0,
788,9724,396,3269,0,
901,2454,343,9908,0,
837,957,407,2861,0,
812,3705,325,3435,0,
832,1472,352,1332,0,
817,3223,358,7415,0,
772,3392,400,9518,0,
869,3282,323,5943,0,
861,9576,416,7949,0,
809,0665,334,9626,0,
809,511,338,5176,0,
766,5382,399,1865,0,
813,2642,395,1439,0,
852,1528,317,7593,0,
815,4935,353,0346,0,
895,3995,310,1785,0,
817,1913,355,818,0,
750,1996,413,1941,0,
823,1072,406,9303,0,
848,6294,369,2613,0,
785,4159,395,3122,0,
783,384,390,1091,0,
764,9142,421,5479,0,
897,668,376,7333,0,
856,7271,351,974,0,
748,8832,418,4132,0,
775,5173,344,5395,0,
824,609,367,9459,0,
831,1223,348,7364,0,
778,3876,340,6833,0,
848,8195,298,7594,0,
747,1107,345,2656,0,
783,1757,354,9245,0,
775,4041,377,656,0,
816,8716,358,3729,0,
820,2759,334,9785,0,
815,9858,359,5187,0,
831,7861,357,2729,0,
794,259,417,7589,0,
835,0172,325,8224,0,
804,1595,403,1867,0,
836,2357,366,5437,0,
784,5723,351,8327,0,
753,8747,295,5274,0,
728,4033,352,8776,0,
848,6222,294,9729,0,
841,5441,428,1446,0,
