Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7676.639,265.0679,0
8006.581,245.637,0
7420.178,194.9651,0
7851.893,293.1731,0
7649.688,212.1628,0
6605.298,188.6436,0
7111.583,306.2451,0
7898.324,161.0073,0
7095.244,385.9226,0
6428.374,235.3169,0
7774.152,252.543,0
6859.822,199.5105,0
8335.506,282.7681,0
6608.273,235.7383,0
7663.628,185.1379,0
7485.158,369.2136,0
6659.331,397.3289,0
7424.856,255.3884,0
7694.737,366.1118,0
7459.579,259.3828,0
6524.553,177.3516,0
6213.372,244.5967,0
7039.156,219.0322,0
6545.378,206.1143,0
6688.614,63.51245,0
6613.098,189.9331,0
7756.57,184.3713,0
6611.583,148.4331,0
7570.556,397.252,0
6929.031,229.7715,0
7789.817,259.9116,0
7941.626,142.5022,0
8167.909,252.5845,0
7933.784,333.7085,0
6385.304,132.2546,0
7838.409,211.616,0
6420.71,224.7915,0
6716.647,211.5598,0
8086.051,319.9722,0
6567.566,276.1836,0
8110.3,380.1292,0
7890.688,392.8486,0
6576.117,235.5413,0
6733.689,155.1028,0
6372.842,290.8481,0
6993.834,288.7344,0
7831.494,144.6501,0
8083.832,259.3247,0
6577.271,182.5303,0
6560.22,142.6345,0
8167.805,260.4714,0
6382.047,304.3855,0
7050.693,222.761,0
7725.053,245.6587,0
7385.897,134.6296,0
8238.872,331.7603,0
7074.755,325.2446,0
7968.917,337.929,0
6599.423,113.6384,0
7136.744,159.2124,0
7657.311,310.2964,0
7578.004,269.8052,0
6612.733,195.5027,0
6552.452,211.3875,0
7361.726,248.8267,0
6394.63,237.8391,0
6555.986,170.4031,0
8196.238,149.0698,0
7809.918,144.7358,0
7602.881,163.8569,0
7704.904,271.3882,0
7287.805,181.2444,0
7676.064,360.3701,0
6583.933,181.7605,0
6483.834,175.1409,0
7430.826,289.6357,0
7947.295,327.3462,0
7927.579,280.2361,0
7777.142,226.7622,0
7700.771,184.0918,0
7753.517,321.4597,0
7441.417,402.8916,0
6467.549,250.0356,0
7058.169,193.2756,0
7703.451,187.47,0
6626.222,309.4426,0
7849.296,335.6555,0
7127.576,236.5522,0
7908.02,303.5034,0
6303.189,129.3059,0
