Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7600.907,247.3955,0
7493.156,219.6375,0
7427.013,333.8591,0
7389.606,212.5913,0
7333.089,219.4294,0
7505.051,311.9634,0
7727.957,269.4919,0
7884.666,120.9565,0
7712.674,209.1963,0
7445.063,167.0059,0
7587.357,268.3406,0
7655.293,174.8733,0
7571.645,334.5625,0
7595.289,177.4678,0
7467.037,177.9805,0
7635.546,248.1685,0
7512.007,225.6343,0
7741.547,181.3286,0
7467.168,266.9683,0
7585.018,278.3723,0
7490.377,241.2117,0
7493.733,285.8938,0
7474.279,235.7847,0
7537.015,306.9595,0
7615.529,247.7913,0
7450.835,179.2966,0
7829.802,209.6128,0
7542.882,234.7759,0
7774.446,108.29,0
7756.256,203.1855,0
7542.852,183.4705,0
7411.704,216.4128,0
7650.403,261.1855,0
7672.44,267.6875,0
7242.046,221.8401,0
7713.026,200.6416,0
7531.487,283.2842,0
7599.577,282.9336,0
7627.187,253.4077,0
7653.054,182.3669,0
7894.041,313.7607,0
7514.121,320.9497,0
7971.166,159.0652,0
7415.183,271.5176,0
7478.403,268.4434,0
7640.398,223.073,0
7528.664,136.0042,0
7481.194,301.459,0
7956.85,209.6685,0
7764.684,142.4539,0
7709.646,256.7366,0
7585.666,157.7024,0
7624.824,273.4531,0
7452.425,132.083,0
7891.207,184.2759,0
7631.911,263.428,0
7371.274,165.0085,0
7958.39,244.4204,0
7633.837,211.6926,0
7526.074,169.071,0
7558.149,239.7205,0
7690.547,246.1091,0
7391.652,322.2124,0
7281.905,417.9307,0
7523.99,196.7104,0
7450.621,190.0181,0
7583.366,317.0244,0
7573.513,252.7134,0
7431.557,320.1348,0
7364.463,55.71826,0
7471.581,189.4314,0
7351.421,337.3301,0
7407.919,227.0266,0
7672.258,286.668,0
7425.182,331.7107,0
7419.35,213.9299,0
7385.94,123.2385,0
7604.411,241.042,0
7275.584,253.8389,0
7571.149,288.9424,0
7652.962,258.5417,0
7617.543,299.9487,0
7657.804,281.3318,0
7373.666,266.0364,0
7646.435,175.8721,0
7482.973,211.2959,0
7376.963,240.866,0
7659.087,221.5627,0
7969.675,68.50586,0
7299.435,188.2827,0
7602.482,317.552,0
7543.493,212.196,0
7609.14,339.9492,0
7560.661,193.2905,0
7514.618,303.1426,0
7688.612,188.8579,0
7561.906,255.8816,0
7621.027,304.6829,0
7692.995,229.7439,0
7719.445,319.4653,0
7707.732,196.9656,0
7593.182,298.3379,0
7475.946,345.3704,0
7389.173,319.7585,0
7870.96,231.5149,0
7515.754,187.3113,0
7594.249,81.11621,0
7674.859,229.6165,0
7516.553,206.0388,0
7444.856,153.2246,0
7689.287,258.1238,0
7527.834,272.0337,0
7645.151,228.8872,0
7710.07,223.4194,0
7846.073,226.5005,0
7914.19,204.3259,0
7537.816,217.3049,0
7784.964,147.8623,0
7348.792,287.0281,0
7494.233,348.7725,0
7803.69,243.9558,0
7392.207,227.2097,0
7858.714,214.6641,0
7705.258,111.5798,0
7689.644,235.5369,0
7396.345,269.8594,0
7642.563,237.2388,0
7651.504,322.1624,0
7762.37,157.4827,0
7420.505,210.5859,0
7630.301,205.4763,0
7892.905,169.2808,0
7685.763,235.2578,0
7779.556,231.4604,0
7749.87,218.0461,0
7450.581,294.6018,0
7773.734,272.3618,0
7754.224,123.1912,0
7687.498,289.6665,0
7343.808,286.3005,0
7770.612,245.1125,0
7650.957,213.4377,0
7843.007,256.4673,0
7662.51,188.9944,0
7368.839,265.4683,0
7403.249,203.1519,0
7791.516,267.2983,0
7416.833,322.8691,0
7731.415,78.7749,0
7481.503,227.7368,0
7951.492,244.1553,0
7881.038,197.3269,0
7316.452,221.5186,0
7428.334,247.3123,0
7475.439,402.6243,0
7518.093,220.0032,0
7636.426,246.4402,0
7479.882,237.249,0
7711.334,240.4434,0
7284.084,274.3125,0
7506.007,270.4626,0
7577.663,324.5134,0
7707.935,231.5623,0
7466.258,282.9009,0
7793.087,233.4263,0
7550.094,284.1797,0
8009.73,174.1975,0
7396.583,185.6987,0
7352.841,276.8645,0
7744.006,117.4607,0
7732.197,181.0256,0
7521.79,261.1221,0
7739.244,139.6892,0
7672.233,252.4353,0
7549.332,185.2668,0
7711.897,140.5972,0
7309.727,265.8196,0
7441.554,315.157,0
7493.759,235.8147,0
7499.667,226.5151,0
7401.179,190.8252,0
7393.233,258.8904,0
7858.769,98.02466,0
7729.078,263.823,0
7590.323,215.1426,0
7326.724,236.7432,0
7497.778,224.323,0
7644.379,296.0532,0
7864.852,286.4192,0
7688.511,236.884,0
7552.87,166.0686,0
7126.565,318.8225,0
7348.336,270.6257,0
7676.246,317.7119,0
7470.765,384.7144,0
7620.271,120.7437,0
7443.991,294.0459,0
7783.724,233.5806,0
7546.053,310.1677,0
7518.517,218.3137,0
7421.121,212.676,0
7341.265,227.1772,0
7648.453,180.24,0
7502.663,153.8647,0
7454.176,279.9905,0
7628.557,245.4324,0
7876.479,272.8296,0
7753.884,186.6475,0
7349.439,302.835,0
7604.364,193.6533,0
7721.489,308.3762,0
7384.687,270.01,0
7593.019,259.7183,0
7580.103,277.1946,0
7565.616,156.4519,0
7646.968,249.3618,0
7716.968,176.4148,0
7636.083,401.6382,0
7703.271,294.0408,0
7786.188,199.2495,0
7453.241,253.2881,0
7617.928,257.4978,0
7897.304,230.0452,0
7650.958,168.3259,0
7552.84,108.8179,0
7746.341,184.9541,0
7498.874,229.052,0
7340.556,320.2319,0
7598.341,286.6436,0
7719.987,201.8745,0
7685.746,263.1951,0
7532.143,277.8252,0
7381.98,272.8003,0
7464.086,319.0701,0
7612.036,181.4321,0
7710.463,250.2249,0
7588.518,235.3621,0
7306.157,239.6072,0
7592.317,203.28,0
7687.422,244.791,0
7567.938,391.2161,0
7988.255,267.7803,0
7422.832,200.2644,0
7626.046,281.5588,0
7548.307,320.1458,0
7745.671,203.0647,0
7322.049,210.1035,0
7467.857,202.3315,0
7589.603,188.0581,0
7732.459,96.19995,0
7345.12,355.0759,0
7601.452,234.1118,0
7596.701,266.3882,0
7446.153,191.0625,0
7799.964,324.459,0
7606.06,172.2461,0
7789.365,198.3367,0
7694.344,248.6719,0
7719.537,432.8872,0
7506.244,283.7864,0
7461.198,160.6011,0
7732.673,184.2698,0
7577.812,196.0852,0
7662.752,176.4082,0
7480.842,84.90845,0
7659.84,278.2505,0
7513.794,304.6982,0
7339.604,347.2114,0
7525.921,193.9463,0
7343.214,221.6492,0
7557.482,255.7056,0
7368.839,332.2322,0
7809.492,295.6077,0
7420.287,301.8564,0
7400.365,248.4297,0
7655.367,282.6335,0
7540.966,37.55103,0
7566.152,340.3198,0
7777.345,225.3237,0
7667.416,260.5811,0
7494.5,194.5845,0
7543.41,326.4329,0
7542.13,166.1169,0
7887.755,237.406,0
7373.953,165.6221,0
7264.536,386.2263,0
7697.325,228.3845,0
7574.881,291.7947,0
7644.446,191.6252,0
7570.011,221.5415,0
7569.158,149.0828,0
7692.406,285.9507,0
7553.968,291.3218,0
7424.668,128.9851,0
7652.261,317.592,0
7648.169,267.4187,0
7684.238,317.6846,0
7692.856,292.9036,0
7523.655,177.0347,0
7740.81,332.7695,0
7374.832,197.6707,0
7631.046,243.0081,0
7739.967,238.5222,0
7586.478,230.9846,0
7571.492,201.4092,0
7552.351,183.1611,0
7613.505,237.2756,0
7582.514,214.8289,0
7655.944,145.3989,0
7627.279,259.4893,0
7571.289,211.1677,0
7731.799,209.2649,0
7236.268,211.0713,0
7815.538,180.7358,0
7457.667,147.1572,0
7776.554,248.4399,0
7683.678,183.5232,0
7655.86,174.3284,0
7273.591,330.8745,0
7700.331,109.7942,0
7842.635,212.9993,0
7562.146,218.1208,0
8164.941,200.2485,0
7229.659,208.2661,0
7577.794,182.7471,0
7425.515,177.051,0
7436.239,250.4512,0
7884.109,169.6985,0
7747.003,200.6086,0
7595.921,295.8564,0
7764.715,226.8271,0
7479.384,201.5557,0
7654.984,213.9749,0
7579.016,160.9834,0
7436.911,223.9199,0
7475.337,269.5146,0
7974.298,275.9714,0
7833.277,134.053,0
7828.702,218.8306,0
7570.735,254.2783,0
7693.255,268.6768,0
7774.126,323.5513,0
7747.972,193.5706,0
7757.425,174.8794,0
7775.037,225.1609,0
7807.816,221.9177,0
7369.281,197.2141,0
7211.183,316.179,0
7596.511,258.0898,0
7334.175,279.4951,0
7314.701,183.1501,0
7562.114,177.3093,0
7520.258,272.3013,0
7536.372,289.8105,0
7299.846,143.8098,0
7346.25,322.6384,0
7578.837,363.6287,0
7875.409,105.2932,0
7669.814,282.1101,0
7573.439,319.0105,0
7382.007,251.8506,0
7785.272,194.4399,0
7645.93,338.4685,0
7673.839,252.783,0
7376.324,232.6516,0
7592.345,224.0562,0
7372.71,287.7041,0
7753.5,255.2974,0
7334.105,210.5562,0
7771.752,273.7861,0
7863.878,122.156,0
7532.269,118.8645,0
7537.741,215.22,0
7515.719,285.6885,0
7773.977,170.8745,0
7650.482,225.4805,0
7603.863,328.2258,0
7219.944,352.1509,0
7459.439,300.8113,0
7300.583,227.03,0
7694.138,144.1528,0
7608.784,112.9026,0
7633.271,218.6804,0
7557.471,254.9875,0
7492.354,176.1104,0
7525.09,246.9133,0
7459.037,173.7175,0
7730.477,270.2434,0
7404.557,245.8127,0
7287.668,322.7537,0
7476.312,226.489,0
7537.305,396.3767,0
7303.652,305.3123,0
7534.526,256.3206,0
7735.542,246.4937,0
7549.297,388.835,0
7739.13,285.5044,0
7376.83,356.373,0
7799.963,324.5164,0
7304.968,352.604,0
7731.472,283.4343,0
7781.453,208.834,0
7592.248,234.2566,0
7735.625,207.9968,0
7447.099,439.7336,0
7692.031,207.8127,0
7516.957,296.4556,0
7786.376,172.916,0
7653.851,118.9424,0
7602.943,364.6211,0
7455.689,209.2944,0
7511.259,331.8811,0
7803.219,214.3521,0
