Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7838.918,46.38574,0
7730.557,104.6235,0
7791.689,307.2424,0
7875.74,160.9194,0
7580.575,236.9797,0
7502.996,235.9958,0
7835.958,100.2483,0
7481.248,219.4453,0
7494.187,358.2798,0
7931.897,73.29468,0
7888.032,150.3838,0
7410.991,164.9077,0
7565.733,222.1423,0
7299.446,234.2527,0
7546.601,220.4321,0
7649.737,237.9609,0
7050.768,257.0239,0
7603.073,383.1899,0
7528.486,243.0242,0
7701.485,320.5276,0
7527.027,201.4314,0
7654.412,349.3943,0
7673.415,296.5527,0
7374.451,311.1453,0
7709.145,193.7878,0
7781.042,298.7419,0
7623.095,197.7034,0
7384.318,170.5518,0
7456.338,294.248,0
7244.604,243.937,0
7531.19,230.2324,0
7709.636,127.7949,0
7431.995,214.3801,0
7647.838,179.8589,0
7600.847,292.249,0
7633.223,281.5168,0
7526.075,313.6355,0
7386.521,141.0349,0
7713.08,270.313,0
7190.084,185.052,0
7902.273,247.8167,0
7597.416,353.6353,0
7791.249,170.6763,0
7825.631,257.8584,0
7804.108,202.6995,0
7627.042,314.5605,0
7532.497,272.8157,0
7642.729,147.467,0
7650.223,244.0195,0
7561.501,262.176,0
7662.983,280.6929,0
7266.117,240.7173,0
7653.323,216.2776,0
7622.172,322.5317,0
7631.888,395.1536,0
7522.918,196.5505,0
7647.208,217.5603,0
7563.815,164.0261,0
7273.735,216.7358,0
7801.468,211.3652,0
7467.734,266.8879,0
7478.483,158.541,0
7470.152,221.9053,0
7746.038,287.8171,0
8139.144,347.0444,0
7402.679,286.2339,0
7488.946,192.9478,0
7766.509,197.4011,0
7938.973,137.3608,0
7618.945,221.4949,0
7341.557,231.7971,0
7566.368,382.3123,0
7724.407,352.6028,0
7188.677,263.6155,0
7585.687,310.5156,0
7853.912,251.1182,0
7788.664,201.25,0
7509.866,227.0659,0
7532.532,232.2322,0
7662.941,353.1946,0
7534.922,394.2275,0
7653.694,264.0107,0
7577.578,304.3191,0
7495.73,252.7473,0
7682.954,284.7358,0
7518.28,159.1245,0
7508.927,193.8696,0
7895.499,126.75,0
7696.272,271.8521,0
7513.766,184.9365,0
7822.532,263.0317,0
7364.313,262.4519,0
7797.409,221.9392,0
7605.614,233.1155,0
7559.983,231.5693,0
7512.98,251.6565,0
7251.563,175.5835,0
7491.51,55.29834,0
7251.194,136.1204,0
7431.318,272.5149,0
7437.139,251.0,
7526.461,261.3635,0
7805.419,197.033,0
7520.278,348.8564,0
7837.626,136.3933,0
7509.425,263.1875,0
7520.956,167.3677,0
7693.171,265.9316,0
7526.257,416.7793,0
7363.55,158.7419,0
7651.55,289.7861,0
7644.771,287.5596,0
7622.622,274.4924,0
7591.077,82.18359,0
7692.407,201.0923,0
7501.647,171.3403,0
7797.015,129.7375,0
7332.938,245.1797,0
7653.863,284.1621,0
7732.084,351.9368,0
7340.182,231.3301,0
7650.044,110.9558,0
7826.772,185.1611,0
7485.556,331.5273,0
7613.39,203.9092,0
7564.085,237.9333,0
7791.535,259.7258,0
7746.136,250.1509,0
7727.148,205.2363,0
7549.98,274.4148,0
7784.996,171.3455,0
7433.053,401.2688,0
7747.09,202.3818,0
7708.55,243.7236,0
7692.532,237.7612,0
7578.061,303.2468,0
7829.572,253.7629,0
7417.393,346.6064,0
7612.509,309.9673,0
7522.643,379.9121,0
7848.773,153.3027,0
8019.327,109.6914,0
7828.005,89.7644,0
7436.196,255.0149,0
7746.873,276.2393,0
7578.615,300.0659,0
6950.028,119.0337,0
7254.267,247.145,0
7501.488,126.8936,0
7340.194,361.0437,0
7363.99,166.0178,0
7594.455,147.8938,0
7702.275,335.4888,0
7559.041,154.1941,0
7599.641,126.2332,0
7702.988,256.1956,0
7714.034,283.2397,0
7375.733,318.5784,0
7554.766,397.4084,0
7606.827,127.9912,0
7347.993,141.6577,0
7730.172,225.22,0
7363.633,269.5212,0
8022.707,211.3989,0
8086.897,153.269,0
7443.417,238.6582,0
7932.325,225.5642,0
7454.078,347.9575,0
7678.008,257.76,0
7238.901,225.6936,0
7422.624,273.3721,0
7443.287,177.8586,0
7459.544,345.5449,0
7516.402,283.3347,0
7675.431,155.0403,0
7593.776,236.9368,0
7818.121,231.2539,0
7447.152,281.761,0
7788.174,245.5786,0
7858.139,368.9587,0
7614.333,267.5483,0
7299.037,218.7976,0
7269.904,320.9521,0
7490.33,253.9504,0
7869.226,313.6721,0
7481.789,105.6292,0
7661.987,217.6013,0
