Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7788.473,274.1191,0
7876.136,228.6826,0
7725.904,283.8276,0
7456.886,188.2085,0
7699.835,265.1323,0
7897.551,210.322,0
7656.079,298.4282,0
7373.102,381.7905,0
7447.085,350.0808,0
7565.757,274.4465,0
7842.211,343.5249,0
7635.116,304.3479,0
7680.357,161.8748,0
7450.98,252.5459,0
8083.506,205.9465,0
7653.428,228.7627,0
7731.268,343.2822,0
8122.745,242.6423,0
7630.038,81.5957,0
7515.103,235.2837,0
7381.105,241.7688,0
7738.306,212.7029,0
7555.064,237.6765,0
7695.256,294.5701,0
7451.824,294.106,0
8006.69,211.5703,0
7777.551,232.6182,0
7560.297,202.606,0
7550.977,292.1001,0
7514.134,348.9045,0
7572.462,232.2158,0
7832.521,285.6323,0
7427.546,229.4949,0
7635.365,285.5786,0
7817.711,195.6084,0
7632.573,246.3796,0
7785.094,226.6958,0
7795.926,360.1877,0
7757.434,279.4412,0
7701.982,310.9539,0
7807.075,141.6941,0
8054.399,306.4739,0
7520.366,226.5801,0
7988.427,223.7786,0
7690.558,300.3372,0
7573.984,286.9216,0
7885.15,211.9871,0
7608.888,288.0801,0
7640.622,142.939,0
7811.393,314.0369,0
7657.657,145.3882,0
7978.801,236.3281,0
7817.564,316.262,0
7260.72,351.7136,0
7604.651,177.2554,0
7479.539,240.5642,0
7507.04,211.4011,0
7735.859,171.6958,0
7877.855,251.4883,0
7868.252,198.8047,0
7131.961,330.5728,0
7647.296,262.2722,0
7771.372,141.8867,0
7705.206,213.8564,0
7379.803,147.4216,0
7512.028,308.627,0
7859.838,168.4067,0
7523.438,143.6768,0
7976.748,199.1519,0
8050.697,80.20972,0
7550.063,396.6743,0
7661.081,236.7898,0
7847.043,232.2725,0
7776.961,303.7539,0
7801.899,306.2839,0
7265.036,250.4524,0
7510.666,305.9153,0
7978.446,242.79,0
7449.169,315.2595,0
7443.345,381.5186,0
7793.759,188.2156,0
7371.38,259.9451,0
7331.475,261.0977,0
7944.853,312.5723,0
7710.737,259.6887,0
7967.514,159.6631,0
8100.216,154.1743,0
7352.634,226.4824,0
7846.858,327.4651,0
7901.073,216.0652,0
7426.525,214.1819,0
7966.324,223.6575,0
8091.397,269.3184,0
7542.162,272.2795,0
7361.621,209.856,0
7324.932,379.4761,0
7331.378,209.8176,0
7557.269,205.1965,0
7961.892,181.1707,0
7601.681,155.7051,0
7677.249,225.5642,0
7442.255,281.3206,0
7566.047,259.2209,0
7527.505,257.1218,0
7625.451,322.5515,0
8048.489,138.1399,0
7574.134,103.7717,0
7664.372,168.3713,0
7527.258,125.2849,0
7320.816,273.8418,0
7459.347,268.4592,0
8070.495,215.5347,0
7451.743,274.6997,0
7610.882,210.4846,0
7775.126,308.9773,0
7666.519,258.3782,0
7688.879,289.3528,0
7584.155,152.9399,0
7764.439,227.0974,0
7555.993,160.7305,0
7775.917,203.9377,0
7797.264,242.5623,0
7895.894,188.3872,0
7827.667,177.9211,0
7714.044,214.9409,0
7597.815,184.3906,0
7462.372,267.8818,0
7901.002,220.0393,0
7537.617,260.3428,0
7726.315,85.98877,0
7476.578,187.9587,0
7386.403,260.1184,0
7918.517,158.9551,0
7424.139,279.0552,0
7774.401,180.1316,0
7657.627,216.3445,0
7689.126,74.72217,0
7604.014,378.8657,0
8172.656,199.4783,0
7737.946,329.0203,0
7430.361,346.4475,0
7675.657,197.126,0
7713.976,196.001,0
7468.778,226.6453,0
7344.742,299.8074,0
7638.769,303.4307,0
7537.268,243.252,0
7683.543,222.7534,0
7510.12,262.9026,0
7711.508,232.8997,0
7714.073,237.4341,0
7454.1,236.7983,0
7458.776,217.7043,0
7622.006,232.1709,0
7708.993,221.1025,0
7496.081,117.4463,0
7545.022,315.7546,0
7882.635,285.4199,0
7459.366,240.6111,0
7702.656,233.575,0
8089.197,343.4084,0
7723.297,133.3982,0
7503.25,261.8496,0
7537.168,203.9424,0
7836.925,116.7808,0
7557.214,238.9319,0
7741.938,308.9607,0
7803.451,278.5735,0
7727.558,311.0447,0
7282.111,204.7778,0
7749.445,341.0305,0
7637.799,221.9309,0
7909.077,175.5444,0
7626.008,177.7075,0
7616.706,162.708,0
8004.31,192.8186,0
7977.322,211.9841,0
7546.757,428.9041,0
7684.479,343.4885,0
7974.729,174.9824,0
7673.39,237.6355,0
7950.397,195.4231,0
7469.542,341.8044,0
7515.672,329.6677,0
7746.846,180.0142,0
8018.646,172.1763,0
7950.548,199.6802,0
7725.463,259.8503,0
7509.74,239.29,0
7781.368,365.2566,0
7547.733,167.1628,0
7244.938,188.7222,0
7645.914,176.4832,0
7563.733,238.1243,0
7492.997,206.8516,0
7955.181,269.582,0
7543.059,245.9087,0
7784.804,184.374,0
7669.472,231.9385,0
7925.65,189.8359,0
7639.496,214.7053,0
7642.694,288.3455,0
7634.601,306.999,0
7788.104,140.2883,0
