Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7814.135,201.771,0
8153.062,229.5107,0
7678.247,334.658,0
7628.107,349.374,0
6561.431,191.3137,0
6788.045,232.1997,0
8036.43,280.0037,0
7152.345,268.217,0
7916.251,2249.0,
7385.451,154.8345,0
6199.18,195.9753,0
6550.659,69.51978,0
7666.877,376.2583,0
7346.269,244.6528,0
8253.207,297.1511,0
6066.2,203.781,0
7505.694,268.9688,0
7712.524,377.0093,0
8136.065,304.4292,0
7348.431,368.8948,0
6719.506,279.0994,0
6355.858,40.66406,0
6621.106,230.7542,0
8086.231,172.4617,0
8210.883,187.1919,0
8191.036,276.8081,0
6278.738,136.2732,0
8053.714,180.3462,0
7721.372,209.8105,0
7808.665,251.0911,0
6408.512,49.11499,0
6251.234,273.8848,0
8010.086,214.8784,0
5961.9,237.9636,0
6492.059,145.4929,0
6651.099,231.3054,0
8185.727,243.6902,0
6838.992,247.2532,0
6532.304,244.9663,0
6403.194,137.1018,0
7338.576,238.0134,0
8188.817,267.8665,0
6011.236,244.3896,0
6363.526,152.0076,0
8059.448,271.3523,0
7843.594,193.9219,0
7932.552,103.7817,0
7528.327,307.7588,0
6949.906,210.9956,0
7277.4,380.8228,0
8024.214,227.5625,0
6296.427,223.0505,0
7985.577,412.1616,0
8210.371,141.4204,0
6324.914,349.9177,0
7763.152,315.5164,0
8161.571,240.7688,0
8102.886,339.1882,0
8439.331,249.4224,0
7699.142,250.1294,0
7621.407,429.3489,0
6643.089,129.7029,0
7641.202,399.282,0
6699.428,202.9844,0
7194.808,328.1641,0
7769.423,332.021,0
7945.784,396.1406,0
6472.234,253.3101,0
6600.729,218.8972,0
6397.255,281.5376,0
6850.647,306.5376,0
7730.383,394.9727,0
6691.171,78.4126,0
6115.806,197.1995,0
7668.239,376.6965,0
7255.453,152.9434,0
8188.314,331.8728,0
6132.936,274.939,0
6709.785,153.4966,0
8106.595,342.6389,0
7617.867,295.8101,0
8078.63,206.7793,0
7984.209,223.6023,0
7835.507,224.8401,0
7971.177,251.3052,0
8242.361,270.4272,0
6408.219,116.5005,0
7377.795,246.7993,0
7688.234,165.8892,0
7870.587,260.844,0
7917.148,231.2842,0
7519.257,178.2371,0
7894.917,325.4224,0
6691.361,89.78394,0
6044.347,243.4646,0
8104.625,245.0554,0
6369.164,199.7576,0
7163.202,282.8,0
7805.948,390.5178,0
7874.757,252.2891,0
7843.679,305.1316,0
7885.738,142.564,0
8257.317,228.8601,0
7813.018,220.5425,0
7664.43,386.9092,0
6702.143,187.0442,0
6097.633,161.075,0
6724.938,124.303,0
6305.445,182.6226,0
6346.106,164.321,0
6169.268,103.5657,0
7726.016,312.7402,0
6210.209,373.3389,0
7151.829,238.3298,0
6706.594,216.229,0
8263.977,261.7139,0
8053.241,267.4744,0
7941.633,176.4851,0
8063.436,194.7219,0
7265.843,374.8264,0
7578.748,242.7883,0
7199.955,287.5142,0
7914.711,287.5713,0
8166.673,300.26,0
7641.432,372.5173,0
6617.146,54.44092,0
7944.48,287.3181,0
7319.124,265.5383,0
7002.896,285.4802,0
8041.067,258.7778,0
6043.057,187.999,0
7900.164,240.8232,0
7676.281,337.051,0
8015.424,213.7009,0
7942.375,226.4875,0
7883.734,175.1523,0
7933.045,318.2322,0
6374.489,144.0762,0
8601.462,124.3047,0
8259.617,293.9897,0
6655.418,227.2148,0
6096.663,140.7434,0
7730.304,277.239,0
7641.092,287.5269,0
7814.325,163.2969,0
7554.258,216.678,0
6454.587,157.2456,0
6245.642,137.8074,0
7105.557,263.2476,0
7749.697,235.9927,0
7579.805,302.9485,0
8054.192,231.0349,0
7563.894,366.9382,0
7794.784,278.7639,0
8380.517,256.8423,0
8165.262,368.6626,0
6087.167,174.8325,0
7719.53,202.9492,0
7910.86,364.4246,0
6305.248,213.2234,0
6350.367,317.2319,0
7659.461,313.1204,0
6499.637,238.4868,0
7975.882,285.5435,0
8009.13,330.23,0
7225.122,215.6611,0
8031.836,246.9966,0
8025.182,218.0535,0
7633.952,284.3279,0
7691.931,254.8394,0
7792.573,278.8958,0
7563.613,171.6951,0
7100.981,265.8621,0
8324.867,456.0273,0
7364.42,211.0347,0
8201.987,436.9995,0
7315.746,307.0571,0
8093.478,241.0259,0
6226.368,61.95313,0
6591.22,241.0608,0
7508.678,223.5325,0
7749.71,247.3152,0
8157.076,339.9004,0
6093.109,71.65698,0
7839.875,319.9958,0
8060.101,308.7856,0
7891.259,332.5088,0
7759.023,320.5947,0
6482.722,168.2664,0
6287.385,249.7573,0
6348.155,161.2415,0
6485.453,70.81592,0
8001.562,158.3894,0
8486.358,221.2544,0
8827.293,316.8887,0
8490.416,284.1128,0
7572.216,237.8074,0
6301.861,149.4458,0
7660.456,271.9771,0
6231.808,231.3438,0
6142.962,181.6475,0
6411.041,144.2644,0
7621.765,307.3259,0
7929.154,377.6606,0
7914.259,222.447,0
7795.393,295.7625,0
7445.531,432.4617,0
7453.341,185.9971,0
7788.317,313.6978,0
7603.38,251.7915,0
7649.054,366.6584,0
7236.729,346.8665,0
7327.941,268.7869,0
6625.027,282.26,0
6850.808,288.1211,0
7780.549,240.8508,0
6426.184,207.2742,0
7904.292,214.5261,0
8030.55,392.5342,0
6164.255,167.1865,0
6283.569,193.354,0
7762.637,321.1235,0
8481.405,295.6011,0
6435.423,100.8008,0
7782.475,290.1921,0
6425.688,190.4336,0
8414.76,302.6533,0
6968.03,159.145,0
8183.39,206.1306,0
6722.691,175.3386,0
6301.464,196.6343,0
8223.813,256.3276,0
6444.898,147.7976,0
7995.329,390.999,0
8182.695,308.6013,0
7731.762,352.4888,0
7870.207,316.4031,0
7735.108,234.8916,0
8501.852,118.978,0
6275.976,242.0383,0
6919.257,242.5039,0
8091.869,417.3318,0
9031.801,299.3623,0
6093.636,114.9177,0
6771.356,239.4128,0
6256.394,172.8931,0
7455.56,204.8557,0
8190.482,241.7661,0
7600.465,302.8896,0
