Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7534.068,335.7063,0
7515.873,316.6208,0
7820.111,211.8999,0
7627.783,340.3533,0
7797.139,184.1184,0
7242.23,168.4177,0
8014.312,263.4241,0
7546.495,224.4316,0
7609.779,260.7708,0
7673.121,291.5527,0
7520.908,330.1741,0
7932.828,322.9768,0
7796.188,272.2454,0
7982.649,325.4336,0
7512.004,291.8081,0
7851.514,272.2642,0
7957.754,255.113,0
7850.657,296.9099,0
7891.597,310.1223,0
7303.824,311.4734,0
7278.378,252.6799,0
7601.48,290.1309,0
7688.879,332.8062,0
7707.065,161.3254,0
7373.19,326.4875,0
7639.839,275.5244,0
7630.998,156.5134,0
7606.764,154.6462,0
7558.939,273.8684,0
7798.448,308.3506,0
7620.201,358.1201,0
7630.626,311.7021,0
7938.005,220.1646,0
7385.587,335.5835,0
7755.161,269.772,0
7362.463,335.1172,0
7899.626,333.114,0
7834.889,173.6489,0
7853.602,334.9529,0
7911.777,240.5354,0
7565.15,259.5332,0
7898.061,171.5,0
8200.682,132.3274,0
7870.203,238.2324,0
7828.051,149.9404,0
7718.361,199.1003,0
7689.418,269.2664,0
7827.257,126.6963,0
7487.934,233.9917,0
7571.679,241.3027,0
7256.716,216.635,0
7972.843,219.6587,0
8001.009,316.0825,0
7493.692,219.0513,0
7367.633,311.093,0
7719.302,288.7075,0
7927.253,200.4094,0
7661.648,158.7871,0
7755.687,185.4976,0
7783.713,203.0212,0
7765.477,220.239,0
7591.43,267.0781,0
7811.952,335.7004,0
7838.731,118.0388,0
7518.016,232.9136,0
8012.076,71.91943,0
7968.792,190.3223,0
7926.55,151.7905,0
7516.295,294.7876,0
7467.99,231.7744,0
7652.915,259.6257,0
7706.867,310.6833,0
7530.56,258.9275,0
7493.95,352.7742,0
7671.185,333.4158,0
7633.384,233.6553,0
7565.719,305.5598,0
7607.215,255.2373,0
7622.594,303.8384,0
7978.757,329.0232,0
7654.721,307.967,0
7827.29,228.0669,0
7722.777,343.5542,0
7835.136,207.4756,0
7653.462,276.1138,0
7851.936,263.7561,0
7864.279,187.7375,0
7527.464,321.4407,0
7612.114,310.4106,0
7672.599,294.9333,0
7617.877,126.1831,0
7678.575,327.6609,0
7592.428,386.1206,0
7829.879,236.8374,0
7714.793,210.5518,0
7869.311,143.2773,0
7479.823,224.1929,0
7219.544,252.7224,0
7490.237,202.4392,0
7839.565,337.6772,0
7677.034,213.2634,0
7807.911,215.0391,0
7835.937,291.5532,0
7593.616,243.1853,0
7749.417,163.4561,0
7631.739,201.1621,0
7374.878,305.478,0
7551.645,382.5327,0
7957.815,215.5159,0
