Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7201.069,290.9487,0
8044.634,201.0308,0
7979.854,124.4788,0
7457.465,205.8691,0
7837.947,212.7478,0
7075.256,171.8381,0
8496.24,278.7617,0
7538.741,242.3835,0
7701.69,305.2534,0
7933.715,303.77,0
7834.035,177.9319,0
7625.36,284.5417,0
7636.481,323.4004,0
7838.073,249.7925,0
7501.604,190.769,0
7773.461,219.2009,0
7832.909,225.0452,0
7895.701,277.3276,0
7382.927,250.6265,0
7799.142,321.3396,0
7857.358,260.8071,0
7657.139,143.6316,0
7428.847,334.1394,0
7633.289,220.6079,0
7909.188,249.9788,0
7747.746,198.2537,0
7978.455,186.9319,0
7728.011,247.3232,0
7851.078,276.3882,0
7973.544,308.9419,0
7030.943,229.6074,0
8546.21,231.2363,0
7589.078,186.8586,0
7729.771,222.6868,0
7827.259,157.9993,0
7512.569,235.7026,0
7346.216,77.07983,0
7659.19,268.0962,0
7951.178,146.9097,0
7570.046,302.1475,0
7951.412,186.6387,0
7613.272,171.9941,0
7915.384,179.3909,0
7419.996,385.8865,0
7907.109,260.718,0
8500.81,355.2979,0
7466.316,348.8923,0
7987.709,242.6089,0
7752.117,343.4875,0
7676.623,278.9619,0
7684.12,169.6189,0
6944.577,110.0906,0
7681.852,287.0793,0
7598.441,253.0388,0
7772.54,278.2522,0
7629.371,192.9534,0
7286.895,328.571,0
7833.389,218.3274,0
7917.781,227.2209,0
7905.137,286.7771,0
7889.884,140.4561,0
7851.058,251.9255,0
7850.381,394.532,0
7694.347,362.1196,0
7804.975,156.6521,0
7705.957,294.1875,0
7882.333,334.5186,0
7878.341,134.9006,0
7960.728,294.2346,0
7662.11,183.0305,0
7839.374,158.1191,0
7703.431,252.8206,0
7543.83,279.5759,0
8057.01,151.1167,0
7751.856,246.7114,0
7809.095,253.0215,0
7740.766,131.6101,0
7474.286,213.5327,0
7293.806,289.7351,0
7598.333,217.4375,0
7655.433,365.8384,0
7579.983,281.3738,0
7495.774,297.1511,0
7633.064,270.6646,0
7654.575,335.8582,0
7321.347,211.4924,0
7641.94,304.874,0
7771.248,242.7813,0
7551.531,270.4246,0
7825.485,360.8635,0
7931.021,305.1868,0
7828.88,324.3669,0
7720.698,322.501,0
7482.682,153.6304,0
8182.209,248.2507,0
7870.881,369.2427,0
8587.336,216.9604,0
7398.034,243.1653,0
7321.61,128.7444,0
7860.274,374.1965,0
8257.682,211.1399,0
8101.438,163.8826,0
7342.619,356.5244,0
7869.077,408.5256,0
7779.528,275.2368,0
7988.969,175.2302,0
7527.834,293.6052,0
7829.063,328.8826,0
6846.897,279.8535,0
7420.223,305.6509,0
7747.888,276.1526,0
7950.768,240.0515,0
7891.932,116.8059,0
7802.724,396.8311,0
7477.558,255.7524,0
7758.192,296.8843,0
7973.603,258.3481,0
7899.736,256.2612,0
8040.653,348.3564,0
7818.391,255.658,0
7844.284,267.6619,0
7490.073,371.4648,0
7783.266,248.6304,0
7656.292,303.7361,0
7808.705,288.6711,0
7084.034,227.0713,0
7791.882,284.4534,0
7668.938,322.9443,0
7841.395,321.4561,0
7778.787,223.7422,0
7806.035,231.2439,0
7736.194,167.7146,0
7238.703,243.7937,0
7727.379,299.8574,0
8000.091,184.7681,0
7533.693,240.6094,0
7763.15,134.8958,0
7827.32,265.9194,0
8008.592,312.9768,0
7540.801,372.8123,0
7682.322,166.1455,0
7523.717,243.6599,0
7700.352,255.5122,0
7762.681,339.541,0
7366.688,229.0352,0
7215.95,136.4907,0
7932.835,293.0491,0
7672.113,335.0859,0
7755.72,258.8237,0
7916.933,176.4744,0
7105.172,196.7312,0
7874.758,129.2815,0
7857.396,115.1523,0
7759.469,270.3721,0
7683.906,194.9978,0
7769.532,263.4758,0
7658.801,300.7388,0
7426.549,262.106,0
8045.447,291.1292,0
7384.927,351.6265,0
7572.641,283.8042,0
7927.131,390.9902,0
7747.639,254.5415,0
7820.996,272.9602,0
7509.963,318.2686,0
