Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7872.375,200.8274,0
7551.273,349.8584,0
7965.595,179.9524,0
7285.762,288.165,0
7561.842,161.748,0
7719.647,282.6108,0
7199.637,254.7319,0
7529.69,352.9536,0
7814.614,272.7761,0
7950.341,295.4011,0
7828.213,224.7273,0
7457.839,127.7083,0
7650.911,228.8301,0
7651.058,255.4385,0
7386.024,213.8503,0
7397.478,317.2668,0
7454.488,315.3342,0
7322.309,266.9585,0
7753.138,265.0452,0
7324.646,323.1362,0
7488.242,243.7695,0
7681.634,213.5554,0
7504.163,244.1611,0
7935.449,228.605,0
7524.154,279.1079,0
7612.005,136.594,0
7573.839,173.0493,0
7778.544,299.791,0
7597.76,127.1482,0
7724.632,269.6902,0
7661.857,297.1638,0
7570.542,348.5234,0
7485.842,282.9116,0
7167.085,249.45,0
7889.44,183.7375,0
7106.756,263.4973,0
7688.395,258.2693,0
7854.27,420.9199,0
7653.732,279.2844,0
7737.051,389.2058,0
7480.289,304.262,0
7495.371,248.6709,0
7549.851,199.7893,0
7422.645,213.894,0
7740.805,220.3943,0
7967.187,215.4724,0
7488.307,102.7388,0
8021.206,75.79761,0
7767.946,255.095,0
7644.526,318.0437,0
7870.458,213.7166,0
7941.431,252.0728,0
7569.082,33.92896,0
7320.172,301.0017,0
7756.503,310.3293,0
7290.094,211.95,0
7436.972,285.1418,0
7662.858,165.8896,0
7086.454,346.6536,0
7613.773,263.2075,0
7701.378,250.1208,0
7472.541,484.783,0
7192.656,336.9097,0
7460.033,373.3364,0
7691.16,260.1653,0
7304.381,256.7117,0
7375.118,197.5564,0
7409.018,128.4802,0
7450.761,226.8918,0
7924.665,276.4412,0
7600.366,95.84521,0
7815.805,135.7952,0
7037.557,215.5886,0
7467.806,148.4753,0
7744.769,245.6951,0
7732.962,204.1902,0
7569.021,193.1992,0
7512.494,236.8738,0
7439.25,238.9138,0
7489.135,301.021,0
7769.339,343.2168,0
7757.517,113.1477,0
7716.634,256.3679,0
7491.913,200.7202,0
7820.646,244.6521,0
7998.556,138.53,0
7537.075,273.729,0
7233.029,380.5408,0
7753.862,365.248,0
7746.577,172.5449,0
7684.545,233.085,0
7657.296,336.0635,0
7806.763,298.0701,0
7396.134,265.2188,0
7494.21,204.6863,0
7534.659,304.4685,0
7565.629,243.0178,0
8135.297,388.4778,0
7759.53,255.521,0
7745.819,187.9238,0
7631.506,291.0461,0
7171.551,361.9463,0
7663.898,268.8921,0
7428.245,238.9834,0
7295.473,125.2678,0
7466.638,326.5925,0
7359.949,221.2346,0
7907.518,331.4031,0
7569.663,267.8232,0
7344.984,299.5027,0
7434.141,219.5723,0
7179.313,214.959,0
7629.22,289.1338,0
7860.535,256.5762,0
7638.522,259.447,0
7528.127,218.3101,0
7295.646,155.0461,0
7619.898,258.7522,0
7563.112,271.7251,0
7630.776,209.384,0
7774.387,112.4565,0
7405.649,320.1917,0
7430.837,333.2993,0
7543.542,275.5576,0
7871.469,118.9399,0
7250.646,217.6477,0
7609.941,217.1633,0
7514.884,135.5679,0
7802.368,324.4431,0
7609.225,203.5823,0
7848.799,122.5657,0
7679.304,227.3386,0
7672.804,347.4819,0
7463.107,299.6248,0
7762.458,188.5432,0
7505.645,228.2056,0
7287.44,233.2153,0
7649.874,352.9214,0
7765.844,143.6187,0
7586.755,276.7717,0
7833.582,189.2854,0
7886.58,233.4924,0
7429.145,294.8386,0
7323.275,349.4355,0
7361.988,258.0667,0
7526.966,250.3474,0
7807.843,300.6101,0
7707.218,251.6174,0
7657.114,205.856,0
7452.979,168.5442,0
7557.592,240.0371,0
7444.014,347.9387,0
7357.624,356.4253,0
7855.162,236.9644,0
7497.895,219.2671,0
7613.083,264.6946,0
7448.333,308.3887,0
7232.394,326.6978,0
7837.05,243.1641,0
7946.686,240.8401,0
7640.961,349.9316,0
7625.221,376.957,0
7431.569,299.7957,0
7679.83,186.2856,0
7440.831,252.9797,0
7658.673,247.4661,0
7672.224,290.1211,0
7426.271,291.6926,0
7385.775,117.9941,0
7908.863,170.7507,0
7342.815,262.21,0
7654.392,175.2417,0
7575.803,332.2786,0
7498.44,222.2004,0
7634.104,260.551,0
7675.563,188.7312,0
7737.687,204.0996,0
7625.419,184.1284,0
7471.067,273.6184,0
7823.143,305.1704,0
7981.195,185.6836,0
