Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7611.013,360.3906,0
7838.839,272.22,0
7934.495,111.0869,0
7646.901,217.7698,0
8408.635,178.9604,0
7783.953,256.665,0
8022.465,180.7024,0
7775.898,204.2175,0
7512.179,333.312,0
7824.982,402.6523,0
7769.423,82.58887,0
7840.755,323.6294,0
7396.411,227.9246,0
7715.375,303.8948,0
8029.498,278.4893,0
7764.568,224.0364,0
7517.183,192.0491,0
7986.134,232.9053,0
8054.687,326.2314,0
7217.058,251.3101,0
7530.735,133.9224,0
7751.427,173.1565,0
7913.095,206.7957,0
7931.704,255.6204,0
7797.399,315.9351,0
7717.829,211.6279,0
7907.188,188.7144,0
7582.959,291.2354,0
7700.678,331.9075,0
7809.775,332.4629,0
7860.882,243.3955,0
7863.494,298.218,0
7829.858,160.0403,0
7806.75,148.6021,0
7972.469,161.2512,0
7627.036,272.5518,0
7340.542,296.3291,0
7805.297,294.1086,0
7776.166,360.4736,0
7780.443,346.6829,0
7369.401,198.4263,0
7991.266,111.9766,0
7662.425,307.0457,0
8072.139,236.3523,0
7618.531,281.0735,0
8048.094,382.0044,0
7769.167,156.2915,0
7348.175,195.0085,0
7327.792,134.7014,0
7994.509,179.6921,0
7582.481,288.5193,0
7991.979,85.04419,0
7743.073,190.2524,0
7810.792,265.9126,0
7866.833,372.0786,0
7774.42,332.0066,0
7960.626,130.8105,0
7741.824,263.1372,0
7740.282,138.47,0
7606.315,165.9929,0
7572.401,259.0178,0
7714.874,331.502,0
7668.164,218.3945,0
7712.434,214.0879,0
7614.1,266.6267,0
7886.04,159.7449,0
7852.817,237.7512,0
7666.255,227.3589,0
7433.664,160.3467,0
7716.386,183.0273,0
7250.323,224.2983,0
7769.27,263.8245,0
7648.225,244.0996,0
8009.125,221.7063,0
7949.54,226.875,0
7625.788,106.9241,0
7607.551,140.4431,0
7817.988,234.7639,0
7773.925,139.5237,0
7497.842,114.4604,0
7672.614,255.3191,0
7831.435,364.1289,0
7866.626,241.4385,0
7830.199,416.2512,0
7566.519,277.4395,0
7935.517,360.6621,0
7523.27,97.65649,0
7453.839,311.02,0
7437.296,241.5503,0
7188.674,271.969,0
7554.209,5833.0,
7534.663,339.9263,0
7610.113,258.9724,0
7227.031,278.7117,0
7519.997,292.2813,0
7260.85,154.7842,0
7474.406,296.2507,0
7492.209,345.718,0
7934.387,238.9609,0
7738.991,350.5017,0
8062.519,276.0859,0
7279.039,250.6592,0
7907.55,322.1292,0
7331.064,355.5381,0
7745.922,229.1968,0
7812.76,256.6558,0
7835.145,209.5718,0
7872.46,230.8872,0
7836.545,324.5889,0
7750.632,293.3486,0
7761.317,392.8909,0
7672.799,303.0916,0
7954.335,124.1912,0
7881.716,299.2932,0
7453.957,292.1704,0
7300.722,249.4866,0
7641.974,229.8335,0
7736.625,288.7856,0
7605.373,292.3398,0
7478.216,303.9734,0
7744.884,258.792,0
8029.049,203.1719,0
7699.661,357.0815,0
7957.66,115.5959,0
7815.982,281.3518,0
7617.84,96.55933,0
7600.588,177.4517,0
7511.852,326.9114,0
7007.366,273.4937,0
7487.959,231.6521,0
7701.372,237.5359,0
7646.479,299.0115,0
7437.977,391.0461,0
7779.751,235.7581,0
7656.838,229.9805,0
7710.442,252.0593,0
7941.059,181.9026,0
7722.032,237.6223,0
7522.928,311.7681,0
7822.285,379.4922,0
7856.807,268.7212,0
7766.418,258.3564,0
7840.126,279.9895,0
7615.376,232.8552,0
7657.171,309.3958,0
7860.332,189.0151,0
7592.312,289.8069,0
7057.378,314.0234,0
7734.674,183.8154,0
7476.802,223.842,0
8042.819,212.5027,0
7826.621,216.231,0
7219.661,319.2649,0
7870.318,214.9207,0
7977.824,211.2175,0
7578.616,353.0823,0
7620.837,91.51392,0
7521.955,177.6741,0
7781.039,182.4375,0
7811.978,218.186,0
7545.746,248.6162,0
7755.525,237.7827,0
7505.937,351.1614,0
7708.949,334.3557,0
7992.279,205.9216,0
7690.557,178.7485,0
7877.022,351.9351,0
7900.323,255.1497,0
7775.864,229.0066,0
7964.979,123.8435,0
7763.141,299.4192,0
7488.344,313.2776,0
8085.237,419.843,0
7652.824,272.1763,0
7724.564,374.3608,0
7955.066,170.6589,0
7498.202,259.0002,0
7657.725,375.7246,0
7143.347,401.8665,0
7646.593,288.2341,0
7433.6,279.7764,0
8480.584,278.2451,0
7770.918,151.0332,0
7878.068,199.4126,0
7778.643,274.3247,0
7699.029,307.8174,0
7890.37,151.769,0
7761.729,190.1035,0
7538.276,85.30103,0
7961.348,195.5422,0
7839.68,250.5681,0
8023.945,147.468,0
7633.844,327.231,0
7911.227,278.377,0
7796.118,69.52002,0
7714.973,348.5308,0
7735.098,265.0303,0
7980.433,158.4641,0
7319.518,163.6824,0
7786.067,284.0168,0
7862.634,346.4666,0
7897.447,482.7644,0
7737.495,211.2598,0
7889.206,362.3218,0
7793.707,132.6992,0
7717.649,203.5884,0
7669.423,368.4033,0
7678.106,293.2998,0
7525.236,280.5745,0
7558.175,150.0598,0
7246.347,196.593,0
7618.462,350.6733,0
7891.662,173.7617,0
7685.82,142.5737,0
7604.926,211.3777,0
7711.367,146.9543,0
7634.494,360.8083,0
7714.02,255.5625,0
7659.579,264.0159,0
7842.32,285.9128,0
7492.547,226.8677,0
7636.296,261.2815,0
7768.636,229.9521,0
7637.428,305.0125,0
7372.258,261.176,0
7907.464,268.1736,0
7544.88,310.3059,0
7574.941,274.2434,0
7884.354,164.116,0
7859.082,231.1653,0
7558.575,370.5481,0
7541.87,224.7334,0
7896.994,161.48,0
7955.807,356.8779,0
7985.22,32.48779,0
7718.949,232.1299,0
7955.18,166.1838,0
7776.465,149.7144,0
7631.662,359.0413,0
7248.589,277.1316,0
7709.862,291.5552,0
7517.086,317.7969,0
7669.108,245.813,0
7735.445,223.8262,0
7592.19,362.811,0
8127.297,362.0667,0
7661.404,196.6526,0
7631.297,288.4446,0
7936.52,195.0735,0
7989.869,234.8484,0
7703.264,222.2114,0
7465.436,324.4297,0
7755.604,266.1887,0
7436.425,353.3909,0
7695.464,300.8523,0
7933.683,260.9519,0
7699.955,192.979,0
7821.851,177.7031,0
7506.738,363.0557,0
7521.982,190.6416,0
7688.902,197.1819,0
7898.126,236.573,0
7704.968,142.9241,0
7451.922,154.4895,0
7864.521,313.6138,0
8050.279,274.3645,0
7590.877,218.3611,0
7721.028,324.532,0
7752.648,219.0862,0
7813.683,363.8501,0
7850.178,293.6711,0
7621.306,344.6655,0
7500.807,369.5854,0
7257.431,305.8435,0
7695.423,280.5234,0
7462.609,298.3801,0
7705.855,220.4243,0
7136.167,179.3533,0
7410.946,220.0015,0
7629.761,149.4534,0
7902.264,121.9272,0
7634.213,257.0479,0
7877.074,342.5022,0
7528.707,40.97729,0
7737.333,256.7283,0
8138.647,233.8459,0
7798.327,273.2502,0
8038.279,179.9026,0
7976.095,137.5239,0
7912.261,291.4158,0
7880.029,311.3003,0
8056.002,227.6284,0
7459.857,173.1475,0
7317.091,266.0759,0
7584.511,412.856,0
7687.387,454.1035,0
7718.177,319.9448,0
7739.689,250.9441,0
7687.624,189.0974,0
8064.85,252.2327,0
7752.836,309.0354,0
7871.248,287.592,0
7949.375,154.6538,0
7819.871,303.0857,0
7470.026,276.5486,0
7721.068,293.3662,0
7880.887,300.2751,0
7767.632,316.5005,0
7819.405,275.5603,0
7723.642,435.0076,0
7909.638,240.772,0
7768.791,205.9609,0
7704.186,212.0042,0
7620.276,423.833,0
7524.183,254.0908,0
8563.933,276.748,0
7650.087,158.2195,0
7758.569,415.3381,0
7595.782,368.5212,0
8037.347,231.5381,0
7699.525,315.0105,0
7736.201,280.8105,0
7595.914,295.2969,0
7590.085,266.782,0
7750.754,291.5461,0
7610.569,145.9705,0
7722.567,327.167,0
7486.259,293.4712,0
8050.371,261.5144,0
7680.807,389.2668,0
7992.002,347.7197,0
7896.686,281.3323,0
7537.094,329.2041,0
7704.266,167.1387,0
7817.709,419.1492,0
7616.42,376.0273,0
7607.826,152.6912,0
8675.599,289.6714,0
7678.47,266.3711,0
7820.738,490.7031,0
7938.103,194.6655,0
7537.643,199.0903,0
7554.189,288.8843,0
7538.731,206.8545,0
7800.242,410.6143,0
7643.934,298.2732,0
7799.258,205.8994,0
7908.82,256.9319,0
7567.208,320.6079,0
7854.624,235.4604,0
7847.5,326.6921,0
7832.778,173.1287,0
7601.416,344.0203,0
7839.217,127.2456,0
7756.876,309.8123,0
7869.085,259.2007,0
7663.776,376.7095,0
7306.771,353.0454,0
8023.69,275.8511,0
7763.039,261.1377,0
7660.172,323.1851,0
7330.765,233.166,0
7803.357,181.5396,0
7520.58,242.0557,0
8136.033,133.708,0
7429.909,96.45483,0
7628.011,260.1062,0
7490.38,112.0276,0
7571.494,141.1709,0
7666.042,207.5725,0
7625.979,233.6404,0
7641.369,249.8289,0
7804.72,252.4163,0
7545.182,251.0684,0
8013.602,206.9211,0
7643.634,302.2646,0
8094.51,170.6655,0
7616.594,379.5171,0
7671.727,315.2444,0
7808.185,375.2603,0
