Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Calsap
7769.379,254.4595,0
10469.23,284.2129,1
13879.88,441.5688,1
7736.071,307.3103,0
15816.11,586.062,1
8712.17,288.5649,0
9907.537,491.5327,1
19320.34,856.6123,1
7883.816,235.8875,0
7688.718,216.353,0
10738.76,381.064,1
11755.37,439.0469,1
7949.026,63.13477,0
15334.51,706.5918,1
19362.6,887.5527,1
7843.947,223.386,0
7929.192,265.5347,0
12131.96,351.71,1
10997.45,341.582,1
7987.721,232.6851,0
15471.48,532.5439,1
11430.04,431.2383,1
15203.51,572.8765,1
7756.199,284.647,0
15684.74,799.292,1
8181.926,256.2441,0
12241.97,367.1816,1
19211.71,1058.859,1
15381.78,687.3525,1
13441.46,627.3911,1
20436.75,816.7041,1
19169.69,889.0898,1
19752.64,813.1475,1
8462.929,353.7622,0
6700.488,180.251,0
8011.277,375.7456,0
7836.846,373.8047,0
8008.881,278.0071,0
8307.69,261.5183,0
19649.79,1029.479,1
13975.18,629.5571,1
11689.34,483.3237,1
8225.743,170.9617,0
18690.66,795.5928,1
8034.44,259.5474,0
7472.766,238.6057,0
14853.68,502.0874,1
8555.977,120.4512,0
14554.71,488.7324,1
12992.7,509.6533,1
10330.9,282.1782,1
12465.33,324.2407,1
7712.167,216.0583,0
17496.52,817.7139,1
13788.02,457.042,1
8120.778,299.0684,0
13226.84,375.2534,1
12641.78,495.6436,1
8054.919,223.0303,0
14734.88,610.2861,1
17888.19,921.3203,1
16048.9,530.5938,1
7074.294,101.7419,0
6690.811,207.709,0
14018.93,448.27,1
17938.24,739.6895,1
8437.874,221.9448,0
6374.664,160.7351,0
7505.315,329.637,0
16929.9,718.8203,1
7778.373,366.4915,0
8067.56,363.6931,0
8414.018,200.9653,0
19489.65,868.1846,1
7931.986,170.7917,0
19212.09,953.7861,1
11750.63,262.5083,1
12808.36,410.8628,1
7993.405,304.7432,0
19635.62,939.2881,1
11235.26,447.1948,1
15831.97,574.7397,1
17884.19,821.5615,1
8190.942,181.2588,0
19203.64,790.5967,1
11619.1,430.9932,1
11453.32,448.0557,1
11396.96,507.8467,1
11598.88,257.6675,1
11548.41,499.7681,1
16319.12,782.2114,1
7717.144,306.6438,0
10324.92,290.8652,1
19454.2,783.0039,1
13508.49,476.3228,1
7941.569,284.0015,0
7733.705,279.7283,0
8130.618,374.2703,0
19173.3,905.0625,1
15713.15,562.0195,1
7875.544,326.8821,0
18531.28,1000.769,1
8029.135,239.1057,0
12210.9,408.4697,1
15740.75,702.645,1
8075.11,283.8804,0
7912.6,316.1636,0
7558.224,352.1707,0
7809.15,184.7964,0
7951.969,308.3726,0
11362.52,294.8579,1
11398.76,398.6924,1
13319.4,489.2505,1
7245.251,155.2903,0
7981.612,283.262,0
15712.46,597.3823,1
12141.25,421.3018,1
7997.236,272.0322,0
7947.901,295.5525,0
7891.521,367.3401,0
8052.375,191.3713,0
6561.29,85.74072,0
19732.66,850.9834,1
12062.01,488.9116,1
6003.635,241.7686,0
13027.81,497.4829,1
8220.222,196.1543,0
11859.77,418.9888,1
14098.84,634.3936,1
7618.779,161.2593,0
7450.59,309.6821,0
11129.92,310.583,1
19298.46,950.7979,1
18789.55,1076.577,1
8596.417,223.103,0
16389.5,650.6323,1
19620.77,902.0762,1
15781.6,559.2158,1
7942.513,341.7666,0
8084.661,167.6631,0
11222.4,334.5933,1
7507.462,254.1726,0
14805.92,660.5508,1
11660.79,459.4229,1
16265.44,744.2437,1
13441.54,527.6714,1
6650.277,46.58838,0
14394.86,533.5259,1
7750.811,252.3049,0
6196.057,63.97412,0
12763.52,310.1973,1
11869.06,481.1982,1
8038.579,343.21,0
