Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Corcas
892.177,366.2681,0
878.0686,173.9959,0
1072.108,387.5894,0
1078.385,380.1391,0
1025.149,407.6693,0
1139.244,418.2465,0
1134.485,386.5302,0
1028.207,348.8899,0
1165.63,365.0099,0
998.8882,355.3494,0
1169.638,358.0779,0
1043.46,420.7673,0
897.6943,227.5082,0
968.8402,264.7356,0
1152.297,413.0289,0
1081.442,373.252,0
968.0422,435.7562,0
1073.763,343.6315,0
976.7541,293.7467,0
875.42,309.981,0
1125.743,400.4859,0
1085.468,395.0049,0
1087.845,418.0704,0
979.3559,317.5729,0
986.7863,397.5216,0
1106.825,344.9031,0
1121.139,339.6282,0
1149.6,346.5583,0
1110.71,399.544,0
1056.748,414.7131,0
893.4857,240.6961,0
1107.35,377.3977,0
980.5002,351.9109,0
1139.355,403.2927,0
1087.078,334.9037,0
1104.392,293.5439,0
1121.013,400.6857,0
1012.532,381.1499,0
888.085,231.405,0
1059.503,460.4429,0
921.6967,241.424,0
992.6278,337.9698,0
1068.715,388.6356,0
940.3078,347.6181,0
1111.775,408.0549,0
1065.293,428.5049,0
1097.913,373.4657,0
823.1722,203.442,0
878.2941,272.1832,0
1118.229,393.6647,0
1034.298,452.5143,0
915.1146,253.8986,0
1050.122,384.0992,0
1014.344,359.1729,0
1110.289,457.7989,0
816.4758,270.3442,0
886.3013,281.2261,0
1082.37,415.6238,0
1179.596,439.7816,0
866.4738,288.449,0
1060.86,326.6078,0
1024.524,362.472,0
1100.382,442.1567,0
844.8495,265.4462,0
870.2714,333.4628,0
1040.44,352.2688,0
1120.501,360.6138,0
1040.837,317.6561,0
983.0546,374.5356,0
1147.36,431.0553,0
1125.647,406.9996,0
995.4941,436.2575,0
1079.895,341.6681,0
1040.052,361.3796,0
1095.917,408.7069,0
1024.541,311.7389,0
937.226,280.5365,0
1093.463,392.7672,0
1035.693,367.0316,0
1024.599,449.6469,0
1031.992,401.2911,0
1138.85,394.535,0
1031.469,382.2891,0
1009.896,456.2514,0
1036.97,427.9594,0
1026.805,389.1671,0
1012.105,307.9104,0
1018.483,334.1517,0
804.4705,298.321,0
986.2767,382.1395,0
1077.983,413.8091,0
1046.385,435.4725,0
1098.758,460.5533,0
1077.51,374.6984,0
917.9983,401.9378,0
943.8548,372.0731,0
1055.494,421.1221,0
970.4034,433.8942,0
1090.746,376.9197,0
1087.231,401.7742,0
976.7419,417.2802,0
1032.104,406.6614,0
1162.231,370.2017,0
831.8339,278.6616,0
1012.377,400.7759,0
1047.801,335.1513,0
1036.754,403.4385,0
1032.741,411.4409,0
987.0593,367.7023,0
1142.541,436.9725,0
1081.505,371.9868,0
772.7467,260.9251,0
942.08,293.7371,0
1039.58,333.3806,0
1031.456,431.0923,0
937.5507,264.8837,0
1112.675,408.9471,0
1104.478,395.4473,0
1052.636,371.4467,0
890.5012,317.1396,0
1011.067,261.3506,0
895.7043,276.6139,0
1002.515,282.3546,0
1092.412,406.9615,0
1110.476,392.5884,0
1055.961,349.3097,0
1064.37,381.4261,0
1124.986,326.8392,0
1075.076,402.0946,0
1109.249,382.4952,0
948.5146,360.7885,0
917.2706,338.7002,0
1048.479,380.1984,0
906.8943,245.0713,0
1095.009,408.7148,0
1146.941,339.4655,0
1015.855,385.3699,0
1059.78,340.9769,0
1112.247,461.5806,0
967.655,392.3927,0
1010.035,379.7352,0
922.3499,308.1487,0
979.3209,409.4316,0
1030.035,366.5467,0
990.179,370.6765,0
1043.098,401.3872,0
1065.626,392.4127,0
962.6715,344.6894,0
1029.538,311.1132,0
871.8818,222.1168,0
748.7687,236.3495,0
1151.133,354.1519,0
1022.889,331.5137,0
1001.984,326.9887,0
1026.233,410.275,0
895.3069,270.7911,0
1018.995,349.681,0
917.4376,283.9587,0
922.4871,315.842,0
1144.767,380.5536,0
1120.656,319.2985,0
858.3907,186.7101,0
989.9,311.6276,0
1115.881,429.2166,0
1111.686,348.9847,0
1006.398,357.3102,0
1015.128,333.1693,0
936.9156,300.6332,0
1028.071,296.8077,0
