Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1655.974,344.1576,0
1680.467,398.1357,0
1652.197,390.8813,0
1591.873,276.3105,0
1782.675,318.8576,0
1641.548,444.8812,0
1645.995,309.5886,0
1669.329,351.5638,0
1667.144,396.7036,0
1665.189,409.817,0
1602.617,363.5157,0
1624.129,296.3316,0
1709.803,320.8199,0
1568.52,383.3453,0
1580.724,391.7734,0
1712.822,405.606,0
1699.19,378.5405,0
1723.562,355.1126,0
1681.964,427.3736,0
1687.281,347.1036,0
1632.925,390.5909,0
1781.484,348.3174,0
1651.397,394.6335,0
1701.118,348.789,0
1507.426,309.9034,0
1615.607,325.6971,0
1655.709,359.9897,0
1741.628,391.9293,0
1690.877,375.465,0
1450.295,293.5155,0
1710.564,398.963,0
1643.831,416.8719,0
1651.246,334.2089,0
1680.563,336.8099,0
1668.049,333.5582,0
1432.498,257.1759,0
1733.732,366.9334,0
1805.84,393.9758,0
1711.556,317.3138,0
1667.741,382.6064,0
1665.939,381.1147,0
1680.9,345.416,0
1695.562,332.1075,0
1621.142,320.834,0
1708.158,364.5653,0
1661.528,405.3362,0
1663.813,387.9446,0
1476.482,328.6327,0
1632.427,373.9786,0
1662.423,344.6575,0
1699.594,416.0036,0
1796.191,347.2441,0
1643.252,387.9948,0
1457.727,336.7361,0
1753.205,383.9714,0
1644.479,390.7606,0
1695.832,282.8,0
1642.813,414.8324,0
1612.89,347.8435,0
1656.132,334.0638,0
1683.625,421.5742,0
1519.806,259.3625,0
1655.764,476.8112,0
1623.806,299.0819,0
1654.294,386.6079,0
1671.568,350.1655,0
1667.045,389.8331,0
1683.622,389.0269,0
1695.655,318.4678,0
1745.973,362.4745,0
1743.499,306.5655,0
1723.485,342.9686,0
1762.068,338.2479,0
1641.562,409.9088,0
1681.258,406.4619,0
1616.263,394.0638,0
1675.506,352.4518,0
1651.058,388.8975,0
1642.875,351.1397,0
1719.421,332.4179,0
1635.971,343.9937,0
1656.075,288.1896,0
1704.948,365.8245,0
1669.193,385.6717,0
1677.074,384.8525,0
1663.542,333.4319,0
1657.883,307.3397,0
1707.64,312.575,0
1652.681,462.8631,0
1670.158,375.418,0
1757.641,346.0759,0
1607.727,414.2471,0
1664.382,328.3332,0
1716.665,341.003,0
1696.64,360.9647,0
1651.531,340.7477,0
1663.207,392.0352,0
1721.529,332.4891,0
1489.578,277.1617,0
1720.277,424.0829,0
1588.533,383.7766,0
1683.889,339.9437,0
1693.208,369.1282,0
1665.573,356.1324,0
1505.944,243.6475,0
1628.304,348.5104,0
1660.353,345.2972,0
1611.847,307.1799,0
1675.528,375.7141,0
1750.206,311.6359,0
1671.055,380.1395,0
1577.381,256.0896,0
1661.642,377.9364,0
1730.682,349.1133,0
1561.967,319.8525,0
1745.435,352.1359,0
1484.959,312.3231,0
1761.436,320.4777,0
1752.895,363.0913,0
1654.556,308.3728,0
1659.516,393.9474,0
1621.066,411.9564,0
1557.475,281.1506,0
1661.898,360.4255,0
1631.855,450.4886,0
1426.051,271.1262,0
1641.996,424.7155,0
1643.88,398.9469,0
1646.025,397.5447,0
1552.577,310.061,0
1647.959,341.7435,0
1682.728,371.2516,0
1669.22,428.3739,0
1666.584,431.9383,0
1634.615,371.6989,0
1723.392,409.1485,0
1544.01,305.1005,0
1758.726,316.6448,0
1682.121,365.7576,0
1713.898,382.2548,0
1649.112,438.3395,0
1647.728,349.2816,0
1645.535,335.3052,0
1559.505,387.5646,0
1731.506,416.0922,0
1664.84,395.1958,0
1659.622,324.6381,0
1588.773,295.035,0
1658.069,459.5842,0
1730.148,362.2054,0
1700.328,353.9545,0
1484.684,272.7891,0
1690.786,400.3311,0
1619.347,341.2542,0
1675.056,411.9574,0
1589.538,351.6985,0
1730.802,294.1962,0
1596.494,344.6018,0
1628.075,362.6741,0
1670.17,404.8649,0
1678.215,337.6464,0
1653.912,302.1476,0
1690.108,424.5462,0
1638.998,300.6277,0
1694.048,320.8156,0
1709.466,348.6375,0
1694.803,317.6108,0
1544.705,303.4604,0
1778.856,439.4996,0
1664.453,335.4095,0
1678.922,392.3232,0
1716.846,384.5322,0
1672.917,376.5846,0
1788.535,360.4218,0
1654.796,367.0791,0
1657.19,340.1374,0
1609.991,378.2623,0
1623.603,354.9827,0
1662.35,353.3792,0
1631.014,395.186,0
1665.566,466.8939,0
1630.625,314.965,0
1659.022,369.6274,0
1695.116,386.0191,0
1651.932,362.3218,0
1653.518,293.416,0
1698.977,292.1974,0
1564.434,378.1454,0
1691.79,398.1002,0
1668.997,402.0294,0
1777.537,421.9293,0
1716.714,355.7838,0
1547.385,314.3558,0
1714.492,413.4875,0
1583.09,353.5933,0
1730.257,321.0882,0
1637.101,276.5878,0
1652.502,334.2081,0
1674.842,407.5963,0
1619.356,359.0138,0
1749.746,364.2281,0
1700.302,423.5725,0
1693.577,338.3706,0
1618.831,368.6318,0
1667.709,295.5048,0
1584.502,377.823,0
1666.742,323.6296,0
1720.01,314.8919,0
1536.464,323.7277,0
1691.164,350.3244,0
1700.282,429.6492,0
1730.396,322.5156,0
1750.183,360.1589,0
1763.353,376.0424,0
1609.448,321.1547,0
1719.318,402.7259,0
1609.029,327.286,0
1747.321,335.4142,0
1505.992,322.1951,0
1717.391,335.6668,0
1515.348,311.3181,0
1602.495,378.7029,0
1688.791,316.0709,0
1668.839,349.7019,0
1737.08,378.728,0
1627.389,365.6716,0
1675.829,371.0976,0
1598.362,362.905,0
1691.667,347.2498,0
1645.053,352.4706,0
1591.715,351.2252,0
1698.709,355.7689,0
1646.738,337.6654,0
1634.365,401.867,0
1627.768,358.295,0
1633.205,298.3516,0
1622.823,351.9997,0
1653.001,359.5922,0
1717.708,325.3644,0
1655.784,342.9418,0
1622.585,359.2962,0
1704.767,364.5746,0
1741.865,436.1711,0
1555.091,288.7712,0
1674.958,304.1749,0
1609.7,279.8675,0
1595.22,390.1685,0
1612.562,309.7369,0
1828.033,380.4166,0
1602.995,279.4794,0
1682.981,353.8328,0
1607.176,339.6917,0
1690.778,410.8308,0
1712.53,363.774,0
1722.904,377.445,0
1567.025,345.4063,0
1474.885,240.4726,0
1676.403,332.3606,0
1694.543,403.713,0
1612.302,316.7145,0
1627.227,392.7958,0
1593.323,387.9997,0
1647.568,351.6277,0
1762.793,331.0123,0
1811.853,381.2623,0
1660.533,373.1331,0
1726.665,334.0419,0
1744.972,350.062,0
1728.587,346.348,0
1511.335,336.6814,0
1625.271,456.469,0
1671.509,314.7188,0
1691.707,385.6829,0
1745.628,347.3285,0
1528.988,383.8165,0
1742.321,345.4566,0
1788.865,345.7595,0
1654.969,356.6066,0
1691.617,343.2679,0
1669.311,331.5443,0
1690.002,329.2081,0
1614.527,351.3282,0
1671.78,321.9269,0
1638.947,404.1392,0
1732.892,288.9915,0
1693.198,340.109,0
1681.329,334.9327,0
1637.781,373.8832,0
1653.707,401.8431,0
1710.342,378.8339,0
1538.427,316.3969,0
1696.723,396.3486,0
1663.912,332.7825,0
1616.196,373.703,0
1645.472,418.217,0
1693.147,427.902,0
1706.006,352.248,0
1642.253,424.7585,0
1583.454,345.1224,0
1716.712,290.8651,0
1377.37,237.7955,0
1510.062,293.5977,0
1618.702,429.2407,0
1645.51,416.9241,0
1651.741,338.4963,0
1624.75,333.4985,0
1629.349,366.385,0
1584.665,338.7052,0
1640.538,313.3273,0
1730.075,335.3243,0
1662.75,346.8406,0
1691.64,327.4832,0
1665.059,301.3581,0
1488.653,338.3642,0
1714.407,296.8809,0
1913.648,371.2505,0
1703.943,333.8929,0
1695.638,342.9512,0
1560.95,469.1244,0
1622.007,352.2368,0
1738.518,430.7339,0
1694.291,359.8414,0
1642.654,283.7845,0
1609.951,383.3556,0
1477.892,281.8192,0
1676.296,388.6717,0
1674.776,405.5059,0
1537.744,364.2956,0
1679.437,378.8439,0
1689.982,336.1046,0
1394.724,263.0466,0
1661.331,297.9038,0
1659.163,349.6666,0
1659.614,431.1375,0
1701.658,386.0634,0
1720.752,338.7797,0
1722.909,277.5691,0
1750.228,344.3121,0
1745.973,322.7138,0
1670.414,396.674,0
1658.072,388.1522,0
1602.919,387.5733,0
1489.918,286.0084,0
1652.641,347.2071,0
1537.253,271.9861,0
1686.611,355.4969,0
1771.027,364.6715,0
1633.078,454.3844,0
1647.666,436.7694,0
1776.529,246.3164,0
1524.338,390.2704,0
1705.807,319.162,0
1482.718,314.5931,0
1588.373,352.8423,0
1570.651,376.7766,0
1711.788,334.1205,0
1564.725,396.1122,0
1649.053,340.5015,0
1613.893,251.8666,0
1808.815,286.5414,0
1759.023,255.7516,0
1687.395,302.7974,0
1716.438,324.2203,0
1683.565,385.3124,0
1668.427,434.8633,0
1402.74,303.9706,0
1603.864,313.0318,0
1599.072,321.543,0
1723.194,379.9545,0
1713.789,379.5093,0
1521.214,281.2654,0
1650.229,317.4654,0
1560.761,288.3004,0
1528.155,344.4675,0
1672.6,401.8876,0
1628.687,365.1508,0
1627.999,387.557,0
1655.353,377.486,0
1535.335,326.6134,0
1705.991,369.2563,0
1777.597,374.5571,0
1661.63,289.0327,0
1685.21,313.4604,0
1701.294,374.4846,0
1680.833,314.2368,0
1711.272,320.2076,0
1560.733,422.0038,0
1669.01,389.6773,0
1595.768,391.1467,0
1707.596,378.4189,0
1689.797,317.1001,0
1435.958,261.0474,0
1711.202,385.3768,0
1662.589,386.9046,0
1721.704,330.47,0
1502.724,281.562,0
1636.913,361.6559,0
1641.248,345.571,0
1669.818,317.0449,0
1667.75,410.1302,0
1858.933,448.2551,0
1822.436,440.8143,0
1565.292,400.3226,0
1657.126,317.7925,0
1634.392,357.3736,0
1735.435,305.4376,0
1646.14,351.514,0
1483.556,300.4371,0
1732.168,365.5128,0
1620.996,302.0504,0
1631.735,374.7261,0
1704.029,322.3086,0
1701.875,393.6307,0
1474.373,270.7585,0
1651.975,428.7723,0
1582.614,319.0894,0
1674.669,382.5302,0
1724.627,293.0835,0
1646.275,358.0294,0
1644.916,394.489,0
1628.269,330.5104,0
1624.03,357.5319,0
1748.273,395.9236,0
1738.981,401.0968,0
1614.299,334.5189,0
1728.832,328.2854,0
1477.806,252.1766,0
1627.53,400.6742,0
1692.539,363.7278,0
1649.197,443.7876,0
1706.577,412.0208,0
1567.793,438.3449,0
1615.419,453.0278,0
1729.461,406.2045,0
1574.116,346.9167,0
1685.692,401.4594,0
1616.77,375.4417,0
1737.764,350.9568,0
1724.654,292.1215,0
1663.815,339.6918,0
1620.226,353.9154,0
1655.489,367.6854,0
1671.242,387.9082,0
1683.58,357.9458,0
1702.466,346.6974,0
1562.633,310.5607,0
1474.288,352.2971,0
1681.749,414.5157,0
1674.885,392.3813,0
1660.964,360.849,0
1668.886,325.8919,0
1505.13,352.3425,0
1688.264,358.0184,0
1757.546,368.3234,0
1696.127,378.3915,0
1678.118,370.0098,0
1631.202,354.0488,0
1677.227,306.7787,0
1826.895,372.4245,0
1587.686,372.2486,0
1643.807,396.948,0
1737.236,435.9257,0
1790.138,422.2221,0
1709.878,450.0017,0
1739.254,303.9836,0
1644.456,345.755,0
1581.993,379.449,0
1451.21,369.1719,0
1781.761,425.8476,0
1654.641,354.3442,0
1523.525,387.1354,0
1546.775,373.8156,0
1402.487,234.8427,0
1738.42,332.7389,0
1654.99,350.886,0
1702.297,291.8332,0
1698.122,308.5614,0
1689.085,353.7232,0
1702.019,329.7068,0
1644.656,421.9407,0
1692.43,375.3496,0
1689.354,3132.0,
1695.192,325.7004,0
1638.892,375.1922,0
1567.412,378.0084,0
1698.701,352.2313,0
1701.941,372.4011,0
1668.792,395.2364,0
1675.2,345.959,0
1608.825,272.0357,0
1657.847,331.1357,0
1770.429,336.032,0
1604.9,384.387,0
1694.829,354.6996,0
1698.674,322.8786,0
1652.193,311.9648,0
1728.482,290.5821,0
1609.856,380.469,0
1688.304,369.9547,0
1613.648,388.7652,0
1643.73,391.0879,0
1553.049,310.0638,0
1612.357,319.5511,0
1691.115,348.5031,0
1686.694,340.6027,0
1681.562,351.1614,0
1630.005,333.8079,0
1579.627,301.1161,0
1568.697,333.0432,0
1575.319,353.0099,0
1583.455,286.8246,0
1683.83,308.2498,0
1617.476,343.2148,0
1645.435,331.4435,0
1718.837,339.1922,0
1675.028,402.3672,0
1455.547,301.8029,0
1586.526,376.6887,0
1636.84,421.0868,0
1659.05,378.6995,0
1687.061,374.7313,0
1638.785,319.1907,0
1628.916,371.918,0
1657.007,304.3281,0
1659.302,332.7319,0
1713.763,296.4877,0
1639.941,320.1609,0
1577.209,380.1084,0
1565.713,392.3975,0
1687.832,344.748,0
1639.134,399.8629,0
