Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1556.536,333.727,0
1592.474,349.5553,0
1660.205,364.2455,0
1600.805,351.3222,0
1594.609,413.3072,0
1655.176,394.7501,0
1670.916,301.046,0
1717.694,464.5406,0
1646.068,388.4037,0
1579.455,330.5811,0
1633.566,406.3669,0
1716.8,395.455,0
1745.553,356.2313,0
1638.536,369.0453,0
1591.565,384.3818,0
1542.216,379.1473,0
1701.687,420.1084,0
1588.197,372.4516,0
1562.064,382.2844,0
1735.74,402.6496,0
1718.517,397.3888,0
1737.831,356.4524,0
1687.35,328.2318,0
1763.854,349.9034,0
1699.361,299.9494,0
1606.267,414.1596,0
1559.415,369.3604,0
1745.415,434.2906,0
1634.077,421.3858,0
1677.102,303.9536,0
1700.848,344.091,0
1661.984,367.8879,0
1545.663,342.842,0
1724.218,333.555,0
1635.31,372.1403,0
1726.994,413.4475,0
1744.425,326.8118,0
1611.109,328.158,0
1602.64,285.6428,0
1518.943,270.4849,0
1558.066,336.3173,0
1759.1,348.7076,0
1655.751,446.7784,0
1628.151,401.0052,0
1721.75,306.2214,0
1672.368,421.5774,0
1573.284,380.2094,0
1686.099,369.6901,0
1718.245,369.3205,0
1614.797,343.3179,0
1548.034,409.7745,0
1694.543,377.3802,0
1630.899,381.5558,0
1644.46,386.1353,0
1651.626,419.2302,0
1657.696,389.6559,0
1686.592,391.5961,0
1608.729,380.6409,0
1615.173,323.9897,0
1723.682,418.2907,0
1584.354,381.2852,0
1725.704,372.498,0
1688.706,363.7526,0
1710.463,367.3447,0
1749.087,347.42,0
1551.922,255.6595,0
1544.601,340.0988,0
1683.032,281.3394,0
1754.468,368.664,0
1612.576,436.4301,0
1620.205,391.4445,0
1746.911,363.3625,0
1711.591,362.9467,0
1683.709,389.1833,0
1651.14,396.7219,0
1631.294,332.1774,0
1618.537,302.0358,0
1618.967,346.1791,0
1667.711,310.5541,0
1675.356,372.7042,0
1699.781,347.7784,0
1725.576,361.738,0
1710.289,401.236,0
1821.466,419.3198,0
1607.188,379.3923,0
1711.817,411.1398,0
1670.589,388.1928,0
1707.211,373.4016,0
1695.985,315.1155,0
1703.931,429.2076,0
1664.378,387.4726,0
1679.614,341.4906,0
1539.382,387.8719,0
1682.802,401.2231,0
1649.307,373.8158,0
1708.575,405.557,0
1620.206,383.8015,0
1687.81,374.9348,0
1490.165,469.9904,0
1660.438,453.6063,0
1619.205,375.7772,0
1564.87,385.3618,0
1661.338,344.6147,0
1767.582,335.9777,0
1650.625,424.6061,0
1710.068,389.3879,0
1710.959,382.5681,0
1555.878,357.1606,0
1692.33,397.7339,0
1662.321,382.0852,0
1567.301,331.2209,0
1643.934,464.4962,0
1593.38,384.2065,0
1717.377,369.0717,0
1641.037,374.7647,0
1644.873,438.9218,0
1685.795,284.9442,0
1728.999,291.9254,0
1746.48,330.6069,0
1658.473,382.4633,0
1677.896,435.3989,0
1627.886,434.0248,0
1737.469,344.8262,0
1665.657,338.3323,0
1634.34,415.4459,0
1688.325,419.1129,0
1732.599,385.0326,0
1538.961,320.0625,0
1708.356,377.2905,0
1793.365,372.5078,0
1654.542,340.3822,0
1771.362,338.0082,0
1720.741,306.8916,0
1656.538,389.8358,0
1769.383,342.1326,0
1654.153,363.9849,0
1667.258,411.1494,0
1742.637,359.9072,0
1760.627,367.2985,0
1592.001,445.8778,0
1568.876,470.3618,0
1536.268,379.2333,0
1653.658,323.519,0
1691.014,357.7611,0
1750.623,338.7285,0
1654.644,399.122,0
1592.31,353.23,0
1617.114,404.9053,0
1506.228,294.0645,0
1523.621,309.1168,0
1651.708,368.7024,0
1586.101,340.8264,0
1533.947,409.8934,0
1657.387,436.3339,0
1680.706,357.6016,0
1802.475,309.0505,0
1538.234,411.3289,0
1755.545,347.7272,0
1596.763,419.5101,0
1592.765,369.9108,0
1683.449,363.9204,0
1713.702,368.1513,0
1556.891,352.0748,0
1750.996,391.4346,0
1712.818,321.1871,0
1689.046,373.303,0
1604.054,366.2559,0
1699.535,352.2585,0
1660.684,447.3981,0
1663.629,369.1865,0
1659.74,308.7709,0
1602.529,441.5871,0
1665.996,368.5327,0
1635.329,340.7079,0
1553.31,287.1956,0
1647.106,376.8428,0
1651.242,329.334,0
1660.999,379.0645,0
1656.322,387.6567,0
1563.655,304.4651,0
1728.202,310.6416,0
1648.297,351.0853,0
1654.441,430.3729,0
1641.037,317.8401,0
1681.164,342.4004,0
1680.617,413.8049,0
1734.483,430.9979,0
1651.947,366.4998,0
1644.742,425.5803,0
1709.424,294.7892,0
1742.958,297.2993,0
1679.512,379.5673,0
1695.041,400.4482,0
1680.789,352.3562,0
1730.989,349.358,0
1588.483,373.6735,0
1650.835,461.1014,0
1796.084,339.5076,0
1735.715,284.9347,0
1817.016,353.2965,0
1656.064,413.007,0
1644.755,405.7979,0
1636.164,326.6726,0
1649.338,363.141,0
1647.383,410.7985,0
1568.915,316.801,0
1619.269,345.2866,0
1640.193,404.4875,0
1651.873,467.178,0
1758.54,363.1343,0
1587.806,412.5997,0
1515.599,428.8768,0
1711.146,374.6737,0
1523.541,338.8257,0
1724.837,312.5131,0
1690.258,342.5485,0
1604.512,392.0974,0
1741.408,363.947,0
1661.953,331.4269,0
1532.805,383.3331,0
1643.197,369.4547,0
1675.034,360.8916,0
1798.315,366.1114,0
1656.708,449.1466,0
1669.274,339.7272,0
1629.812,376.1495,0
1612.759,280.9824,0
1532.936,380.5729,0
1722.664,384.5574,0
1751.185,372.9255,0
1696.628,427.2258,0
1601.64,446.4117,0
1669.351,368.7972,0
1681.713,394.0518,0
1605.134,352.8622,0
1529.393,365.2234,0
1666.806,330.5302,0
1734.784,362.8605,0
1577.265,357.1843,0
1603.109,379.2165,0
1698.016,377.4745,0
1735.436,304.5697,0
1637.335,382.1989,0
1665.519,383.6028,0
1743.848,335.6846,0
1688.27,340.0891,0
1478.859,305.7711,0
1559.239,365.2731,0
1601.01,463.3924,0
1680.465,416.2492,0
1743.178,407.1372,0
1767.172,425.4834,0
1600.785,307.6753,0
1608.76,365.3666,0
1784.072,387.8666,0
1631.076,418.0634,0
1677.495,383.5153,0
1659.107,403.8831,0
1624.203,332.0362,0
1641.706,391.9075,0
1526.572,344.0098,0
1667.331,3101.0,
1637.997,397.608,0
1685.52,364.168,0
1638.146,336.8189,0
1635.678,338.5342,0
1768.165,363.2846,0
1606.905,376.5687,0
1716.73,316.8628,0
1719.185,392.7236,0
1693.6,385.1094,0
1687.922,382.1924,0
1790.116,347.7463,0
1729.528,408.593,0
1673.55,444.8867,0
1719.493,384.173,0
1705.591,352.6536,0
1666.462,381.5359,0
1743.515,357.0401,0
1734.235,332.4358,0
1681.105,364.1041,0
1673.126,414.8373,0
1706.578,360.8046,0
1720.704,347.9015,0
1667.718,394.6361,0
1622.167,346.3587,0
1711.897,419.3622,0
1665.02,352.6063,0
1631.812,406.4135,0
1654.51,366.4121,0
1679.551,354.735,0
1709.027,325.6924,0
1685.278,380.8949,0
1708.776,351.4011,0
1712.006,347.2451,0
1685.022,384.1516,0
1720.386,369.366,0
1491.617,322.9296,0
1657.703,345.1409,0
1667.97,329.1807,0
1771.327,328.0793,0
1628.117,367.5498,0
1629.044,451.3939,0
1614.174,549.8427,0
1702.173,366.4373,0
1728.99,345.137,0
1648.536,364.91,0
1647.259,340.7523,0
1679.697,331.5936,0
1674.568,367.09,0
1682.389,352.5056,0
1667.433,345.9032,0
1716.616,360.9659,0
1627.239,448.3461,0
1669.431,384.8525,0
1630.724,432.2364,0
1682.316,390.7234,0
1560.625,367.6989,0
1667.412,406.4641,0
1711.379,384.5982,0
1614.389,362.8414,0
1714.27,325.9784,0
1715.67,352.5917,0
1647.044,352.4741,0
1641.919,399.7574,0
1638.52,459.763,0
1735.763,385.9119,0
1747.671,423.6448,0
1527.091,331.4874,0
1699.81,313.9581,0
1675.554,322.3228,0
1611.729,413.977,0
1670.101,344.3188,0
1659.695,397.596,0
1622.763,289.2679,0
1613.148,341.8689,0
1591.191,325.3435,0
1734.717,457.1183,0
1724.599,363.3369,0
1556.479,382.6285,0
1730.401,358.0766,0
1619.313,389.9566,0
1704.006,380.8499,0
1594.554,408.4551,0
1602.963,379.0063,0
1625.16,437.7765,0
1646.127,335.0513,0
1591.528,294.2186,0
1672.031,356.6914,0
1713.16,496.3804,0
1656.804,353.4281,0
1612.065,389.8426,0
1603.926,336.833,0
1659.531,341.9038,0
1683.055,329.3521,0
1709.842,345.9478,0
1753.994,333.3759,0
1598.821,419.2676,0
1624.758,399.3005,0
1672.686,394.8077,0
1621.639,415.8887,0
1659.713,384.4367,0
1646.888,352.1116,0
1742.61,384.962,0
1471.72,389.9079,0
1653.226,407.026,0
1686.421,350.459,0
1704.772,377.2283,0
1667.77,402.1149,0
1624.114,409.9631,0
1696.678,412.7874,0
1701.393,355.7433,0
1756.462,390.8023,0
1557.677,354.0043,0
1770.41,346.7713,0
1689.061,385.8275,0
1743.599,352.9471,0
1687.667,367.8946,0
1666.314,402.8809,0
1639.63,381.7448,0
1753.253,334.6071,0
1736.362,399.3524,0
1558.267,328.642,0
1660.075,349.5822,0
1630.576,268.6497,0
1679.92,354.1938,0
1690.312,402.4183,0
1694.96,296.9793,0
1700.881,449.712,0
1685.307,403.2325,0
1634.878,356.85,0
1786.47,360.0717,0
1667.521,398.5504,0
1567.153,384.1604,0
1770.814,363.7786,0
1717.447,385.8474,0
1726.441,284.2744,0
1701.439,350.0855,0
1619.465,371.5079,0
1801.226,344.2721,0
1674.383,379.4919,0
1686.011,361.6229,0
1721.149,279.8257,0
1707.031,430.2122,0
1641.747,376.6136,0
1736.198,383.9116,0
1786.191,363.6713,0
1701.043,467.3323,0
1705.867,434.2491,0
1616.557,332.9637,0
1594.354,417.8077,0
1641.661,393.7009,0
1826.745,355.7101,0
1657.685,358.3132,0
1661.619,395.5181,0
1606.756,369.2166,0
1613.622,380.7,0
1715.856,374.5932,0
1562.337,388.855,0
1671.386,378.1872,0
1693.355,451.3019,0
1691.798,404.1132,0
1607.859,414.033,0
1693.126,352.1868,0
1602.962,348.7807,0
1750.031,347.2321,0
1704.901,337.0043,0
1611.949,288.0042,0
1679.578,364.3004,0
1695.444,422.3654,0
1692.897,398.6364,0
1700.792,339.5926,0
1779.211,386.8997,0
1621.469,438.5886,0
1563.334,241.4835,0
1644.618,340.7672,0
1489.295,340.762,0
1701.116,346.3013,0
1568.243,397.2513,0
1614.062,344.2625,0
1610.674,431.1116,0
1703.128,349.009,0
1693.644,310.7955,0
1714.218,371.7004,0
1663.233,410.9937,0
1598.944,416.0978,0
1645.845,437.4959,0
1601.646,330.6653,0
1558.296,333.2737,0
1630.52,367.0996,0
1669.838,335.1108,0
1654.318,403.8483,0
1738.065,388.2151,0
1510.568,295.2838,0
1718.149,369.1069,0
1704.366,447.0504,0
1581.879,316.9156,0
1732.763,401.8273,0
1769.278,416.0815,0
1694.539,346.1878,0
1645.93,444.7892,0
1634.479,396.9166,0
1724.432,316.3669,0
1762.93,462.772,0
1800.473,358.0076,0
1682.954,355.6528,0
1723.671,401.5804,0
1670.904,322.5434,0
1752.702,257.9283,0
1731.281,354.5051,0
1721.301,353.6784,0
1655.391,416.0881,0
1558.926,361.624,0
1701.561,368.9456,0
1592.935,400.6472,0
1758.021,290.2366,0
1644.359,411.2836,0
1721.033,406.3658,0
1718.848,392.6091,0
1653.316,390.0846,0
1676.397,346.6432,0
1701.467,359.9261,0
1574.299,364.5482,0
1725.662,372.0666,0
1621.564,366.6858,0
1760.945,431.6444,0
1707.218,411.9937,0
1565.209,364.4092,0
1535.932,327.1777,0
1667.926,371.7565,0
1729.305,448.1367,0
1726.083,381.3378,0
1664.121,365.4995,0
1722.969,416.6769,0
1766.095,382.4955,0
1727.894,426.8739,0
1518.594,377.2334,0
1618.053,378.0018,0
1681.107,389.6874,0
1626.644,366.0956,0
1480.824,323.8391,0
1587.86,469.7518,0
1575.588,368.9268,0
1646.716,387.8252,0
1680.053,352.8325,0
1587.862,377.5386,0
1714.657,431.0122,0
1671.338,465.49,0
1701.5,336.7151,0
1702.814,337.587,0
1726.837,398.159,0
1716.125,354.2695,0
1683.207,420.6784,0
1668.484,392.5166,0
1767.659,357.4661,0
1545.453,399.2228,0
1653.383,316.5762,0
1631.578,371.3467,0
1624.562,403.9871,0
1455.247,265.8453,0
1663.757,390.4802,0
1561.005,355.5159,0
1623.1,385.8694,0
1547.715,382.5192,0
1732.029,442.4414,0
1761.746,418.1017,0
1605.415,318.7825,0
1664.871,338.7338,0
1727.144,351.8472,0
1617.279,376.058,0
1658.343,330.1745,0
1678.152,361.9672,0
1624.373,348.6185,0
1693.582,413.3099,0
1692.24,438.3223,0
1711.609,343.4783,0
1523.488,379.0224,0
1613.172,385.1689,0
1635.052,380.5964,0
1714.147,428.2141,0
1694.554,358.6584,0
1692.476,408.582,0
1547.411,397.0133,0
1691.72,380.8304,0
1596.963,345.9561,0
1551.176,419.7784,0
1614.483,336.3517,0
1665.762,334.1151,0
1652.918,439.447,0
1625.437,366.6303,0
1598.252,425.0464,0
1657.147,338.1384,0
1605.927,401.9069,0
1717.918,487.3187,0
1712.202,344.7807,0
1773.547,341.4039,0
1763.158,342.7832,0
1671.914,400.2474,0
1699.548,364.7668,0
1718.984,405.1061,0
1688.12,394.9901,0
1711.823,326.6245,0
1711.729,359.638,0
1691.281,364.3654,0
1649.816,376.1804,0
1717.192,357.5623,0
1762.549,285.8962,0
1590.849,368.3243,0
1780.482,387.5947,0
1662.063,451.5731,0
1753.658,330.5225,0
1681.471,389.4308,0
1708.67,291.1054,0
1537.506,344.9109,0
1741.961,344.4135,0
1836.053,369.1973,0
1666.838,368.9002,0
1646.742,490.3727,0
1654.281,418.8022,0
1698.977,386.7802,0
1759.87,412.1871,0
1663.437,384.363,0
1580.368,403.7217,0
1734.116,466.166,0
1787.736,354.0923,0
1733.931,413.1297,0
1702.665,336.0342,0
1603.499,323.1025,0
1593.89,498.1896,0
1751.558,406.1537,0
1769.972,396.1301,0
1681.298,429.1465,0
1686.798,344.6697,0
1634.569,393.2506,0
1580.81,422.9912,0
1548.689,303.8307,0
1570.24,269.2582,0
1623.915,368.6129,0
1633.441,383.3823,0
1630.237,433.3716,0
1483.037,315.4777,0
1683.521,417.6305,0
1590.885,405.2316,0
1659.892,354.7672,0
1668.628,359.4508,0
1717.203,297.8182,0
1587.731,372.0508,0
1651.565,374.8359,0
1758.117,403.7,0
1639.467,400.5705,0
1702.425,353.9459,0
1742.614,360.6563,0
1581.68,378.7394,0
1673.905,353.444,0
2035.534,383.9442,0
1543.192,396.6837,0
1726.309,478.5323,0
1626.017,355.3815,0
1708.116,372.2834,0
1664.494,408.9613,0
1629.062,366.7363,0
1657.591,369.2411,0
1694.236,323.6128,0
1712.928,390.4143,0
1597.218,351.2923,0
1665.746,364.8889,0
1593.875,389.8627,0
1544.936,353.8191,0
1671.934,368.5472,0
1724.74,341.5732,0
1583.186,317.51,0
1408.648,1397.344,0
1676.628,413.9935,0
1586.016,353.1611,0
1736.484,356.8849,0
1752.741,361.7979,0
1677.803,396.2589,0
1684.728,440.9338,0
1588.129,409.8824,0
1665.537,405.0723,0
1667.561,451.7744,0
1625.096,292.6145,0
1557.674,325.9438,0
