Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
11988.94,183.4707,1
1708.756,372.9404,0
1741.538,372.1225,0
1727.065,424.2031,0
11853.58,224.5645,1
12623.55,255.5313,1
7681.304,272.0918,1
12491.87,97.09814,1
1676.796,400.9836,0
1748.358,362.8392,0
12583.52,225.4683,1
1770.535,414.3254,0
1736.545,351.2927,0
1893.609,346.309,0
12334.63,240.8735,1
1732.377,487.0065,0
1732.945,357.8555,0
1761.837,423.5868,0
12602.82,-32.31348,1
1674.874,434.0557,0
12372.92,223.4888,1
1701.455,434.3082,0
1809.706,352.2214,0
12369.72,225.9014,1
1647.113,386.2494,0
1711.521,393.6518,0
1676.925,412.7161,0
13644.23,174.4009,1
12974.89,295.9658,1
1762.665,378.4153,0
1674.05,345.1206,0
12589.51,160.0967,1
12450.15,193.8135,1
1699.855,353.4332,0
1663.513,388.713,0
1777.567,298.8139,0
12327.39,-22.11719,1
1659.337,341.1677,0
1748.498,432.8624,0
1725.52,421.4003,0
7721.932,188.2092,1
12450.47,171.6416,1
12973.91,27.7002,1
1676.439,374.0596,0
1729.595,408.0519,0
1708.408,379.358,0
1714.545,426.7557,0
1709.756,385.4459,0
1789.268,385.3518,0
1724.689,425.2542,0
11942.82,244.5122,1
12154.66,123.3657,1
1742.86,390.4877,0
12970.49,382.1572,1
1806.382,314.7202,0
1717.341,368.9133,0
13183.82,224.7559,1
11675.95,265.9087,1
1802.16,298.2579,0
1767.755,391.6111,0
12533.59,390.3013,1
1738.267,404.9042,0
1756.483,408.6857,0
1806.929,418.8167,0
12303.59,122.5562,1
1810.241,359.8365,0
12912.62,170.9346,1
12700.27,312.2451,1
1763.489,383.6975,0
1661.663,475.9323,0
1756.336,368.8878,0
12381.04,137.8965,1
12607.47,203.7451,1
1731.655,408.5745,0
1751.315,386.2615,0
12533.4,320.0459,1
1661.828,414.3224,0
1814.7,342.219,0
1817.093,328.1487,0
1792.83,365.4381,0
11962.48,139.291,1
1668.02,385.3301,0
1738.094,344.8497,0
12639.68,127.9165,1
1716.323,436.1406,0
1657.866,450.1638,0
12468.3,276.3291,1
12168.83,116.5498,1
1643.261,327.2007,0
11721.1,207.4946,1
12475.34,135.0913,1
12346.3,120.1538,1
1749.794,404.6797,0
1736.146,415.6105,0
11785.34,56.83203,1
1871.802,327.5452,0
12583.94,222.7002,1
1779.92,427.3799,0
1757.294,359.1989,0
12905.55,216.3506,1
12538.4,221.9521,1
12456.84,208.9902,1
1737.593,443.22,0
12704.91,233.7305,1
1760.148,375.0423,0
1735.88,403.4192,0
1790.648,411.5388,0
1752.059,417.7856,0
1799.987,353.5245,0
1775.553,350.9268,0
1665.27,440.9237,0
1752.702,420.8597,0
12235.38,230.3442,1
1684.482,418.0942,0
1786.287,371.7719,0
12754.55,119.0151,1
1732.355,399.3263,0
1835.672,448.343,0
1770.014,372.114,0
1756.894,328.6302,0
1821.503,370.8402,0
11800.39,312.3413,1
12406.97,283.1543,1
1640.311,456.2556,0
1713.901,428.7266,0
12740.23,163.3398,1
1756.562,458.1047,0
1731.235,453.4011,0
1724.29,346.9985,0
12451.9,121.043,1
12480.14,142.7266,1
1771.153,391.7704,0
12749.32,212.4033,1
1596.181,390.1577,0
1709.815,420.0051,0
1817.23,430.7657,0
1654.842,447.6133,0
12411.23,231.2339,1
1760.547,395.2709,0
12056.74,192.8682,1
1773.711,375.8472,0
1745.375,413.8083,0
1641.896,339.7716,0
1699.874,396.8382,0
1637.984,374.3716,0
1807.525,417.3022,0
1706.405,462.6275,0
1711.38,388.3431,0
12684.67,260.3267,1
11848.49,110.083,1
12450.57,305.4341,1
12236.78,172.1006,1
12289.47,123.8291,1
1736.694,402.5813,0
12179.88,202.8833,1
13078.22,184.4414,1
12214.39,199.2085,1
1728.494,400.3938,0
1789.436,388.9566,0
12435.81,390.0308,1
12310.09,248.5288,1
1783.284,424.4234,0
1700.607,391.3063,0
1674.026,327.5392,0
1637.327,365.7258,0
1768.278,384.6301,0
1788.617,332.3202,0
1717.162,512.7188,0
1715.234,335.8152,0
12820.73,186.6094,1
12546.56,83.7832,1
1701.186,430.0826,0
1734.419,351.8424,0
1811.655,403.4795,0
1773.155,401.999,0
12116.92,292.1563,1
12137.06,186.8306,1
12460.2,151.2192,1
12566.84,282.5356,1
1771.347,393.6251,0
11944.29,244.5034,1
1569.344,403.8163,0
1725.265,369.3736,0
12586.63,193.0479,1
12357.08,107.7529,1
1889.575,350.5705,0
