Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1746.051,356.9718,0
1823.146,496.6469,0
1782.937,385.5026,0
1689.432,334.321,0
1524.309,304.1567,0
1849.118,308.0013,0
1732.438,354.8004,0
1793.177,407.1748,0
1474.268,292.0933,0
1786.401,350.03,0
1749.769,346.5052,0
1700.489,355.954,0
1755.234,396.5763,0
1737.969,418.3981,0
1736.099,470.9695,0
1703.04,372.0545,0
1628.799,331.4062,0
1406.64,354.6155,0
1646.058,326.4783,0
1585.287,292.8134,0
1739.237,406.2855,0
1454.53,329.2073,0
1544.764,353.903,0
1758.531,400.2351,0
1796.615,383.8401,0
1713.605,425.8263,0
1751.19,397.3721,0
1733.737,403.6878,0
1814.606,383.8154,0
1610.997,320.3134,0
1746.638,371.9166,0
1593.252,337.3512,0
1736.59,388.3181,0
1733.728,429.9827,0
1885.239,319.0881,0
1849.583,295.8015,0
1658.219,426.2217,0
1730.662,345.0733,0
1673.428,361.4183,0
1599.649,216.3294,0
1750.882,429.2043,0
1701.302,399.4368,0
1486.005,305.8967,0
1542.052,327.9078,0
1788.189,355.2675,0
1751.487,399.4792,0
1685.779,439.0771,0
1759.369,378.5475,0
1564.947,382.9227,0
1802.204,314.1639,0
1742.727,397.4832,0
1805.24,341.6646,0
1481.997,267.834,0
1782.797,358.5867,0
1681.166,412.2989,0
1835.699,413.2355,0
1697.168,350.6628,0
1778.655,387.2839,0
1530.605,331.8786,0
1580.07,360.2692,0
1393.973,312.2586,0
1403.219,279.2006,0
1735.19,445.6043,0
1796.063,427.3658,0
1772.772,438.6282,0
1755.727,375.8635,0
1765.89,344.0245,0
1713.327,417.9253,0
1819.662,390.5223,0
1774.944,450.1636,0
1809.601,370.5189,0
1767.12,423.9628,0
1616.014,312.9913,0
1731.423,319.3994,0
1802.135,368.5263,0
1775.4,401.4368,0
1507.097,358.9465,0
1719.464,386.7186,0
1846.157,378.895,0
1728.968,433.9908,0
1720.153,410.2925,0
1722.143,387.622,0
1736.683,428.0047,0
1416.116,439.5039,0
1791.26,457.2448,0
1738.279,407.0525,0
1691.737,312.2626,0
1772.096,452.0609,0
1788.476,354.9176,0
1516.542,327.3083,0
1763.724,371.3046,0
1760.805,389.9961,0
1752.636,395.4332,0
1668.068,358.9595,0
1807.588,378.0248,0
1691.813,477.8441,0
1745.546,368.3365,0
1663.961,318.4764,0
1692.161,452.3784,0
1809.011,343.6437,0
1589.088,365.6204,0
1762.11,342.0251,0
1796.13,385.4698,0
