Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1687.531,405.5922,0
1432.078,366.8926,0
1668.046,381.9163,0
1705.097,343.6491,0
1650.253,427.5241,0
1640.496,364.8535,0
1610.338,406.816,0
1602.412,418.2374,0
1606.878,339.0986,0
1709.131,346.8337,0
1615.757,396.247,0
1787.126,280.9799,0
1676.108,413.9993,0
1635.733,336.1343,0
1661.083,387.8857,0
1545.516,316.7441,0
1523.734,342.9556,0
1592.111,370.1405,0
1625.068,357.8779,0
1668.816,395.8156,0
1589.801,316.4543,0
1665.532,418.8043,0
1734.531,291.9796,0
1730.063,374.9748,0
1737.916,307.514,0
1718.918,362.4818,0
1725.825,282.3491,0
1762.238,316.9417,0
1728.062,286.5923,0
1748.663,400.259,0
1569.422,320.4133,0
1694.72,362.6233,0
1678.054,346.5413,0
1631.781,382.4227,0
1629.54,287.4619,0
1623.943,383.3063,0
1672.304,320.6537,0
1612.542,355.6879,0
1637.198,328.5829,0
1533.501,342.3552,0
1704.29,389.4017,0
1634.927,459.0184,0
1676.444,326.3325,0
1600.982,376.0484,0
1773.422,380.981,0
1701.218,323.758,0
1734.258,311.0328,0
1686.069,315.4156,0
1549.189,275.5869,0
1633.555,395.3185,0
1628.772,368.8059,0
1689.993,325.4666,0
1690.714,332.7579,0
1671.105,389.1068,0
1662.635,349.2993,0
1541.912,386.1932,0
1488.495,329.903,0
1456.476,297.4271,0
1650.759,335.9242,0
1619.974,324.7542,0
1762.896,353.5812,0
1636.603,352.2095,0
1649.049,396.9303,0
1657.283,263.8843,0
1546.149,331.8849,0
1656.683,418.0333,0
1669.658,408.5222,0
1606.82,430.1953,0
1681.199,362.6575,0
1665.075,401.9411,0
1718.511,409.6995,0
1600.679,350.5133,0
1697.974,362.5597,0
1558.151,310.9875,0
1701.492,390.9618,0
1657.121,362.6484,0
1822.213,316.3653,0
1739.37,313.2747,0
1689.526,342.2991,0
1641.67,352.3816,0
1665.752,378.5074,0
1585.47,340.8337,0
1737.437,358.4564,0
1613.041,368.0417,0
1758.162,403.9938,0
1788.714,364.0681,0
1565.077,394.847,0
1700.148,272.3696,0
1644.095,385.27,0
1729.756,319.078,0
1618.689,331.7309,0
1707.956,396.5051,0
1575.051,379.5748,0
1726.679,353.7996,0
1666.581,280.2233,0
1705.032,393.4265,0
1680.287,388.948,0
1700.834,371.2156,0
1730.673,330.6571,0
1559.899,410.3735,0
1597.388,314.3054,0
1696.269,311.6299,0
1510.639,340.6471,0
1701.292,411.0486,0
1650.018,332.528,0
1650.892,364.8109,0
1670.341,363.1799,0
1672.133,342.2266,0
1610.085,366.1221,0
1594.731,324.6703,0
1659.175,387.4034,0
1648.03,385.7795,0
1522.178,368.7144,0
1701.478,424.1978,0
1598.249,331.8808,0
1658.271,397.0656,0
1545.271,356.8763,0
1538.576,361.6915,0
1727.894,349.3039,0
1686.217,339.6689,0
1512.413,318.5582,0
1624.328,343.8489,0
1695.204,351.4957,0
1750.719,365.8154,0
1591.116,353.2908,0
1586.398,339.0118,0
1616.898,329.2153,0
1695.322,386.4263,0
1632.843,316.6027,0
1689.767,325.5847,0
1557.24,311.5558,0
1661.953,361.5707,0
1683.48,344.9703,0
1629.979,372.3151,0
1596.381,365.4186,0
1760.468,372.8707,0
1505.73,333.8695,0
1768.416,341.2308,0
1601.658,244.3956,0
1589.503,329.3546,0
1647.181,356.5517,0
1646.637,355.0193,0
1634.144,326.9242,0
1538.345,399.3589,0
1599.31,374.7494,0
1627.906,365.0986,0
1739.523,315.9888,0
1641.722,337.8602,0
1732.803,380.1328,0
1754.542,406.2906,0
1609.707,304.8358,0
1504.92,300.3348,0
1681.475,394.5697,0
1584.52,290.3593,0
1659.939,450.1901,0
1652.815,434.8228,0
1469.838,426.2034,0
1643.235,347.2474,0
1633.485,347.6833,0
1683.507,346.2518,0
1636.345,343.2247,0
1628.503,328.4982,0
1628.3,382.2072,0
1646.86,304.8357,0
1672.445,326.9084,0
1616.417,419.33,0
1717.613,365.9176,0
1658.354,365.4561,0
1710.781,335.3993,0
1691.499,457.9866,0
1649.599,435.5858,0
1639.949,372.1074,0
1609.578,319.7814,0
1558.427,287.0486,0
1740.468,343.3036,0
1598.492,339.0956,0
1652.934,309.8665,0
1668.42,264.8336,0
1501.328,341.5812,0
1684.049,339.1486,0
1621.809,333.3393,0
1626.087,311.1183,0
1714.208,351.8828,0
1717.656,299.6988,0
1603.697,345.9109,0
1601.525,248.7962,0
1606.224,404.2295,0
1673.48,295.1569,0
1550.588,293.3129,0
1630.919,357.1812,0
1532.676,338.222,0
1586.343,321.7681,0
1637.5,361.4047,0
1584.233,289.8726,0
1674.018,376.6887,0
1667.89,300.6605,0
1769.157,277.1694,0
1688.467,368.8564,0
1775.282,411.6777,0
1687.641,322.536,0
1726.421,283.9522,0
1698.918,351.5601,0
1614.306,410.1505,0
1568.386,288.7571,0
1533.176,334.541,0
1727.427,359.6409,0
1673.332,320.3132,0
1705.784,313.5851,0
1699.341,377.0624,0
1587.505,330.3097,0
1734.973,329.2794,0
1545.125,377.8014,0
1773.431,326.4417,0
1575.253,337.7049,0
1632.223,336.5204,0
1555.613,345.1393,0
1682.616,343.6429,0
1644.25,330.572,0
1682.29,394.7049,0
1686.948,340.5933,0
1530.956,349.4686,0
1611.906,444.8573,0
1684.76,351.9965,0
1546.357,319.511,0
1668.317,333.0171,0
1623.4,444.9032,0
1620.129,322.7682,0
1624.115,398.3327,0
1627.62,345.986,0
1645.21,401.8578,0
1671.044,420.0083,0
1512.479,385.3275,0
1591.643,380.4601,0
1646.787,368.8669,0
1548.292,319.78,0
1651.732,417.7424,0
1701.229,340.3704,0
1605.374,371.4978,0
1650.632,331.4235,0
1719.514,290.3813,0
1624.155,261.5972,0
1714.922,375.2698,0
1677.955,363.5209,0
1651.901,357.4991,0
1643.86,348.2655,0
1754.135,426.4583,0
1590.784,302.3664,0
1629.393,387.598,0
1693.436,326.8537,0
1663.992,368.9896,0
1697.577,332.2887,0
1716.19,395.0349,0
1688.013,424.1357,0
1583.409,343.9818,0
1686.904,363.1292,0
1759.22,417.2942,0
1702.115,341.5918,0
1749.856,267.2095,0
1710.233,358.3904,0
1571.248,393.9885,0
1566.633,370.4489,0
1489.292,324.0198,0
1754.14,335.4057,0
1688.705,365.2658,0
