Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Psefar
1648.091,351.4014,0
1576.383,424.9756,0
1674.819,336.1011,0
1671.287,361.7545,0
1624.117,361.3885,0
1743.503,305.1467,0
1599.442,335.4534,0
1589.577,350.991,0
1582.889,392.8835,0
1502.136,427.1655,0
1639.669,352.6357,0
1605.929,301.8777,0
1557.097,410.5474,0
1502.614,381.442,0
1583.922,334.8254,0
1633.891,330.0311,0
1610.31,341.7269,0
1601.627,422.7903,0
1644.674,349.3874,0
1556.586,450.7485,0
1568.848,398.7938,0
1654.702,364.1412,0
1683.409,300.3854,0
1664.945,371.7292,0
1661.992,407.1964,0
1546.877,295.6844,0
1691.42,390.6443,0
1569.057,363.5727,0
1648.873,388.4307,0
1588.972,445.6683,0
1671.213,395.1699,0
1587.831,355.9609,0
1612.664,330.4329,0
1641.516,341.1745,0
1592.663,409.5373,0
1612.019,374.8511,0
1672.054,340.1811,0
1675.831,313.0049,0
1682.995,407.5641,0
1627.399,377.1495,0
1608.254,370.0938,0
1743.591,400.7924,0
1761.802,324.3325,0
1660.226,397.414,0
1501.465,390.1133,0
1623.001,396.189,0
1589.556,358.3237,0
1723.425,320.3062,0
1627.115,394.7139,0
1649.472,351.8427,0
1688.753,368.6873,0
1655.695,450.6721,0
1562.463,362.079,0
1462.206,340.1206,0
1544.22,431.8226,0
1687.293,368.5667,0
1565.628,409.2961,0
1635.828,335.9475,0
1691.426,387.4481,0
1566.883,372.9412,0
1677.18,348.1168,0
1602.168,361.1559,0
1708.441,378.3026,0
1561.941,391.1407,0
1649.193,322.5471,0
1663.18,357.3579,0
1641.49,395.2133,0
1638.002,324.6486,0
1570.504,270.236,0
1670.335,334.8152,0
1619.233,382.0106,0
1615.404,359.4016,0
1605.812,290.512,0
1639.813,340.8667,0
1651.137,437.5409,0
1643.952,408.6919,0
1550.494,309.1721,0
1557.036,455.1945,0
1629.585,327.1906,0
1710.333,343.2688,0
1710.409,373.7155,0
1604.052,389.7568,0
1569.592,340.5208,0
1676.917,332.3808,0
1599.622,464.4794,0
1689.273,447.0087,0
1725.936,308.004,0
1579.421,399.364,0
1744.267,428.7533,0
1675.71,330.397,0
1689.65,359.598,0
1604.469,317.6926,0
1562.872,329.6493,0
1690.295,386.5991,0
1625.621,383.6765,0
1721.897,389.489,0
1629.028,387.5483,0
1698.52,400.488,0
1657.525,405.1683,0
1566.759,423.2557,0
1591.498,333.6816,0
1529.695,372.1218,0
1660.997,365.5626,0
1618.326,331.1464,0
1580.326,483.951,0
1607.131,278.7123,0
1575.979,347.2341,0
1671.799,319.5248,0
1613.268,333.9548,0
1620.827,351.0257,0
1704.191,365.6266,0
1657.407,285.0335,0
1616.844,352.2949,0
1675.446,304.9911,0
1588.665,349.932,0
1619.66,396.2023,0
1652.695,299.6519,0
1664.854,316.4391,0
1610.191,405.2031,0
1607.024,394.4559,0
1605.734,387.5594,0
1669.094,451.7051,0
1603.935,362.5963,0
1716.206,339.0278,0
1677.216,398.6147,0
1555.92,345.6479,0
1637.91,330.4249,0
1689.037,291.1451,0
1652.667,377.1301,0
1622.602,375.8189,0
1678.753,383.2897,0
1609.46,356.7081,0
1610.896,352.9006,0
1652.376,333.952,0
1658.243,403.7032,0
1643.314,374.537,0
1600.955,349.1981,0
1602.707,356.9669,0
1655.198,367.686,0
1654.546,313.0663,0
1672.507,424.7692,0
1516.503,459.7523,0
1641.522,365.8871,0
1663.257,357.3059,0
1653.016,320.3833,0
1643.215,362.7303,0
1669.966,347.3539,0
1539.503,380.136,0
1639.524,384.3557,0
1710.078,334.7797,0
1679.253,357.7239,0
1550.661,390.1946,0
1643.608,423.265,0
1635.34,347.793,0
1525.06,340.6714,0
1547.179,358.7808,0
1685.677,318.4658,0
1549.101,424.0076,0
1579.85,378.049,0
1593.841,350.1533,0
1534.432,410.3193,0
1554.185,396.9293,0
1606.598,363.0882,0
1735.338,342.6042,0
1591.998,416.8153,0
1668.513,327.7593,0
1689.568,348.7839,0
1642.1,355.7117,0
1715.936,352.8143,0
1655.832,370.6121,0
1676.547,304.1112,0
1524.04,431.3047,0
1633.952,374.9952,0
1650.787,403.8229,0
1582.898,425.82,0
1690.333,392.5138,0
1633.632,370.4387,0
1761.857,327.9608,0
1667.208,354.2413,0
1683.717,432.5833,0
1614.066,477.381,0
1630.358,359.5969,0
1686.084,423.4548,0
1571.571,320.8676,0
1605.401,422.4288,0
1631.92,317.7402,0
1510.035,347.5662,0
1538.173,378.5817,0
1561.354,431.3474,0
1588.022,344.6217,0
1644.693,425.4532,0
1641.859,418.7604,0
1699.659,368.9142,0
1684.32,309.1245,0
1701.629,431.9946,0
1657.303,372.4629,0
1623.989,407.2402,0
1592.625,377.7363,0
1613.075,375.6638,0
1606.206,395.4521,0
1678.802,362.306,0
1618.616,335.3615,0
1580.948,402.535,0
1714.293,325.3365,0
1602.852,327.066,0
1617.601,431.459,0
1607.676,442.4024,0
1610.4,429.0093,0
1514.334,345.7371,0
1679.873,334.5977,0
1612.889,383.756,0
1634.388,321.3006,0
1694.38,387.6292,0
1715.341,416.6735,0
1626.079,346.918,0
1597.323,358.2416,0
1584.528,414.7717,0
1599.912,399.7592,0
1542.244,367.2389,0
1683.073,419.9722,0
1640.953,372.3986,0
1642.619,371.2787,0
1567.191,385.8045,0
1618.136,404.0651,0
1707.133,329.9298,0
1680.541,406.2762,0
1606.755,391.2872,0
1669.005,358.165,0
1584.975,374.3905,0
1607.986,301.2308,0
1670.313,315.5613,0
1567.656,359.0875,0
1538.081,386.3185,0
1577.145,379.2064,0
1601.114,327.8043,0
1753.371,411.6949,0
1595.249,341.9539,0
1547.883,349.1475,0
1555.981,382.3259,0
1558.642,331.7808,0
1566.648,352.9778,0
1652.121,400.6934,0
1684.526,348.9578,0
1667.69,353.6522,0
1651.792,362.9108,0
1699.861,386.5695,0
1576.021,307.3285,0
1563.964,350.0195,0
1628.188,327.408,0
1684.575,403.4146,0
1555.29,317.1198,0
1699.576,368.6012,0
1672.284,316.4882,0
1659.133,384.3192,0
1624.729,345.6936,0
1561.032,349.8535,0
1566.778,440.0008,0
1610.089,313.4236,0
1710.601,377.2529,0
1711.884,372.6619,0
1684.345,381.0282,0
1657.839,396.127,0
1618.913,433.0106,0
1649.169,372.5094,0
1603.074,339.0889,0
1557.85,369.0253,0
1674.793,437.0287,0
1707.574,299.674,0
1664.863,362.2872,0
1583.135,393.4681,0
1609.821,361.9026,0
1649.295,389.9478,0
1653.72,279.8065,0
1705.053,372.1761,0
1663.168,350.7041,0
1580.865,370.6882,0
1635.63,406.7078,0
1620.653,382.0276,0
1636.252,349.869,0
1645.125,327.324,0
1564.276,380.8511,0
1615.955,386.5402,0
1592.392,395.4166,0
1654.044,325.1616,0
1649.156,353.4756,0
1692.816,371.3353,0
1689.98,378.46,0
1692.495,363.3747,0
1575.157,364.683,0
1533.566,418.4887,0
1562.627,350.4681,0
1635.556,441.5939,0
1691.694,355.3583,0
1651.794,407.4454,0
1597.449,403.6248,0
1730.707,369.2685,0
1681.893,363.6243,0
1627.251,429.8641,0
1613.46,348.3492,0
1603.151,385.2258,0
1623.943,384.1061,0
1592.68,434.5895,0
1599.308,402.7961,0
1622.432,339.3118,0
1594.612,280.2661,0
1519.952,335.2753,0
1711.443,356.6014,0
1570.751,300.3337,0
1646.356,430.3741,0
1668.817,425.6568,0
1616.221,331.7097,0
1509.254,394.0266,0
1643.8,361.5358,0
1699.99,378.6863,0
1691.868,302.769,0
1619.392,355.355,0
1597.685,409.6865,0
1616.677,361.7487,0
1665.186,311.2206,0
1541.241,340.4482,0
1581.187,405.162,0
1683.939,425.079,0
1580.362,372.5185,0
1646.567,385.1249,0
1576.142,419.0745,0
1609.241,460.2678,0
1595.302,420.7251,0
1775.243,461.0649,0
1605.209,263.1725,0
1578.564,371.4481,0
1648.229,389.2279,0
1600.936,388.8673,0
1604.474,370.9948,0
1570.843,350.8201,0
1588.187,364.1178,0
1719.823,434.9708,0
1610.134,374.2242,0
1691.323,320.2263,0
1625.853,360.7414,0
1651.625,369.3225,0
1580.654,336.3903,0
1529.874,428.8207,0
1587.579,356.6929,0
1678.663,414.6595,0
1624.106,385.1294,0
1514.751,354.2339,0
1598.864,357.07,0
1618.042,377.8908,0
1705.453,364.442,0
1523.513,352.998,0
1653.138,383.0721,0
1579.441,331.0974,0
1670.014,384.3896,0
1651.275,336.0119,0
1565.363,379.7763,0
1613.272,344.2366,0
1620.485,372.2707,0
1630.516,380.3279,0
1579.932,450.8032,0
1692.423,380.2016,0
1566.769,347.8083,0
1549.268,432.2681,0
1649.475,388.9655,0
1515.566,325.1093,0
1706.996,330.8279,0
1650.317,327.7314,0
1614.396,407.1707,0
1677.764,396.5873,0
1669.495,332.7754,0
1633.993,326.8155,0
1687.201,410.9841,0
1619.098,408.4808,0
1621.84,359.064,0
1590.717,329.4225,0
1813.822,375.8773,0
1595.556,384.7757,0
1721.719,400.8746,0
1591.233,338.6505,0
1661.638,382.3772,0
1614.912,401.4148,0
1656.275,330.9991,0
1587.445,365.6945,0
1573.761,343.1236,0
1671.436,357.2243,0
1635.299,393.9261,0
1594.126,385.9572,0
1602.528,372.2735,0
1749.526,349.4452,0
1659.343,356.225,0
1536.266,410.6281,0
1694.153,346.7596,0
1614.601,349.0668,0
1669.653,356.6465,0
1584.256,452.5574,0
1547.059,373.1246,0
1582.895,285.4455,0
1565.011,339.89,0
1628.346,350.1417,0
1706.343,367.03,0
1602.948,341.1937,0
1550.664,389.6854,0
1612.911,323.5501,0
1639.157,341.3356,0
1617.652,285.862,0
1676.722,365.5577,0
1605.676,346.5581,0
1646.26,341.0076,0
1666.721,329.3907,0
1604.251,358.2257,0
1586.392,400.6951,0
1561.165,328.2997,0
1602.383,358.4672,0
1686.62,405.9725,0
1677.847,319.7734,0
1662.5,419.053,0
1617.569,354.6801,0
1699.525,372.0973,0
1632.734,421.9064,0
1716.215,413.9462,0
1518.776,339.1777,0
1560.902,357.9191,0
1688.303,394.8266,0
1464.444,352.7402,0
1641.72,383.0992,0
1595.239,380.8652,0
1620.375,377.052,0
1564.169,340.2334,0
1627.68,387.9291,0
1611.029,360.1052,0
1827.268,333.3751,0
1628.951,410.7122,0
1524.068,364.7398,0
1628.618,379.5881,0
1578.66,328.2791,0
1579.201,394.6926,0
1711.463,294.7353,0
1626.172,376.0412,0
1673.868,340.2953,0
1676.424,378.9114,0
1577.858,328.6763,0
1648.979,402.0307,0
1566.596,340.6978,0
1565.876,414.205,0
1792.026,408.7479,0
1659.722,376.7906,0
