Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Corcas
1055.849,342.7881,0
999.1051,331.1851,0
1001.192,372.3619,0
1105.792,365.3868,0
984.127,473.1655,0
977.6165,316.318,0
956.708,331.0981,0
1043.817,412.3174,0
1007.658,351.0262,0
1091.076,429.3865,0
1076.831,379.1556,0
1056.637,366.8007,0
1020.645,412.1146,0
1124.356,344.1652,0
1115.88,405.9097,0
972.7737,300.4274,0
1053.579,371.4417,0
990.0514,388.522,0
963.7427,302.7567,0
1074.644,344.4534,0
1073.341,396.4055,0
992.0383,274.2151,0
967.0919,319.0341,0
1038.352,308.2822,0
1052.832,378.7771,0
1092.93,362.2527,0
968.4908,436.0993,0
1028.639,386.738,0
1068.529,340.0971,0
993.1661,368.0244,0
902.6109,336.0551,0
1035.193,382.1926,0
1102.078,328.0515,0
1124.684,394.7614,0
968.274,385.4233,0
1047.34,412.488,0
958.5253,325.136,0
934.5778,323.6521,0
1063.309,374.1033,0
1027.268,396.4342,0
1112.487,351.8628,0
1048.668,426.1472,0
1124.54,318.6198,0
1046.791,359.672,0
1101.735,386.1275,0
1027.651,379.3129,0
995.5984,399.0442,0
995.6017,392.1464,0
1156.244,387.6933,0
1093.498,394.8675,0
1065.564,460.4482,0
1008.651,355.6395,0
1016.491,382.2452,0
1031.179,447.035,0
1147.724,374.7108,0
1079.703,341.8452,0
1126.463,395.78,0
1029.769,364.5223,0
1064.833,406.084,0
1038.764,410.1438,0
1049.908,320.6297,0
930.5926,291.2689,0
1096.195,338.5582,0
1083.612,381.7368,0
1044.445,405.0964,0
1037.512,383.1529,0
1001.76,417.2971,0
1134.126,431.1162,0
1055.412,379.762,0
957.1995,297.4774,0
1017.892,370.9567,0
1035.781,335.726,0
1059.456,341.7349,0
1036.801,457.8291,0
1080.886,299.1779,0
1148.605,381.448,0
984.3591,391.3564,0
1016.317,316.7939,0
1032.464,416.8802,0
1014.46,355.5738,0
1031.832,459.1503,0
954.3698,249.8036,0
1067.565,446.4476,0
1090.52,401.5142,0
979.2996,351.5452,0
1096.661,392.4922,0
1009.936,413.9771,0
1061.082,430.9247,0
881.153,295.2556,0
1034.575,326.8607,0
1068.848,434.1343,0
999.2296,361.3765,0
1118.793,403.5779,0
1105.41,426.6132,0
1093.201,360.7498,0
1044.506,321.3636,0
927.8597,355.8835,0
915.0924,275.7694,0
1055.404,302.0435,0
1077.695,399.3056,0
1071.026,356.5842,0
1100.121,383.1072,0
1005.123,363.2404,0
936.1639,286.3483,0
1001.355,345.243,0
1189.568,466.2041,0
964.8885,339.2264,0
1071.889,359.2825,0
895.8369,350.0484,0
968.1497,283.2753,0
977.6879,352.7882,0
1145.345,396.8299,0
970.3751,347.7811,0
1077.51,400.3929,0
1018.476,421.7354,0
1090.599,363.5601,0
1065.463,342.352,0
1056.705,335.4218,0
1022.25,498.0788,0
946.4548,358.9766,0
971.5667,379.7734,0
1077.995,400.6913,0
1034.205,391.0821,0
1073.842,356.9115,0
1048.776,425.9945,0
1125.877,388.8003,0
1096.803,307.6227,0
1053.281,384.1586,0
998.541,401.8597,0
969.7505,372.9356,0
1107.425,397.0544,0
1067.87,475.6407,0
1042.24,378.6856,0
1092.067,379.0453,0
1059.067,421.8894,0
1053.419,399.2327,0
1037.863,380.3812,0
1071.18,373.7036,0
1086.973,410.2461,0
1038.16,363.6099,0
