Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Corcas
898.4952,243.5375,0
960.5299,318.9034,0
1156.572,376.6916,0
831.7855,305.3884,0
906.8024,321.7753,0
1081.314,374.8152,0
928.3481,313.4935,0
824.4819,231.0233,0
900.749,252.8113,0
1204.348,354.3665,0
883.0409,282.0075,0
946.5213,290.4412,0
856.1547,237.6083,0
982.2524,375.973,0
878.4627,213.4045,0
1057.648,380.8342,0
1105.185,390.9445,0
817.0499,256.8519,0
805.9066,225.8066,0
858.1109,324.4423,0
1140.347,389.7061,0
944.8574,254.465,0
886.834,222.003,0
1003.202,320.9539,0
827.9722,227.7663,0
944.1256,252.8249,0
847.2589,231.3393,0
1117.035,418.4662,0
1071.886,384.2105,0
1073.055,353.839,0
1078.326,329.0618,0
836.6035,263.5041,0
1004.714,410.3899,0
1021.105,305.178,0
933.2554,386.3844,0
882.4445,224.8212,0
1185.912,360.1039,0
1124.213,452.9615,0
1130.236,460.936,0
1077.631,369.0921,0
935.2689,319.1117,0
1069.464,421.791,0
940.4629,246.0443,0
941.8778,269.7305,0
1065.893,393.8258,0
1059.872,415.3386,0
884.4194,262.2853,0
859.1141,254.6013,0
1079.371,416.8931,0
1005.159,372.0391,0
915.2343,298.2108,0
1099.385,381.7775,0
1083.283,369.1643,0
1065.74,503.0346,0
925.1647,229.1447,0
1032.387,399.8378,0
881.7958,352.2968,0
1015.893,352.7075,0
1141.332,430.527,0
924.6066,249.6004,0
1009.915,420.0451,0
782.3364,279.8665,0
958.1,329.7222,0
1144.328,400.4435,0
961.7189,410.9644,0
1142.639,436.6313,0
1036.582,426.3387,0
1079.088,399.2609,0
1058.923,342.7605,0
1064.168,354.3948,0
971.9805,334.0979,0
1040.966,427.6012,0
1057.084,435.2172,0
1036.704,328.856,0
1107.729,451.2379,0
1063.401,390.629,0
1006.717,339.0121,0
1037.176,390.265,0
971.6381,216.7953,0
1105.615,430.4188,0
1087.74,454.0958,0
1002.107,418.733,0
1127.795,417.089,0
920.5711,254.4942,0
968.4277,327.6098,0
1250.924,360.4644,0
1123.628,378.4661,0
1110.04,426.365,0
1170.719,330.4411,0
1124.544,411.7239,0
1092.907,343.2346,0
1093.806,369.8907,0
1113.001,420.4871,0
1120.486,444.4513,0
846.4441,239.1758,0
972.851,319.9166,0
1115.168,355.5671,0
1062.162,460.3065,0
1123.566,452.3992,0
870.4373,244.9774,0
1130.639,436.7391,0
932.9208,278.4655,0
1147.217,407.3681,0
1046.812,314.8352,0
871.9039,325.1853,0
1201.865,415.3499,0
1045.48,381.4881,0
999.6146,289.795,0
1047.658,368.727,0
1089.676,419.6362,0
997.1368,262.7368,0
1155.592,412.1565,0
892.4119,264.1396,0
1047.274,429.4817,0
1008.626,398.5,0
921.7371,222.7892,0
866.8159,306.5266,0
798.2806,281.7677,0
1056.116,347.5384,0
1114.785,387.6061,0
1110.476,403.3805,0
1095.622,439.1512,0
895.8884,210.057,0
827.1471,287.8527,0
972.6482,339.9256,0
1054.663,402.3466,0
972.5192,378.6337,0
1169.05,458.7214,0
1065.204,386.8501,0
1126.058,397.5345,0
893.8625,312.3972,0
1125.452,438.4897,0
1094.128,340.8455,0
928.7493,327.2294,0
821.246,316.5494,0
959.5431,323.1455,0
1067.657,411.3307,0
1005.782,336.2994,0
1064.279,425.4042,0
802.8784,235.9853,0
1060.569,382.7676,0
1088.852,457.6547,0
1063.994,354.0284,0
1120.602,422.7775,0
1032.506,480.3106,0
1058.982,473.4946,0
1109.715,421.168,0
1070.624,434.1767,0
837.8425,184.123,0
1082.907,383.4416,0
1189.294,400.3579,0
982.1112,266.9654,0
931.5356,321.4362,0
1009.372,439.2902,0
1102.254,408.504,0
1035.022,386.0591,0
1102.147,471.3901,0
860.4438,199.0974,0
1103.313,382.6053,0
889.8333,231.757,0
1110.64,347.3476,0
1125.464,376.826,0
1096.088,460.9833,0
1100.305,391.4683,0
1119.918,452.9143,0
830.8703,296.0837,0
998.8812,335.5726,0
985.1142,331.4462,0
1073.876,300.7742,0
1171.387,380.5932,0
1157.354,394.3169,0
845.0092,239.318,0
1065.268,409.973,0
1072.708,348.106,0
1114.881,376.578,0
1036.355,358.5251,0
1086.256,402.1076,0
1032.376,431.0059,0
1057.448,367.1967,0
1008.042,435.515,0
1010.566,436.1243,0
1079.646,414.2838,0
1132.505,362.8676,0
1206.54,381.8306,0
947.3696,310.003,0
1023.367,366.1624,0
1124.559,437.1483,0
1092.858,386.1442,0
1067.47,352.1512,0
913.1516,291.9534,0
1032.99,396.0298,0
1049.068,361.4277,0
913.4589,333.0664,0
1190.136,383.0004,0
1058.126,457.4519,0
870.3793,278.8963,0
1103.025,366.0787,0
1101.686,352.0629,0
1061.859,329.7716,0
1088.365,469.0181,0
1047.377,341.3589,0
999.9217,445.2465,0
848.2629,255.9327,0
1012.123,413.7366,0
1072.304,413.0961,0
1098.271,384.271,0
831.6446,304.2257,0
1129.297,322.2917,0
1081.341,374.0486,0
1082.858,414.3065,0
1088.248,336.2568,0
838.8675,277.4843,0
1028.183,285.079,0
1043.213,374.898,0
967.9092,354.7339,0
1102.175,340.5625,0
1088.654,371.3464,0
817.2982,240.5689,0
865.6282,283.0966,0
1126.175,380.1275,0
995.6266,368.0669,0
1085.582,383.9816,0
1066.006,390.0598,0
903.1793,244.6762,0
1078.394,364.2748,0
919.7418,311.9749,0
872.2098,202.4682,0
1098.288,396.3967,0
1161.288,449.2259,0
945.6496,334.5249,0
1044.328,421.0302,0
1071.121,420.2457,0
1059.911,351.6942,0
1118.126,351.9201,0
1132.416,416.5761,0
951.3884,361.3229,0
1036.167,342.5032,0
925.2837,296.1264,0
886.4891,299.2836,0
1042.983,362.8679,0
1017.613,310.6122,0
1072.224,329.7375,0
764.3422,253.9566,0
989.973,325.2605,0
942.3609,357.8788,0
1075.772,427.1706,0
892.6616,288.5341,0
1046.675,332.6036,0
