Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Corcas
3284.479,453.7473,1
3571.497,323.2881,1
2919.006,414.157,1
2633.122,456.9634,1
3644.069,280.1637,1
2545.743,363.9016,1
3076.323,251.147,1
2878.515,373.8015,1
2662.655,415.2787,1
2310.458,416.9553,1
3238.743,407.5299,1
2393.735,280.4619,1
3355.947,325.5736,1
2545.349,376.1849,1
2574.385,338.7443,1
2578.532,331.6794,1
2282.864,314.9851,1
2360.48,327.0618,1
2520.374,301.2141,1
2240.518,337.4781,1
2371.445,372.9641,1
2615.83,364.8844,1
3350.489,274.3391,1
2963.015,417.8629,1
3047.666,268.7091,1
2352.271,372.9836,1
2514.58,423.5571,1
2629.125,352.9647,1
2362.254,383.2018,1
2618.122,467.5516,1
2576.824,318.7266,1
2354.406,367.6395,1
2704.907,359.2616,1
2286.202,404.7621,1
2738.269,309.1643,1
2509.346,400.2466,1
2749.309,403.6128,1
2393.435,321.0836,1
2406.832,352.5095,1
2757.846,270.6023,1
2169.311,401.5126,1
3197.988,343.8873,1
2471.605,308.6523,1
2509.077,360.64,1
2661.077,373.1871,1
3381.293,359.4034,1
2662.34,363.4261,1
2633.419,372.1296,1
2634.457,371.5446,1
3104.148,341.0782,1
3657.705,343.191,1
2584.544,363.725,1
3149.958,273.3187,1
2398.665,384.4164,1
2684.78,424.1694,1
2271.123,302.2673,1
2602.013,378.0101,1
2691.408,348.1509,1
2356.015,329.7004,1
2301.692,316.8069,1
3371.553,347.2845,1
2479.99,289.599,1
2687.354,355.042,1
2922.601,350.6381,1
2602.359,305.3489,1
3263.869,286.0565,1
2517.541,375.6412,1
2342.402,363.5345,1
2724.607,447.8933,1
3269.814,247.9166,1
2627.145,384.016,1
2545.16,360.3844,1
3079.381,282.5313,1
2711.425,337.6591,1
2361.993,341.4523,1
2866.259,376.632,1
3180.789,235.5591,1
2514.007,376.9731,1
2576.186,370.1206,1
2619.304,339.7354,1
2505.371,268.7544,1
3189.536,237.1216,1
3233.124,299.2609,1
2601.146,338.9636,1
2489.091,339.1331,1
2594.616,407.6029,1
2363.477,318.9657,1
2271.475,317.5333,1
2161.498,408.2653,1
2472.292,418.5557,1
2460.43,380.3065,1
2538.024,363.2566,1
2449.541,332.505,1
2492.093,339.7065,1
2572.808,352.2589,1
2669.291,303.7296,1
2646.582,336.6946,1
2368.279,389.7146,1
3436.584,289.8666,1
2809.817,373.9026,1
2332.912,301.4426,1
3245.416,241.6991,1
3101.38,289.2638,1
2563.57,368.8477,1
2443.641,321.7483,1
2407.508,265.7687,1
2500.251,347.0602,1
2615.873,312.6246,1
2389.348,353.2106,1
2366.03,331.3851,1
2597.168,392.9902,1
2592.27,332.9237,1
2722.813,440.8201,1
2361.485,341.9126,1
2859.752,312.2761,1
2763.3,356.9056,1
2519.075,276.4742,1
3225.68,263.0349,1
2463.052,298.5944,1
2700.411,404.5332,1
2652.019,314.9863,1
2430.976,338.059,1
2592.342,380.697,1
2575.267,267.4293,1
3295.628,328.1962,1
2773.666,473.1322,1
2519.454,399.2509,1
2286.438,312.6458,1
3051.757,372.8469,1
3401.411,316.5313,1
2710.3,307.7023,1
2600.886,356.3304,1
2442.221,328.8939,1
2363.828,360.8485,1
2419.226,466.1219,1
2719.843,449.104,1
3262.086,337.7563,1
2573.404,353.2286,1
2375.84,347.5764,1
2352.681,361.6295,1
2452.201,356.765,1
2280.594,315.6084,1
2483.673,393.2419,1
2656.647,331.8512,1
2406.181,320.082,1
2529.202,340.5699,1
2811.386,367.2169,1
2237.515,367.9044,1
2265.841,303.0553,1
2498.628,337.5309,1
2563.43,320.9977,1
2854.871,327.5815,1
2374.035,352.6465,1
3082.111,368.9496,1
2287.364,316.9971,1
2323.552,340.5125,1
2382.354,320.3917,1
2432.935,329.9315,1
2417.958,336.772,1
3675.925,333.2964,1
2403.365,434.6858,1
3406.213,298.1517,1
2339.54,368.5902,1
2592.242,339.4338,1
2616.49,224.3674,1
2659.284,400.7032,1
3043.239,274.0807,1
2679.36,340.0452,1
3500.897,359.4933,1
3097.724,323.3225,1
3058.018,254.6959,1
2456.436,363.9615,1
2462.112,376.0807,1
2341.563,413.7888,1
2445.399,408.3542,1
2908.088,384.0547,1
3390.223,238.006,1
2654.519,370.7457,1
2496.859,324.2614,1
2778.441,454.0353,1
2643.415,385.0842,1
2576.333,337.1453,1
2468.344,335.0099,1
2232.941,364.0095,1
2631.893,384.371,1
3508.897,305.485,1
2555.472,320.3606,1
3119.833,289.5078,1
2790.578,467.8622,1
3116.313,272.2416,1
3066.19,203.5464,1
2777.433,322.1603,1
2499.24,328.625,1
2587.171,318.0311,1
2702.222,330.4838,1
2347.265,359.4476,1
2359.451,322.9958,1
2767.329,365.4283,1
2337.623,407.6458,1
2640.583,312.0078,1
2435.692,334.1177,1
2338.472,400.7738,1
2263.371,401.0618,1
2710.082,448.2363,1
2608.502,410.6068,1
3132.718,351.3829,1
2402.569,298.063,1
2288.96,296.0853,1
3486.981,342.3912,1
2496.938,317.0618,1
2866.95,351.8075,1
2573.107,393.0891,1
2661.83,366.5146,1
2393.434,310.5671,1
2548.033,280.4283,1
3386.812,343.7887,1
2375.611,342.2148,1
2356.597,308.2219,1
3118.743,322.1451,1
2638.587,385.4131,1
3566.455,318.3756,1
2714.02,411.1855,1
2566.915,360.244,1
2311.892,368.5313,1
2345.077,330.1041,1
2588.733,363.745,1
2621.907,286.5975,1
2410.452,259.0465,1
2485.481,372.2157,1
2842.322,341.1399,1
3006.161,346.9292,1
2588.383,361.2567,1
2580.329,304.9418,1
2514.034,370.4155,1
3295.425,249.4219,1
2635.236,293.1152,1
2665.417,318.8599,1
2640.8,309.881,1
3453.235,300.4357,1
3129.144,339.6881,1
2423.986,398.5702,1
2472.625,368.77,1
3222.006,301.3597,1
2360.291,299.8701,1
3123.143,331.2714,1
3330.718,351.7112,1
2566.413,296.0192,1
2736.643,333.6951,1
2736.556,359.8903,1
2570.572,388.5939,1
2388.192,351.7805,1
2439.396,410.4385,1
2736.125,359.7448,1
2528.194,318.8226,1
3250.758,286.8286,1
2638.11,385.2393,1
2524.72,351.7175,1
3636.055,291.6672,1
2595.199,426.9149,1
3501.057,378.4049,1
2376.551,314.2101,1
2786.775,360.1627,1
2077.272,348.3293,1
2565.759,252.2604,1
2689.463,425.3879,1
3480.484,318.5208,1
2821.531,424.4438,1
2371.205,337.041,1
3464.445,348.6901,1
3421.901,334.6067,1
2260.973,346.9271,1
2266.334,331.3346,1
2469.032,385.3187,1
2567.384,334.8246,1
2210.705,265.2743,1
2432.313,339.5033,1
2586.341,411.0947,1
2835.628,276.5154,1
2458.846,296.7153,1
2656.275,355.8845,1
2801.319,365.873,1
2838.769,387.3036,1
3107.487,239.5276,1
2660.395,436.8718,1
3445.881,296.3112,1
2463.193,385.2416,1
2693.87,323.3497,1
2472.49,426.2709,1
3523.951,259.826,1
3326.824,340.7699,1
2427.172,459.3379,1
2425.331,362.8528,1
3080.606,278.4054,1
2461.404,377.0945,1
3204.129,326.9899,1
2278.977,388.4968,1
2575.99,363.8606,1
2526.119,340.0236,1
3133.887,368.9186,1
2480.727,400.3815,1
2464.257,404.5323,1
2709.564,419.4403,1
3188.319,380.0404,1
2939.487,316.6876,1
2388.105,354.4246,1
2774.078,370.8004,1
3102.196,381.7272,1
3108.542,310.4243,1
2993.665,391.5714,1
2390.045,352.998,1
2623.619,383.86,1
2385.872,286.7811,1
2194.752,318.1683,1
2624.606,371.583,1
2748.534,368.391,1
1957.358,354.944,1
3412.028,265.094,1
2279.163,372.1857,1
3878.98,378.1838,1
2605.563,393.0339,1
2712.762,246.0145,1
2360.423,279.3011,1
2341.832,343.7549,1
3040.869,352.7452,1
2580.653,324.964,1
2578.55,360.5687,1
2448.96,334.9531,1
2657.961,342.054,1
2433.958,365.0829,1
2306.688,377.8341,1
2303.367,360.7144,1
2212.306,357.8495,1
2632.198,368.9729,1
2782.369,365.8761,1
2421.446,297.9492,1
2683.542,363.3876,1
2731.233,337.0609,1
3229.64,286.6641,1
2627.213,356.4435,1
2764.832,370.9565,1
2664.706,425.3197,1
2725.511,355.0629,1
2533.569,359.6484,1
2472.535,383.6249,1
2555.834,362.8948,1
2412.442,406.8945,1
2886.469,396.8292,1
2508.428,297.0895,1
3327.732,313.1971,1
2406.558,411.9774,1
2279.064,396.0057,1
2671.649,416.5088,1
2705.122,381.4091,1
2441.612,369.7263,1
3120.182,263.4153,1
3125.544,283.3137,1
2624.394,354.9741,1
2568.542,314.9045,1
2621.776,322.2102,1
3067.547,346.0006,1
2688.523,439.1665,1
3341.698,387.624,1
2570.461,374.9457,1
2374.566,381.0964,1
2525.409,347.73,1
2481.336,387.0692,1
2952.372,385.7686,1
2433.077,330.1713,1
3208.234,263.1956,1
2328.864,360.3157,1
2679.221,314.3059,1
2677.695,404.6757,1
2493.52,332.2777,1
2489.197,368.2318,1
2393.014,350.9064,1
2537.041,394.4668,1
2950.068,406.8547,1
2515.148,358.1777,1
2633.678,364.6339,1
2585.124,353.6783,1
3251.344,297.7269,1
2599.77,335.1276,1
3128.705,343.8114,1
3505.142,347.3234,1
2708.919,374.4315,1
3880.061,305.5295,1
3442.76,348.442,1
2275.052,372.3018,1
2864.667,485.6246,1
3013.345,470.5699,1
3100.247,360.6448,1
2411.636,337.3127,1
2612.513,388.4218,1
3182.468,284.173,1
2605.918,438.4521,1
2543.227,403.2,1
2555.917,401.9125,1
3366.608,280.2051,1
3320.858,287.495,1
2340.679,282.8287,1
2412.406,356.2109,1
2311.768,402.7889,1
2872.714,291.9039,1
2420.99,333.8077,1
2433.201,362.0602,1
2381.702,302.0873,1
2644.724,307.1746,1
2428.442,405.6182,1
2619.07,423.5585,1
3136.144,287.7212,1
2740.831,292.7711,1
2587.18,344.4801,1
2457.825,388.7095,1
2474.084,362.5067,1
2278.003,338.9581,1
2376.21,309.0216,1
2915.981,403.8513,1
2307.883,374.8472,1
2629.079,350.1589,1
2637.348,296.6195,1
2702.946,327.3003,1
3495.381,323.1185,1
3522.227,348.5309,1
3436.189,310.9275,1
2524.93,383.2979,1
2800.651,442.224,1
2609.158,383.1425,1
2357.932,346.4073,1
3139.42,446.0793,1
3456.904,289.8363,1
3216.448,262.9265,1
2428.416,272.8201,1
2918.404,348.6704,1
3259.897,174.1104,1
2477.443,394.6986,1
2581.117,350.2073,1
2722.996,400.0835,1
2473.461,282.3582,1
2271.181,259.0116,1
2552.454,344.6217,1
2549.057,395.9939,1
3482.79,229.4348,1
3198.549,226.5819,1
3125.187,414.8915,1
2665.806,368.657,1
2355.726,362.3951,1
2388.258,380.6051,1
2510.621,274.6951,1
3258.735,384.0378,1
2490.41,334.5042,1
2420.318,385.1592,1
2330.315,305.4253,1
3149.827,368.3344,1
3359.686,299.4135,1
2578.76,416.6676,1
2475.392,310.7162,1
2859.272,382.98,1
3297.823,270.0305,1
2494.358,406.2446,1
2449.939,332.4063,1
3308.215,311.2502,1
2389.589,436.5769,1
3375.084,347.3821,1
2508.286,372.1913,1
2528.174,437.2689,1
2419.195,346.6624,1
3229.096,291.3741,1
2519.494,415.1687,1
2691.439,409.0875,1
2563.608,398.387,1
2754.022,346.9271,1
2677.52,417.9277,1
2685.829,321.0464,1
2251.114,318.0322,1
3015.599,464.6282,1
2642.333,372.4266,1
2446.415,296.7382,1
3443.274,326.2098,1
2764.998,311.1757,1
2648.472,385.0684,1
2769.34,359.9856,1
2637.392,289.2598,1
2554.272,443.1222,1
3366.756,381.455,1
2853.377,322.3091,1
2622.792,396.5588,1
2603.54,319.5704,1
2425.738,398.6726,1
2950.769,332.9385,1
2834.769,331.3127,1
2753.621,370.0371,1
2712.521,376.7095,1
2401.088,393.9843,1
3390.888,222.7421,1
2875.263,323.632,1
2401.887,369.3268,1
2529.021,341.4636,1
2364.634,284.936,1
2499.938,360.0746,1
2683.149,294.755,1
2378.079,364.7028,1
2593.711,321.0132,1
2551.21,305.0125,1
2689.845,373.2437,1
2827.483,428.5681,1
2540.694,423.021,1
2582.848,352.7734,1
3435.242,304.7994,1
3302.826,288.0466,1
2729.478,440.2118,1
3405.055,209.7336,1
2421.83,329.8495,1
2375.967,351.7894,1
3076.074,329.1472,1
2374.666,263.1556,1
2496.227,337.2037,1
2767.492,321.4669,1
2614.155,411.6917,1
2738.452,337.7767,1
2562.545,329.407,1
2567.959,366.2163,1
2544.126,317.5791,1
3453.511,273.7179,1
2615.107,310.1897,1
2650.132,353.1351,1
2626.494,340.1522,1
2292.448,332.2394,1
2471.298,347.0138,1
2393.031,408.6906,1
2541.421,349.5983,1
2705.668,418.6166,1
2476.731,480.6687,1
2274.33,325.7152,1
2333.932,295.6674,1
3171.744,199.4048,1
2604.311,398.0387,1
2841.829,371.5856,1
3391.211,337.486,1
2342.957,227.1123,1
2810.838,416.1652,1
2725.087,352.3496,1
2438.779,322.6639,1
2612.772,365.8478,1
3455.776,334.9862,1
2437.603,332.1086,1
2575.869,373.694,1
1976.804,303.733,1
2738.213,318.9327,1
2589.246,333.728,1
2491.171,392.4822,1
2525.532,466.8854,1
2905.354,313.198,1
2697.391,422.9229,1
2548.149,392.3755,1
2518.142,397.1515,1
2525.362,342.3165,1
2732.25,471.8945,1
2435.12,343.6716,1
2399.063,330.3707,1
2808.655,466.2029,1
2902.513,211.6791,1
3136.199,273.4287,1
2484.882,375.5063,1
2688.208,304.0708,1
3040.836,234.5593,1
3363.119,283.5177,1
2536.285,350.0701,1
3295.667,293.0043,1
2798.946,344.8411,1
2511.509,403.8815,1
3252.148,250.3979,1
2409.698,373.015,1
2138.484,415.0264,1
2659.337,312.0243,1
2497.973,352.8977,1
2982.887,285.5527,1
2608.72,333.8325,1
2611.018,459.3077,1
2719.33,421.6603,1
2368.773,348.8661,1
2402.541,288.8168,1
2587.589,353.6545,1
2515.101,369.209,1
2572.091,337.2202,1
2488.558,390.7463,1
2620.656,365.1262,1
3221.819,358.1085,1
3430.872,256.5282,1
2612.957,370.1458,1
3271.11,323.3268,1
3323.081,280.9785,1
2744.818,347.5961,1
2445.298,347.1665,1
2764.271,350.4032,1
2455.813,329.1467,1
2788.359,427.0699,1
2384.75,330.689,1
2742.935,375.7325,1
2825.068,370.8652,1
2498.386,341.3218,1
2503.678,372.3582,1
2427.733,380.3654,1
3185.623,237.5731,1
2648.855,389.4285,1
2296.236,308.5853,1
2566.484,295.4968,1
3276.29,318.5984,1
3128.319,299.3666,1
2851.552,407.5266,1
2397.183,369.8995,1
2615.499,328.8143,1
2582.635,321.619,1
2321.421,368.7771,1
2524.537,322.5842,1
2363.82,391.2059,1
3322.151,299.5728,1
2496.869,304.4943,1
2404.023,361.2417,1
2782.875,429.1552,1
2627.631,355.3063,1
2324.454,364.2822,1
